candidate_id,timestamp,source,source_family,kept,prune_reason,overextended_entry,src_redundant,bear_flag,GT_match,NAO_match,gt_id,fragile_BOM,notes
C2827,2014-11-30 23:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2828,2014-12-01 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2868,2014-12-09 19:00,swing_high_simples,structural,kept,,0,0,0,no,no,,no,classic_BOS/B
C2875,2014-12-10 23:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2876,2014-12-11 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2877,2014-12-11 07:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2878,2014-12-11 11:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2879,2014-12-11 15:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2880,2014-12-11 19:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2881,2014-12-11 23:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2882,2014-12-12 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2883,2014-12-12 07:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2886,2014-12-12 19:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2888,2014-12-15 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2890,2014-12-15 11:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2891,2014-12-15 15:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2907,2014-12-18 07:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2935,2014-12-26 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2937,2014-12-26 11:00,swing_high_simples,structural,kept,,0,0,0,no,no,,no,classic_BOS/B
C2946,2014-12-29 23:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2947,2014-12-30 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2948,2014-12-30 07:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2949,2014-12-30 11:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2951,2014-12-30 19:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2952,2014-12-30 23:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2953,2014-12-31 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
