candidate_id,timestamp,source,label,GT_match,NAO_match,gt_id,at_D1_demand,inside_d1_demand,dist_above_d1_atr,d1_record_used_ts,supply_overhead,dist_to_supply,inside_custom_ob_demand,near_custom_ob_demand,dist_to_demand,inside_custom_ob_supply,macro_leg_id,macro_leg_phase,macro_leg_direction,feature_availability,context_notes
C2748,2014-11-11 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,,2014-11-10T21:58:59+00:00,1,16.22,0,0,19.0,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2751,2014-11-11 23:00,swing_high_simples,UNKNOWN,no,no,,0,0,,2014-11-11T21:58:59+00:00,1,7.96,0,0,12.8,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2764,2014-11-14 03:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.15,2014-11-13T21:58:59+00:00,1,7.73,1,1,2.12,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2765,2014-11-14 07:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.16,2014-11-13T21:58:59+00:00,1,7.59,1,1,2.26,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2766,2014-11-14 11:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.23,2014-11-13T21:58:59+00:00,1,5.88,1,0,3.97,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2770,2014-11-17 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.57,2014-11-14T21:54:59+00:00,0,39.76,0,0,28.56,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2771,2014-11-17 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.53,2014-11-14T21:54:59+00:00,0,40.76,0,0,27.56,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2774,2014-11-17 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.48,2014-11-14T21:54:59+00:00,1,1.62,0,0,26.36,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2775,2014-11-17 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.5,2014-11-17T21:58:59+00:00,1,1.32,0,0,26.66,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2787,2014-11-19 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.4,2014-11-19T21:58:59+00:00,1,12.96,1,0,22.71,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2788,2014-11-20 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.33,2014-11-19T21:58:59+00:00,1,14.59,0,0,21.08,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2825,2014-11-28 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.67,2014-11-27T21:58:59+00:00,0,45.39,0,1,1.55,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2827,2014-11-30 23:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.07,2014-11-28T21:54:59+00:00,0,76.4,1,0,14.39,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2828,2014-12-01 03:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.19,2014-11-28T21:54:59+00:00,0,73.51,0,1,1.82,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2868,2014-12-09 19:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.99,2014-12-08T21:58:59+00:00,1,18.99,0,0,32.53,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2875,2014-12-10 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.02,2014-12-10T21:58:59+00:00,1,1.99,0,0,30.77,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2876,2014-12-11 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.78,2014-12-10T21:58:59+00:00,1,7.34,0,0,25.42,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2877,2014-12-11 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.68,2014-12-10T21:58:59+00:00,1,9.6,0,0,23.16,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2878,2014-12-11 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.52,2014-12-10T21:58:59+00:00,1,13.14,0,0,19.62,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2879,2014-12-11 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.81,2014-12-10T21:58:59+00:00,1,6.66,0,0,26.1,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2880,2014-12-11 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.95,2014-12-10T21:58:59+00:00,1,3.5,0,0,29.26,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2881,2014-12-11 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.91,2014-12-11T21:58:59+00:00,1,5.5,0,0,27.26,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2882,2014-12-12 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.66,2014-12-11T21:58:59+00:00,1,11.11,0,0,21.65,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2883,2014-12-12 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.89,2014-12-11T21:58:59+00:00,1,24.61,0,1,2.33,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2886,2014-12-12 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.77,2014-12-11T21:58:59+00:00,1,2.15,1,0,24.15,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2888,2014-12-15 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.6,2014-12-12T21:54:59+00:00,1,5.11,1,0,21.19,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2890,2014-12-15 11:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.23,2014-12-12T21:54:59+00:00,1,14.06,0,0,12.24,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2891,2014-12-15 15:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.08,2014-12-12T21:54:59+00:00,1,17.58,0,0,8.72,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2907,2014-12-18 07:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.13,2014-12-17T21:58:59+00:00,1,7.53,0,0,13.8,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2935,2014-12-26 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.11,2014-12-24T21:58:59+00:00,1,9.31,0,0,9.89,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2937,2014-12-26 11:00,swing_high_simples,UNKNOWN,no,no,,0,0,1.44,2014-12-24T21:58:59+00:00,1,1.84,0,0,14.7,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2946,2014-12-29 23:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.12,2014-12-29T21:58:59+00:00,1,5.1,0,0,7.92,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2947,2014-12-30 03:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.13,2014-12-29T21:58:59+00:00,1,4.96,0,0,8.06,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2948,2014-12-30 07:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.13,2014-12-29T21:58:59+00:00,1,4.93,0,1,1.07,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2949,2014-12-30 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.69,2014-12-29T21:58:59+00:00,1,0.65,0,0,19.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2951,2014-12-30 19:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.46,2014-12-29T21:58:59+00:00,1,6.03,0,0,14.03,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2952,2014-12-30 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.58,2014-12-30T21:58:59+00:00,1,3.77,0,0,16.29,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2953,2014-12-31 03:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.49,2014-12-30T21:58:59+00:00,1,2.95,0,0,14.16,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2958,2015-01-01 23:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.08,2014-12-31T21:58:59+00:00,1,18.22,1,0,35.73,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2959,2015-01-02 03:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.16,2014-12-31T21:58:59+00:00,1,16.39,0,1,0.72,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2963,2015-01-02 19:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.25,2014-12-31T21:58:59+00:00,1,14.52,0,0,39.43,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2964,2015-01-04 23:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.15,2015-01-02T21:54:59+00:00,1,10.14,0,0,43.81,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2966,2015-01-05 07:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.23,2015-01-02T21:54:59+00:00,1,13.63,0,0,14.92,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2968,2015-01-05 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.56,2015-01-02T21:54:59+00:00,1,0.78,0,0,27.77,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2969,2015-01-05 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.65,2015-01-02T21:54:59+00:00,1,11.56,0,0,29.86,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2970,2015-01-05 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.64,2015-01-05T21:58:59+00:00,1,11.38,0,0,30.04,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2971,2015-01-06 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.8,2015-01-05T21:58:59+00:00,1,7.73,0,0,33.69,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2972,2015-01-06 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.91,2015-01-05T21:58:59+00:00,1,5.15,0,0,36.27,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2973,2015-01-06 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.86,2015-01-05T21:58:59+00:00,1,6.39,0,0,35.03,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2975,2015-01-06 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.22,2015-01-05T21:58:59+00:00,1,6.32,0,0,43.6,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2976,2015-01-06 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.16,2015-01-06T21:58:59+00:00,1,8.06,0,0,41.86,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2977,2015-01-07 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.04,2015-01-06T21:58:59+00:00,1,2.44,0,0,38.98,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2981,2015-01-07 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.92,2015-01-06T21:58:59+00:00,1,4.69,0,0,36.22,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2983,2015-01-08 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.86,2015-01-07T21:58:59+00:00,1,7.29,0,0,33.62,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2984,2015-01-08 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.77,2015-01-07T21:58:59+00:00,1,9.38,0,0,31.53,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2987,2015-01-08 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.88,2015-01-07T21:58:59+00:00,1,7.01,0,0,33.9,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2989,2015-01-09 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.28,2015-01-08T21:58:59+00:00,1,3.37,0,1,0.13,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2990,2015-01-09 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.27,2015-01-08T21:58:59+00:00,1,12.62,0,0,37.3,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2992,2015-01-09 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.66,2015-01-08T21:58:59+00:00,1,4.8,0,0,45.12,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C2995,2015-01-12 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.05,2015-01-09T21:54:59+00:00,0,22.14,0,0,13.41,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3005,2015-01-13 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.26,2015-01-12T21:58:59+00:00,1,19.4,0,0,5.5,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3006,2015-01-13 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.16,2015-01-13T21:58:59+00:00,1,6.15,0,0,5.52,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3007,2015-01-14 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.18,2015-01-13T21:58:59+00:00,0,,0,0,,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=NO;D1=yes,
C3008,2015-01-14 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.09,2015-01-13T21:58:59+00:00,1,7.63,0,1,4.04,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3012,2015-01-14 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.08,2015-01-14T21:58:59+00:00,1,6.64,1,0,15.68,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3013,2015-01-15 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.97,2015-01-14T21:58:59+00:00,1,9.25,1,0,13.35,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3016,2015-01-15 15:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.54,2015-01-14T21:58:59+00:00,1,8.01,0,0,28.11,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3020,2015-01-16 07:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.26,2015-01-15T21:58:59+00:00,1,1.07,0,0,25.88,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3022,2015-01-16 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.08,2015-01-15T21:58:59+00:00,1,11.11,0,0,15.32,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3024,2015-01-18 23:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.37,2015-01-16T21:54:59+00:00,1,9.83,0,0,16.09,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3025,2015-01-19 03:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.35,2015-01-16T21:54:59+00:00,1,10.26,0,0,15.66,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3026,2015-01-19 07:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.33,2015-01-16T21:54:59+00:00,1,10.49,0,0,15.43,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3029,2015-01-19 23:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.29,2015-01-19T21:58:59+00:00,1,10.09,0,0,15.83,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3030,2015-01-20 03:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.24,2015-01-19T21:58:59+00:00,1,11.1,0,0,14.82,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3035,2015-01-20 23:00,swing_high_simples,UNKNOWN,no,no,,0,0,5.37,2015-01-20T21:58:59+00:00,1,15.57,0,0,18.78,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3036,2015-01-21 03:00,swing_high_simples,UNKNOWN,no,no,,0,0,5.55,2015-01-20T21:58:59+00:00,1,11.9,0,0,22.45,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3042,2015-01-22 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.86,2015-01-21T21:58:59+00:00,1,10.32,0,0,9.66,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3043,2015-01-22 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.84,2015-01-21T21:58:59+00:00,1,10.91,0,0,9.07,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3045,2015-01-22 15:00,swing_high_simples,UNKNOWN,no,no,,0,0,5.57,2015-01-21T21:58:59+00:00,1,10.17,0,0,24.18,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3046,2015-01-22 19:00,swing_high_simples,UNKNOWN,no,no,,0,0,5.57,2015-01-21T21:58:59+00:00,1,10.04,0,0,24.31,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3047,2015-01-22 23:00,swing_high_simples,UNKNOWN,no,no,,0,0,5.67,2015-01-22T21:58:59+00:00,1,12.1,0,0,22.25,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3048,2015-01-23 03:00,swing_high_simples,UNKNOWN,no,no,,0,0,5.52,2015-01-22T21:58:59+00:00,1,0.83,0,0,9.56,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3055,2015-01-26 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.8,2015-01-23T21:54:59+00:00,1,16.6,0,0,5.57,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3059,2015-01-27 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.53,2015-01-26T21:58:59+00:00,1,17.05,0,0,5.12,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3061,2015-01-27 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.87,2015-01-26T21:58:59+00:00,1,9.88,0,0,12.29,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3066,2015-01-28 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.75,2015-01-27T21:58:59+00:00,1,1.31,0,0,8.66,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3067,2015-01-28 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.61,2015-01-27T21:58:59+00:00,1,4.46,0,0,5.51,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3068,2015-01-28 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.64,2015-01-27T21:58:59+00:00,1,3.67,0,0,6.3,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3069,2015-01-28 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.57,2015-01-27T21:58:59+00:00,1,5.34,0,0,4.63,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3071,2015-01-29 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.19,2015-01-28T21:58:59+00:00,1,7.56,0,1,2.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3073,2015-01-29 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.75,2015-01-28T21:58:59+00:00,1,17.67,0,0,10.96,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3074,2015-01-29 15:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.11,2015-01-28T21:58:59+00:00,0,32.25,1,0,25.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3075,2015-01-29 19:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.09,2015-01-28T21:58:59+00:00,0,32.65,1,0,25.01,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3077,2015-01-30 03:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.17,2015-01-29T21:58:59+00:00,0,28.93,1,1,0.21,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3081,2015-01-30 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.12,2015-01-29T21:58:59+00:00,1,6.69,0,0,23.4,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3084,2015-02-02 07:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.82,2015-01-30T21:54:59+00:00,1,13.81,0,0,16.28,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3085,2015-02-02 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.62,2015-01-30T21:54:59+00:00,1,5.55,0,0,11.75,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3096,2015-02-04 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.49,2015-02-03T21:58:59+00:00,1,10.07,0,0,5.65,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3097,2015-02-04 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.5,2015-02-03T21:58:59+00:00,1,9.94,0,0,5.78,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3099,2015-02-04 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.51,2015-02-03T21:58:59+00:00,1,9.48,0,0,6.24,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3100,2015-02-04 23:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.04,2015-02-04T21:58:59+00:00,1,6.57,0,0,9.15,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3107,2015-02-06 03:00,fractal_3_3,UNKNOWN,no,no,,1,1,3.56,2015-02-05T21:58:59+00:00,1,1.85,0,0,35.83,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3143,2015-02-16 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.36,2015-02-13T21:54:59+00:00,1,8.87,0,0,11.38,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3144,2015-02-16 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.37,2015-02-13T21:54:59+00:00,1,8.75,0,0,11.5,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3190,2015-02-26 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.38,2015-02-25T21:58:59+00:00,1,4.25,0,0,13.31,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3198,2015-02-27 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.75,2015-02-26T21:58:59+00:00,0,18.34,0,0,7.85,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C3199,2015-02-27 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.71,2015-02-26T21:58:59+00:00,0,19.02,0,0,7.17,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
