candidate_id,timestamp,source,label,gt_id,entry_price,polarity,atr4h,has_4h_demand_below,nearest_4h_demand_low,nearest_4h_demand_high,dist_4h_demand_top_atr,dist_4h_demand_mid_atr,dist_4h_demand_low_atr,demand_4h_width_atr,demand_4h_age_bars,demand_4h_touched_on_retest,demand_4h_origin_of_leg_cand,demand_4h_below_polarity,demand_4h_below_stop,has_4h_supply_overhead,nearest_4h_supply_low,nearest_4h_supply_high,dist_4h_supply_low_atr,dist_4h_supply_mid_atr,dist_4h_supply_high_atr,supply_4h_width_atr,supply_4h_age_bars,supply_4h_touched_before_entry,supply_4h_broken_before_entry,supply_4h_rejected_before_entry,supply_4h_blocks_target_2ATR,supply_4h_blocks_target_3ATR,supply_4h_blocks_target_4ATR,has_d1_demand_below,dist_d1_demand_atr,has_d1_supply_overhead,dist_d1_supply_atr,demand_dist_from_polarity_atr,supply_dist_from_polarity_atr,reclaim_close_dist_from_supply_atr,reclaim_close_dist_from_demand_atr,demand_category,supply_category,polarity_category,quality_score_exploratory,feature_availability
C1015,2013-09-25 10:00,fractal_3_3,UNKNOWN,,1332.33,1323.79,9.08,1,1305.86,1315.98,1.8,2.36,2.91,1.11,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,3.65,4.19,4.72,1.06,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.52,1,2.81,0.86,4.59,3.65,1.8,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1016,2013-09-25 14:00,fractal_3_3,UNKNOWN,,1336.15,1332.77,8.47,1,1305.86,1315.98,2.38,2.98,3.58,1.19,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,3.47,4.04,4.61,1.14,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.65,1,2.68,1.98,3.87,3.47,2.38,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1019,2013-09-26 02:00,fractal_3_3,UNKNOWN,,1331.21,1323.79,8.01,1,1316.61,1326.63,0.57,1.2,1.82,1.25,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,4.29,4.89,5.49,1.21,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,0.48,1,0.95,-0.35,5.21,4.29,0.57,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1020,2013-09-26 06:00,fractal_3_3,UNKNOWN,,1335.6,1332.77,8.11,1,1316.61,1326.63,1.11,1.72,2.34,1.24,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,3.69,4.29,4.88,1.19,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.63,1,0.8,0.76,4.04,3.69,1.11,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1022,2013-09-26 14:00,fractal_3_3,UNKNOWN,,1324.5,1323.79,8.51,1,1305.86,1315.98,1.0,1.59,2.19,1.19,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1331.12,1338.03,0.78,1.18,1.59,0.81,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.25,1,1.18,0.92,0.86,0.78,1.0,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1024,2013-09-26 22:00,fractal_3_3,UNKNOWN,,1325.21,1323.79,7.23,1,1305.86,1315.98,1.28,1.98,2.68,1.4,UNAVAILABLE(x1x2_ordinal),0,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1330.48,1339.28,0.73,1.34,1.95,1.22,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.28,1,1.19,1.08,0.93,0.73,1.28,DEMAND_ORIGIN_OF_LEG,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1026,2013-09-27 06:00,fractal_3_3,UNKNOWN,,1324.32,1323.79,7.44,1,1305.86,1315.98,1.12,1.8,2.48,1.36,UNAVAILABLE(x1x2_ordinal),0,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1330.48,1339.28,0.83,1.42,2.01,1.18,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.25,1,1.22,1.05,0.9,0.83,1.12,DEMAND_ORIGIN_OF_LEG,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1027,2013-09-27 10:00,fractal_3_3,UNKNOWN,,1338.42,1332.77,8.43,1,1318.7,1327.38,1.31,1.83,2.34,1.03,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,3.22,3.79,4.36,1.15,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.75,1,0.72,0.64,3.89,3.22,1.31,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1028,2013-09-27 14:00,fractal_3_3,UNKNOWN,,1338.95,1332.77,8.33,1,1318.7,1327.38,1.39,1.91,2.43,1.04,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,3.19,3.77,4.35,1.16,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.77,1,0.7,0.65,3.93,3.19,1.39,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1030,2013-09-29 22:00,fractal_3_3,UNKNOWN,,1339.54,1332.77,7.47,1,1318.7,1327.38,1.63,2.21,2.79,1.16,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,3.48,4.13,4.77,1.29,UNAVAILABLE(x1x2_ordinal),1,1,0,0,0,1,1,0.77,1,0.66,0.72,4.38,3.48,1.63,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_ACCEPTED_ABOVE_SUPPLY,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1031,2013-09-30 02:00,fractal_3_3,UNKNOWN,,1339.68,1332.77,7.42,1,1318.7,1327.38,1.66,2.24,2.83,1.17,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,3.48,4.13,4.79,1.3,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.77,1,0.66,0.73,4.41,3.48,1.66,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1033,2013-09-30 10:00,fractal_3_3,UNKNOWN,,1333.26,1332.77,8.3,1,1318.7,1327.38,0.71,1.23,1.75,1.05,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1334.1,1344.01,0.1,0.7,1.3,1.19,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.55,1,0.88,0.65,0.16,0.1,0.71,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1034,2013-09-30 14:00,fractal_3_3,UNKNOWN,,1329.22,1323.79,8.38,1,1318.7,1327.38,0.22,0.74,1.26,1.04,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1334.1,1344.01,0.58,1.17,1.77,1.18,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.41,1,1.02,-0.43,1.23,0.58,0.22,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1036,2013-09-30 22:00,fractal_3_3,UNKNOWN,,1328.81,1323.79,7.24,1,1318.7,1327.38,0.2,0.8,1.4,1.2,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1334.1,1344.01,0.73,1.42,2.1,1.37,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.28,1,0.97,-0.5,1.42,0.73,0.2,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1037,2013-10-01 02:00,fractal_3_3,UNKNOWN,,1335.31,1332.77,7.75,1,1322.74,1332.61,0.35,0.98,1.62,1.27,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.53,1375.2,3.9,4.52,5.15,1.25,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.2,1,0.76,0.02,4.23,3.9,0.35,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1066,2013-10-07 22:00,fractal_3_3,UNKNOWN,,1325.93,1323.79,6.8,1,1305.5,1315.44,1.54,2.27,3.0,1.46,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1327.73,1337.56,0.26,0.99,1.71,1.44,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.22,1,1.09,1.23,0.58,0.26,1.54,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1067,2013-10-08 02:00,fractal_3_3,UNKNOWN,,1326.42,1323.79,6.71,1,1305.5,1315.44,1.64,2.38,3.12,1.48,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,5.85,6.56,7.27,1.42,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.23,1,1.07,1.24,6.24,5.85,1.64,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1069,2013-10-08 10:00,fractal_3_3,UNKNOWN,,1327.98,1323.79,7.64,1,1305.5,1315.44,1.64,2.29,2.94,1.3,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,4.94,5.56,6.18,1.25,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.29,1,1.02,1.09,5.48,4.94,1.64,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1112,2013-10-17 14:00,fractal_3_3,UNKNOWN,,1321.4,1311.69,14.24,1,1269.28,1279.17,2.96,3.31,3.66,0.69,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,3.11,3.44,3.78,0.67,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.96,1,1.26,2.28,3.79,3.11,2.96,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1113,2013-10-17 18:00,fractal_3_3,UNKNOWN,,1319.03,1311.69,12.67,1,1269.28,1279.17,3.14,3.54,3.93,0.78,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1320.18,1329.9,0.09,0.47,0.86,0.77,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.88,1,1.34,2.57,0.67,0.09,3.14,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1114,2013-10-17 22:00,fractal_3_3,UNKNOWN,,1317.48,1311.69,11.52,1,1269.28,1279.17,3.32,3.75,4.18,0.86,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1320.18,1329.9,0.23,0.66,1.08,0.84,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.87,1,1.41,2.82,0.74,0.23,3.32,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1115,2013-10-18 02:00,fractal_3_3,UNKNOWN,,1324.18,1323.83,11.82,1,1269.28,1279.17,3.81,4.23,4.64,0.84,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,3.51,3.91,4.32,0.81,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,3.1,1,1.18,3.78,3.54,3.51,3.81,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1116,2013-10-18 06:00,fractal_3_3,UNKNOWN,,1319.13,1311.69,11.87,1,1269.28,1279.17,3.37,3.78,4.2,0.83,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1320.18,1329.9,0.09,0.5,0.91,0.82,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.93,1,1.36,2.74,0.72,0.09,3.37,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1117,2013-10-18 10:00,fractal_3_3,UNKNOWN,,1315.78,1311.69,11.78,1,1269.28,1279.17,3.11,3.53,3.95,0.84,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1320.18,1329.9,0.37,0.79,1.2,0.82,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.81,1,1.47,2.76,0.72,0.37,3.11,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1118,2013-10-18 14:00,fractal_3_3,UNKNOWN,,1315.82,1311.69,11.33,1,1269.28,1279.17,3.24,3.67,4.11,0.87,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1320.18,1329.9,0.38,0.81,1.24,0.86,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.81,1,1.47,2.87,0.75,0.38,3.24,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1119,2013-10-18 18:00,fractal_3_3,UNKNOWN,,1316.03,1311.69,10.41,1,1269.28,1279.17,3.54,4.02,4.49,0.95,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1317.27,1327.15,0.12,0.59,1.07,0.95,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.82,1,1.46,3.12,0.54,0.12,3.54,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1120,2013-10-20 22:00,fractal_3_3,UNKNOWN,,1318.72,1311.69,9.74,1,1269.28,1279.17,4.06,4.57,5.07,1.02,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,4.82,5.31,5.8,0.98,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,3.27,1,1.54,3.34,5.54,4.82,4.06,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1121,2013-10-21 02:00,fractal_3_3,UNKNOWN,,1322.11,1322.07,9.91,1,1269.28,1279.17,4.33,4.83,5.33,1.0,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,4.4,4.88,5.36,0.96,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,3.4,1,1.41,4.33,4.4,4.4,4.33,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1123,2013-10-21 10:00,fractal_3_3,UNKNOWN,,1317.03,1311.69,9.99,1,1311.64,1316.68,0.04,0.29,0.54,0.5,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1317.27,1327.15,0.02,0.52,1.01,0.99,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,3.21,1,1.61,-0.5,0.56,0.02,0.04,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1125,2013-10-21 18:00,fractal_3_3,UNKNOWN,,1314.83,1311.69,5.97,1,1269.28,1279.17,5.97,6.8,7.63,1.66,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1317.27,1327.15,0.41,1.24,2.06,1.65,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,3.12,1,0.03,5.45,0.93,0.41,5.97,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1126,2013-10-21 22:00,fractal_3_3,UNKNOWN,,1315.18,1311.69,5.68,1,1269.28,1279.17,6.34,7.21,8.08,1.74,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,8.89,9.73,10.56,1.68,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.5,1,0.02,5.72,9.5,8.89,6.34,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1127,2013-10-22 02:00,fractal_3_3,UNKNOWN,,1315.42,1311.69,5.7,1,1269.28,1279.17,6.36,7.23,8.1,1.74,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,8.82,9.66,10.49,1.67,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.51,1,0.01,5.71,9.48,8.82,6.36,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1128,2013-10-22 06:00,fractal_3_3,UNKNOWN,,1313.8,1311.69,5.87,1,1269.28,1279.17,5.9,6.74,7.59,1.69,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1314.04,1324.03,0.04,0.89,1.74,1.7,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.45,1,0.08,5.54,0.4,0.04,5.9,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1132,2013-10-22 22:00,fractal_3_3,UNKNOWN,,1339.64,1337.56,6.39,1,1310.05,1316.92,3.55,4.09,4.63,1.07,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,4.07,4.82,5.56,1.49,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,2.53,1,0.77,3.23,4.4,4.07,3.55,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1138,2013-10-23 22:00,fractal_3_3,UNKNOWN,,1334.99,1328.91,6.33,1,1310.05,1316.92,2.85,3.4,3.94,1.09,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1339.67,1344.65,0.74,1.13,1.53,0.79,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.34,1,0.96,1.89,1.7,0.74,2.85,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1142,2013-10-24 14:00,fractal_3_3,UNKNOWN,,1348.12,1344.65,7.43,1,1329.19,1335.93,1.64,2.09,2.55,0.91,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,2.36,3.0,3.64,1.28,UNAVAILABLE(x1x2_ordinal),0,0,0,0,1,1,1,2.87,1,0.43,1.17,2.83,2.36,1.64,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1147,2013-10-25 10:00,fractal_3_3,UNKNOWN,,1346.77,1344.65,6.23,1,1329.19,1335.93,1.74,2.28,2.82,1.08,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,3.03,3.8,4.56,1.53,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.83,1,0.49,1.4,3.37,3.03,1.74,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1151,2013-10-28 02:00,fractal_3_3,UNKNOWN,,1350.62,1344.65,6.49,1,1336.59,1346.19,0.68,1.42,2.16,1.48,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,2.32,3.06,3.79,1.47,UNAVAILABLE(x1x2_ordinal),0,0,0,0,1,1,1,2.98,1,0.33,-0.24,3.24,2.32,0.68,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1153,2013-10-28 10:00,fractal_3_3,UNKNOWN,,1351.01,1344.65,6.66,1,1336.59,1346.19,0.72,1.44,2.16,1.44,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,2.2,2.92,3.63,1.43,UNAVAILABLE(x1x2_ordinal),0,0,0,0,1,1,1,2.99,1,0.31,-0.23,3.16,2.2,0.72,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1154,2013-10-28 14:00,fractal_3_3,UNKNOWN,,1353.65,1351.87,6.89,1,1336.59,1346.19,1.08,1.78,2.48,1.39,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,1.75,2.44,3.13,1.38,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,3.1,1,0.2,0.82,2.0,1.75,1.08,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1157,2013-10-29 02:00,fractal_3_3,UNKNOWN,,1353.67,1351.87,6.82,1,1336.59,1346.19,1.1,1.8,2.5,1.41,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1365.68,1375.2,1.76,2.46,3.16,1.4,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,3.16,1,0.21,0.83,2.02,1.76,1.1,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1158,2013-10-29 06:00,fractal_3_3,UNKNOWN,,1345.05,1344.65,7.6,1,1329.19,1335.93,1.2,1.64,2.09,0.89,UNAVAILABLE(x1x2_ordinal),0,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1352.35,1361.78,0.96,1.58,2.2,1.24,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.81,1,0.57,1.15,1.01,0.96,1.2,DEMAND_ORIGIN_OF_LEG,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1159,2013-10-29 10:00,fractal_3_3,UNKNOWN,,1349.06,1344.65,7.94,1,1336.59,1346.19,0.36,0.97,1.57,1.21,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1352.35,1361.78,0.41,1.01,1.6,1.19,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.97,1,0.4,-0.19,0.97,0.41,0.36,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
