date,t,kind,price,atr,leg_atr,leg_pct,leg_usd,leg_days,path_eff,giveback_atr,power_score,durab_days,durab_atr,zigzag_out_atr,truncated,yr,tier,tier_clean
2025-04-08 13:15,1744118100,TOP,3022.7,7.04,7.48,1.74,52.6,0.39,0.45,2.44,3.4,0.7,7.5,7.5,0,2025,FRACO,FRACO
2025-10-24 11:00,1761303600,BOT,4044.19,12.68,7.45,2.34,94.5,0.22,0.65,2.86,4.9,0.9,7.5,5.7,0,2025,FRACO,MEDIO
2025-09-11 12:30,1757593800,BOT,3613.13,5.95,7.33,1.21,43.6,0.66,0.32,3.18,2.3,170.4,333.8,7.3,0,2025,FRACO,FRACO
2024-10-23 18:15,1729707300,BOT,2711.93,4.3,7.3,1.16,31.4,0.76,0.35,1.68,2.6,9.1,18.2,7.3,0,2024,FRACO,FRACO
2025-12-03 14:30,1764772200,TOP,4241.49,9.15,7.26,1.57,66.4,0.59,0.31,2.74,2.3,1.9,7.3,7.3,0,2025,FRACO,FRACO
2025-04-25 13:30,1745587800,BOT,3265.05,9.14,7.25,2.03,66.2,0.31,0.66,1.87,4.8,3.3,9.6,7.2,0,2025,FRACO,MEDIO
2025-01-06 14:15,1736172900,BOT,2614.45,6.92,7.2,1.91,49.8,0.94,0.46,1.51,3.3,339.3,431.3,7.2,0,2025,FRACO,MEDIO
2024-08-27 08:00,1724745600,BOT,2503.27,3.58,7.18,1.03,25.7,0.58,0.44,3.07,3.2,0.9,7.2,7.2,0,2024,FRACO,MEDIO
2025-07-31 08:15,1753949700,TOP,3314.87,4.67,7.15,1.01,33.4,0.69,0.27,3.74,1.9,1.1,7.2,7.2,0,2025,FRACO,FRACO
2024-06-28 13:00,1719579600,TOP,2339.69,2.99,7.08,0.9,21.2,0.65,0.28,3.29,2.0,2.6,7.1,7.1,0,2024,FRACO,FRACO
2024-06-14 11:45,1718365500,TOP,2336.63,3.78,7.07,1.15,26.8,1.12,0.18,3.2,1.3,3.3,8.0,7.1,0,2024,FRACO,FRACO
2024-09-03 14:15,1725372900,BOT,2473.09,7.13,7.05,2.03,50.3,1.84,0.23,3.54,1.6,0.7,3.3,7.1,0,2024,FRACO,FRACO
2024-09-19 09:30,1726738200,TOP,2594.88,3.57,7.03,0.97,25.1,0.18,0.75,2.74,5.2,0.8,7.0,2.8,0,2024,FRACO,MEDIO
2025-11-03 00:15,1762128900,BOT,3962.52,9.77,6.97,1.72,68.0,0.61,0.33,3.59,2.3,1.5,7.0,7.0,0,2025,FRACO,FRACO
2025-01-10 17:45,1736531100,TOP,2697.9,5.96,6.91,1.53,41.2,1.01,0.26,2.0,1.8,3.1,6.9,6.9,0,2025,FRACO,FRACO
2025-09-09 14:00,1757426400,TOP,3674.63,7.9,6.9,1.48,54.5,0.43,0.47,2.87,3.3,3.9,7.8,6.9,0,2025,FRACO,FRACO
2026-01-29 15:15,1769699700,BOT,5098.65,51.13,6.89,6.91,352.3,0.32,0.46,2.99,3.2,0.7,6.9,6.9,0,2026,FRACO,MEDIO
2026-03-19 13:00,1773925200,BOT,4502.69,33.86,6.89,5.18,233.2,0.55,0.33,2.45,2.2,1.2,6.9,6.9,0,2026,FRACO,FRACO
2026-01-13 20:30,1768336200,BOT,4569.65,10.73,6.83,1.6,73.2,0.9,0.24,3.96,1.6,2.7,6.8,6.8,0,2026,FRACO,FRACO
2026-04-21 19:30,1776799800,BOT,4668.52,15.2,6.83,2.22,103.9,0.44,0.65,2.18,4.4,1.8,6.8,6.8,0,2026,FRACO,MEDIO
2025-02-26 14:30,1740580200,BOT,2890.76,4.4,6.82,1.04,30.0,0.33,0.57,2.35,3.9,0.6,6.8,6.8,0,2025,FRACO,MEDIO
2024-11-14 19:45,1731613500,TOP,2576.9,3.37,6.71,0.88,22.6,0.4,0.36,3.7,2.4,1.1,6.7,6.7,0,2024,FRACO,FRACO
2025-05-12 10:45,1747046700,BOT,3207.71,8.69,6.64,1.8,57.7,0.79,0.21,3.81,1.4,2.0,6.6,6.6,0,2025,FRACO,FRACO
2024-08-14 17:15,1723655700,BOT,2440.26,4.49,6.63,1.22,29.8,0.75,0.42,1.36,2.8,0.8,6.6,6.6,0,2024,FRACO,FRACO
2024-06-13 16:15,1718295300,BOT,2295.55,6.27,6.55,1.79,41.1,0.77,0.47,1.09,3.1,8.4,11.7,6.6,0,2024,FRACO,FRACO
2024-12-12 01:30,1733967000,BOT,2696.27,3.7,6.54,0.9,24.2,0.24,0.84,2.14,5.5,0.5,6.5,6.5,0,2024,FRACO,FORTE
2025-09-10 01:15,1757466900,BOT,3620.13,5.76,6.5,1.03,37.4,0.4,0.59,1.53,3.8,1.3,6.5,6.5,0,2025,FRACO,MEDIO
2025-12-02 15:45,1764690300,BOT,4163.42,12.01,6.5,1.88,78.1,0.91,0.31,2.85,2.0,73.0,119.5,6.5,0,2025,FRACO,FRACO
2025-04-07 18:45,1744051500,BOT,2964.02,9.08,6.47,1.98,58.7,0.73,0.26,2.29,1.7,277.0,290.2,6.5,0,2025,FRACO,FRACO
2025-10-01 08:15,1759306500,TOP,3895.28,6.55,6.47,1.09,42.4,0.66,0.26,3.38,1.7,1.2,6.5,6.5,0,2025,FRACO,FRACO
2025-04-03 13:00,1743685200,BOT,3054.07,12.73,6.46,2.69,82.3,0.88,0.25,4.5,1.6,1.0,6.5,6.5,0,2025,FRACO,FRACO
2026-03-12 20:30,1773347400,BOT,5054.86,11.46,6.42,1.46,73.6,0.19,0.88,1.36,5.6,0.7,6.4,6.4,0,2026,FRACO,FORTE
2024-09-25 02:45,1727232300,TOP,2670.39,3.28,6.35,0.78,20.8,0.58,0.27,4.9,1.7,1.2,6.4,4.6,0,2024,FRACO,FRACO
2025-07-28 13:45,1753710300,BOT,3301.35,5.17,6.35,0.99,32.8,1.01,0.2,3.49,1.3,1.9,6.3,6.3,0,2025,FRACO,FRACO
2026-03-05 18:00,1772733600,BOT,5050.68,22.3,6.34,2.8,141.4,1.12,0.19,3.64,1.2,1.2,6.3,6.3,0,2026,FRACO,FRACO
2025-01-07 13:45,1736257500,TOP,2664.26,3.52,6.3,0.83,22.2,0.05,1.13,3.67,7.1,1.0,6.3,5.4,0,2025,FRACO,FORTE
2025-05-27 14:00,1748354400,BOT,3285.13,6.56,6.16,1.23,40.4,0.78,0.23,3.73,1.4,1.2,6.2,6.2,0,2025,FRACO,FRACO
2026-04-19 23:45,1776642300,BOT,4737.07,15.66,6.12,2.02,95.8,0.9,0.28,2.26,1.7,1.6,6.1,6.1,0,2026,FRACO,FRACO
2024-08-05 12:30,1722861000,BOT,2364.15,8.87,6.11,2.29,54.2,0.47,0.46,1.98,2.8,442.3,364.5,6.1,0,2024,FRACO,FRACO
2026-02-12 16:15,1770912900,BOT,4878.61,27.39,6.11,3.43,167.5,1.07,0.21,3.48,1.3,2.3,6.1,6.1,0,2026,FRACO,FRACO
2024-07-10 13:45,1720619100,TOP,2386.65,2.77,6.05,0.7,16.7,0.19,0.57,2.66,3.5,0.9,6.0,5.7,0,2024,FRACO,MEDIO
2025-03-21 14:00,1742565600,BOT,2999.11,5.7,6.01,1.14,34.2,0.81,0.26,2.22,1.5,9.9,29.6,6.0,0,2025,FRACO,FRACO
2026-04-08 00:00,1775606400,TOP,4857.02,26.46,5.99,3.26,158.6,0.96,0.27,2.09,1.6,4.8,8.0,6.0,0,2026,FRACO,FRACO
2024-06-06 03:00,1717642800,TOP,2374.94,3.65,5.92,0.91,21.6,0.42,0.48,2.25,2.8,0.5,5.9,5.9,0,2024,FRACO,FRACO
2025-07-03 12:30,1751545800,BOT,3311.42,6.49,5.91,1.16,38.4,0.0,,0.0,,1.3,5.2,5.2,0,2025,FRACO,?
2024-10-16 13:30,1729085400,TOP,2685.19,3.2,5.86,0.7,18.7,0.1,0.68,3.64,4.0,0.7,5.9,3.8,0,2024,FRACO,MEDIO
2024-12-03 14:30,1733236200,TOP,2655.64,4.0,5.86,0.88,23.4,0.9,0.2,4.1,1.2,1.0,5.9,5.9,0,2024,FRACO,FRACO
2025-02-03 14:45,1738593900,TOP,2830.64,4.0,5.85,0.83,23.4,0.66,0.21,3.39,1.2,0.9,5.9,5.9,0,2025,FRACO,FRACO
2025-07-24 13:00,1753362000,BOT,3351.0,4.54,5.84,0.79,26.5,0.06,1.46,2.5,8.5,0.8,5.8,5.0,0,2025,FRACO,FORTE
2025-03-20 10:30,1742466600,BOT,3025.77,3.76,5.78,0.72,21.7,0.52,0.24,3.33,1.4,0.8,5.8,5.8,0,2025,FRACO,FRACO
2025-03-25 14:00,1742911200,TOP,3035.96,4.19,5.72,0.79,24.0,1.0,0.18,4.52,1.0,1.5,5.7,5.7,0,2025,FRACO,FRACO
2024-11-28 10:30,1732789800,TOP,2649.61,2.86,5.52,0.59,15.8,0.46,0.35,2.73,1.9,0.5,5.5,5.5,0,2024,FRACO,FRACO
2024-08-21 14:00,1724248800,BOT,2493.65,4.63,5.51,1.02,25.5,0.18,0.7,2.64,3.8,0.9,5.5,4.5,0,2024,FRACO,MEDIO
2024-07-09 14:00,1720533600,TOP,2371.49,4.09,5.44,0.94,22.3,0.05,1.79,1.8,9.7,0.7,5.4,2.0,0,2024,FRACO,FORTE
2026-03-12 00:00,1773273600,BOT,5125.4,12.35,5.37,1.29,66.3,0.42,0.42,3.09,2.2,0.6,5.4,5.4,0,2026,FRACO,FRACO
2024-12-18 23:00,1734562800,BOT,2582.57,8.21,5.35,1.7,43.9,0.49,0.45,1.82,2.4,349.3,367.4,5.3,0,2024,FRACO,FRACO
2025-02-25 16:00,1740499200,BOT,2887.94,8.03,5.22,1.45,42.0,0.34,0.73,1.38,3.8,1.6,5.2,5.2,0,2025,FRACO,MEDIO
2026-05-12 15:15,1778598900,BOT,4638.17,16.96,5.22,1.91,88.6,0.32,0.99,0.83,5.2,2.2,5.2,5.2,0,2026,FRACO,MEDIO
2025-02-07 15:45,1738943100,TOP,2886.86,6.49,5.15,1.16,33.5,0.07,1.45,1.67,7.5,0.6,5.2,4.8,0,2025,FRACO,FORTE
2025-05-26 09:15,1748250900,BOT,3323.56,5.13,5.13,0.79,26.3,0.48,0.37,1.71,1.9,0.7,5.1,5.1,0,2025,FRACO,FRACO
2025-08-12 14:15,1755008100,BOT,3330.81,8.75,5.03,1.32,44.0,1.34,0.21,2.37,1.0,2.0,5.0,5.0,0,2025,FRACO,FRACO
2024-09-06 16:30,1725640200,BOT,2484.91,8.82,4.99,1.77,44.0,2.46,0.17,1.71,0.8,419.3,352.9,5.0,0,2024,FRACO,FRACO
2024-12-17 14:00,1734444000,BOT,2632.91,3.78,4.99,0.72,18.8,0.45,0.37,1.9,1.8,1.2,5.0,5.0,0,2024,FRACO,FRACO
2024-10-31 15:00,1730386800,BOT,2731.26,6.26,4.95,1.13,31.0,0.89,0.23,2.05,1.2,1.2,5.0,5.0,0,2024,FRACO,FRACO
2024-11-12 10:15,1731406500,BOT,2589.4,5.9,4.94,1.13,29.1,1.09,0.17,4.16,0.8,1.2,4.9,4.9,0,2024,FRACO,FRACO
2026-05-04 16:00,1777910400,BOT,4500.57,17.46,4.93,1.91,86.1,0.89,0.26,1.23,1.3,8.9,15.6,4.9,0,2026,FRACO,FRACO
2026-04-15 09:45,1776246300,BOT,4786.19,10.7,4.87,1.09,52.1,0.76,0.2,4.09,1.0,1.1,4.9,4.9,0,2026,FRACO,FRACO
2025-12-29 15:15,1767021300,BOT,4302.49,21.05,4.83,2.37,101.8,0.86,0.28,1.58,1.3,1.5,4.8,4.8,0,2025,FRACO,FRACO
2025-06-17 14:30,1750170600,BOT,3366.28,6.99,4.82,1.0,33.7,0.55,0.28,3.68,1.4,1.2,4.8,4.8,0,2025,FRACO,FRACO
2025-03-05 16:30,1741192200,TOP,2929.97,8.16,4.77,1.33,39.0,0.68,0.4,1.89,1.9,1.9,4.8,4.0,0,2025,FRACO,FRACO
2026-03-03 15:15,1772550900,BOT,4996.22,44.45,4.72,4.2,209.9,0.82,0.32,1.57,1.5,8.0,5.5,4.7,0,2026,FRACO,FRACO
2026-03-15 23:15,1773616500,BOT,4967.24,16.32,4.72,1.55,77.0,1.21,0.11,4.04,0.5,2.4,4.7,4.7,0,2026,FRACO,FRACO
2025-04-07 00:00,1743984000,BOT,2970.65,18.04,4.7,2.85,84.8,0.08,0.76,2.12,3.6,0.7,4.7,4.2,0,2025,FRACO,MEDIO
2024-06-21 17:45,1718991900,BOT,2316.67,4.36,4.68,0.88,20.4,1.6,0.14,2.81,0.6,1.8,4.7,4.7,0,2024,FRACO,FRACO
2024-12-09 15:15,1733757300,TOP,2676.42,4.25,4.68,0.74,19.9,0.21,1.02,1.38,4.8,0.8,4.7,4.7,0,2024,FRACO,MEDIO
2025-05-19 00:15,1747613700,TOP,3249.79,9.69,4.67,1.39,45.2,1.07,0.16,4.32,0.7,1.5,4.7,4.7,0,2025,FRACO,FRACO
2024-10-01 16:45,1727801100,TOP,2673.17,7.13,4.53,1.21,32.3,0.9,0.21,2.71,0.9,10.1,10.0,4.5,0,2024,FRACO,FRACO
2024-10-02 15:15,1727882100,BOT,2640.91,5.98,4.51,1.02,27.0,1.52,0.16,4.25,0.7,0.7,3.7,4.5,0,2024,FRACO,FRACO
2026-01-12 16:15,1768234500,TOP,4630.01,13.67,4.42,1.3,60.4,1.14,0.12,4.47,0.5,0.9,4.1,4.4,0,2026,FRACO,FRACO
2026-04-28 12:00,1777377600,BOT,4554.76,12.81,4.34,1.22,55.6,0.46,0.33,3.34,1.4,0.9,4.3,4.3,0,2026,FRACO,FRACO
2024-07-08 15:45,1720453500,BOT,2350.77,4.82,4.3,0.88,20.7,0.89,0.21,3.13,0.9,0.9,4.3,4.3,0,2024,FRACO,FRACO
2024-07-15 16:30,1721061000,TOP,2439.72,4.72,4.23,0.82,20.0,0.06,1.64,1.15,6.9,0.7,4.2,4.2,0,2024,FRACO,MEDIO
2026-03-31 01:45,1774921500,TOP,4619.46,21.5,4.19,1.95,90.0,0.36,0.44,1.6,1.8,0.5,4.2,4.2,0,2026,FRACO,FRACO
2024-09-27 17:30,1727458200,BOT,2642.97,5.65,4.08,0.87,23.0,0.23,0.91,1.04,3.7,0.7,4.1,4.1,0,2024,FRACO,MEDIO
2024-06-17 15:45,1718639100,BOT,2309.87,4.2,3.76,0.68,15.8,0.42,0.42,1.49,1.6,0.7,3.8,3.8,0,2024,FRACO,FRACO
2025-12-17 15:30,1765985400,TOP,4349.16,10.83,3.75,0.93,40.6,0.93,0.18,2.77,0.7,1.0,3.8,3.8,0,2025,FRACO,FRACO
2024-07-11 15:30,1720711800,TOP,2424.52,8.96,3.7,1.37,33.2,0.83,0.33,1.28,1.2,1.9,3.7,3.7,0,2024,FRACO,FRACO
2026-05-05 14:15,1777990500,TOP,4586.69,11.24,3.6,0.88,40.5,0.3,0.52,1.12,1.9,0.3,3.6,3.6,0,2026,FRACO,FRACO
2026-01-07 15:15,1767798900,BOT,4423.17,12.76,3.55,1.02,45.2,0.06,1.55,1.28,5.5,0.5,3.5,3.4,0,2026,FRACO,FORTE
2025-07-25 15:30,1753457400,BOT,3325.06,6.01,3.37,0.61,20.3,0.56,0.24,2.82,0.8,0.2,2.5,3.4,0,2025,FRACO,FRACO
2024-07-03 14:45,1720017900,TOP,2364.94,4.94,3.28,0.69,16.2,1.72,0.11,5.53,0.4,1.4,2.9,3.3,0,2024,FRACO,FRACO
2024-09-23 14:15,1727100900,TOP,2634.81,3.98,3.11,0.47,12.4,0.68,0.17,4.07,0.5,0.5,2.8,3.1,0,2024,FRACO,FRACO
2024-10-08 15:30,1728401400,BOT,2604.5,6.78,2.91,0.76,19.8,0.36,0.41,1.58,1.2,1.8,2.9,2.9,0,2024,FRACO,FRACO
2025-06-12 13:45,1749735900,TOP,3398.88,8.1,2.6,0.62,21.1,0.06,0.92,1.48,2.4,0.4,2.6,2.4,0,2025,FRACO,FRACO
