block,t,dir,rsi,nas_near,in_zone,R,mfe_R,runner,win
2025-11-25_to_2026-02-25,1765446300,LONG,52.36,0,0,-1.0,0.09610613815089107,False,False
2025-11-25_to_2026-02-25,1765461600,LONG,56.58,0,0,1.8919224312341385,2.068948818389229,False,True
2025-11-25_to_2026-02-25,1765471500,LONG,74.58,0,0,0.99342384917363,0.9976745930538109,False,True
2025-11-25_to_2026-02-25,1765485900,LONG,62.04,0,0,0.0,1.161579588000646,False,False
2025-11-25_to_2026-02-25,1765520100,LONG,58.68,0,0,2.5,2.505533869115749,False,True
2025-11-25_to_2026-02-25,1765526400,LONG,68.37,0,0,2.5,2.503078979778663,False,True
2025-11-25_to_2026-02-25,1765532700,LONG,77.16,0,0,0.0,1.326473474411413,False,False
2025-11-25_to_2026-02-25,1765544400,LONG,64.42,0,0,0.0,1.103110130086321,False,False
2025-11-25_to_2026-02-25,1765550700,LONG,70.22,0,0,-1.0,0.14985121914669644,False,False
2025-11-25_to_2026-02-25,1765760400,LONG,56.21,0,0,0.0,2.308713985845124,False,False
2025-11-25_to_2026-02-25,1765765800,LONG,68.42,0,0,0.0,1.4069647675005488,False,False
2025-11-25_to_2026-02-25,1765775700,LONG,63.09,0,0,-1.0,0.7215693934538346,False,False
2025-11-25_to_2026-02-25,1765786500,LONG,66.59,0,0,-1.0,0.42677432566847473,False,False
2025-11-25_to_2026-02-25,1765799100,LONG,53.69,0,0,-1.0,0.5226991100597713,False,False
2025-11-25_to_2026-02-25,1766071800,LONG,53.97,0,0,0.0,1.1908403343738967,False,False
2025-11-25_to_2026-02-25,1766133000,LONG,51.13,0,0,0.0,1.397804495556669,False,False
2025-11-25_to_2026-02-25,1766149200,LONG,51.33,0,0,-1.0,0.2076721401959627,False,False
2025-11-25_to_2026-02-25,1766154600,LONG,50.65,0,0,2.5,2.8117624545513062,False,True
2025-11-25_to_2026-02-25,1766494800,LONG,53.27,0,0,-1.0,0.6423031641805701,False,False
2025-11-25_to_2026-02-25,1766515500,LONG,53.85,0,0,0.0,1.2795333009236416,False,False
2025-11-25_to_2026-02-25,1766532600,LONG,56.82,0,0,0.0,1.0930933848764293,False,False
2025-11-25_to_2026-02-25,1766538900,LONG,64.63,0,0,-1.0,0.16366288412570681,False,False
2025-11-25_to_2026-02-25,1766703600,LONG,63.83,0,0,0.0,1.597844931415752,False,False
2025-11-25_to_2026-02-25,1766709000,LONG,68.03,0,0,0.9422527158375663,0.9690435350812351,False,True
2025-11-25_to_2026-02-25,1766718000,LONG,60.37,0,1,0.0,1.7248184873749028,False,False
2025-11-25_to_2026-02-25,1766727000,LONG,55.75,0,0,0.0,1.5535258783838406,False,False
2025-11-25_to_2026-02-25,1766736900,LONG,57.65,0,1,0.0,1.187038819377673,False,False
2025-11-25_to_2026-02-25,1766743200,LONG,52.3,0,0,-1.0,0.16555579445279145,False,False
2025-11-25_to_2026-02-25,1766758500,LONG,64.82,0,0,0.0,1.6391724738324027,False,False
2025-11-25_to_2026-02-25,1766763900,LONG,69.75,0,0,-1.0,0.31101701493252504,False,False
2025-11-25_to_2026-02-25,1766773800,LONG,45.93,0,0,-1.0,0.8046875747991844,False,False
2025-11-25_to_2026-02-25,1767156300,SHORT,43.57,0,0,2.5,2.846652523626928,False,True
2025-11-25_to_2026-02-25,1767168000,SHORT,48.21,0,0,0.0,2.2338652060015236,False,False
2025-11-25_to_2026-02-25,1767176100,SHORT,48.91,0,0,-1.0,0.1429569342235517,False,False
2025-11-25_to_2026-02-25,1767209400,SHORT,43.98,0,0,-1.0,0.0,False,False
2025-11-25_to_2026-02-25,1767369600,SHORT,28.65,0,0,-1.0,0.28102989878259865,False,False
2025-11-25_to_2026-02-25,1767590100,LONG,64.99,0,1,2.4999999999999125,3.5736659888993216,True,True
2025-11-25_to_2026-02-25,1767600900,LONG,65.65,0,0,-1.0,0.6829302495630182,False,False
2025-11-25_to_2026-02-25,1767625200,LONG,62.52,0,0,0.5841972221241534,0.855795134251562,False,True
2025-11-25_to_2026-02-25,1767646800,LONG,54.9,0,0,0.0,1.8297390544624765,False,False
2025-11-25_to_2026-02-25,1767665700,LONG,64.4,0,0,1.1256259005405138,1.382699538551748,False,True
2025-11-25_to_2026-02-25,1767676500,LONG,64.09,0,0,-1.0000000000000744,0.5921252482767915,False,False
2025-11-25_to_2026-02-25,1767682800,LONG,57.78,0,0,-1.0,0.7018630473908164,False,False
2025-11-25_to_2026-02-25,1767709800,LONG,54.54,0,0,-1.0,0.4053917054584506,False,False
2025-11-25_to_2026-02-25,1767716100,LONG,59.53,0,0,-1.0,0.4844158882318198,False,False
2025-11-25_to_2026-02-25,1767729600,LONG,52.08,0,0,0.0,1.629083786115607,False,False
2025-11-25_to_2026-02-25,1767740400,LONG,65.14,0,0,-1.0,0.10054143109597595,False,False
2025-11-25_to_2026-02-25,1767816000,LONG,53.84,0,0,-1.0,0.6180149507808944,False,False
2025-11-25_to_2026-02-25,1767822300,LONG,49.42,0,0,-1.0,0.613801880317932,False,False
2025-11-25_to_2026-02-25,1768172400,LONG,69.65,0,0,1.4265834327577323,2.3847796913673447,False,True
2025-11-25_to_2026-02-25,1768177800,LONG,83.08,0,0,0.5339431770785472,0.6378616823487034,False,True
2025-11-25_to_2026-02-25,1768194900,LONG,60.44,0,0,2.5,2.506940950677343,False,True
2025-11-25_to_2026-02-25,1768201200,LONG,62.52,0,0,0.0,1.4357027025467737,False,False
2025-11-25_to_2026-02-25,1768207500,LONG,63.71,0,0,0.0,1.1876384425649804,False,False
2025-11-25_to_2026-02-25,1768221900,LONG,51.86,0,0,-1.0,0.8035066044167563,False,False
2025-11-25_to_2026-02-25,1768230000,LONG,55.6,0,0,-1.0,0.2874093291997322,False,False
2025-11-25_to_2026-02-25,1768244400,LONG,52.53,0,0,-1.0,0.11934859736146189,False,False
2025-11-25_to_2026-02-25,1768281300,LONG,50.49,0,1,-1.0,0.5496868280824083,False,False
2025-11-25_to_2026-02-25,1768309200,LONG,56.06,0,0,0.0,1.4085215132598907,False,False
2025-11-25_to_2026-02-25,1768314600,LONG,67.96,0,0,-1.0,0.010196696088374185,False,False
2025-11-25_to_2026-02-25,1768349700,LONG,58.39,0,0,0.0,1.6569201476088844,False,False
2025-11-25_to_2026-02-25,1768355100,LONG,64.46,0,0,0.0,1.5066860450497568,False,False
2025-11-25_to_2026-02-25,1768361400,LONG,58.68,0,0,-1.0,0.8701112804174351,False,False
2025-11-25_to_2026-02-25,1768373100,LONG,58.48,0,0,-1.0,0.5576198071485556,False,False
2025-11-25_to_2026-02-25,1768469400,LONG,50.87,0,0,-1.0,0.7630873892841527,False,False
2025-11-25_to_2026-02-25,1768917600,LONG,64.23,0,0,2.5,2.6274720085794945,False,True
2025-11-25_to_2026-02-25,1768926600,LONG,57.24,0,0,2.499999999999986,2.571251356799508,False,True
2025-11-25_to_2026-02-25,1768932000,LONG,67.2,0,0,2.499999999999974,2.7907628865979675,False,True
2025-11-25_to_2026-02-25,1768945500,LONG,58.45,0,0,2.4999999999999543,2.7741122926535606,False,True
2025-11-25_to_2026-02-25,1768955400,LONG,69.22,0,0,2.5,2.539519803487375,False,True
2025-11-25_to_2026-02-25,1768969800,LONG,78.54,0,0,-1.0,0.5595753577072891,False,False
2025-11-25_to_2026-02-25,1768981500,LONG,54.66,0,0,-1.0,0.8115501755310851,False,False
2025-11-25_to_2026-02-25,1768986900,LONG,57.32,0,0,-1.0,0.894330257270653,False,False
2025-11-25_to_2026-02-25,1768994100,LONG,56.33,0,0,-1.0000000000000582,1.000717989629127,False,False
2025-11-25_to_2026-02-25,1769002200,LONG,56.81,0,0,-1.0,0.06048235109916748,False,False
2025-11-25_to_2026-02-25,1769060700,LONG,51.39,0,0,2.5,2.6274554969704034,False,True
2025-11-25_to_2026-02-25,1769072400,LONG,61.44,0,0,-1.0,0.19787900071971162,False,False
2025-11-25_to_2026-02-25,1769077800,LONG,55.32,0,0,-1.0,0.47703637743118493,False,False
2025-11-25_to_2026-02-25,1769092200,LONG,54.08,0,0,2.4999999999999822,2.538290017180219,False,True
2025-11-25_to_2026-02-25,1769099400,LONG,72.31,0,0,0.8364258210118565,2.080245692814196,False,True
2025-11-25_to_2026-02-25,1769104800,LONG,79.35,0,0,0.0,1.3699466894070023,False,False
2025-11-25_to_2026-02-25,1769122800,LONG,76.01,0,0,-1.0,0.9903695138609814,False,False
2025-11-25_to_2026-02-25,1769129100,LONG,69.14,0,0,-1.0,0.9247189091530478,False,False
2025-11-25_to_2026-02-25,1769142600,LONG,58.98,0,0,-1.0,0.5803711324636655,False,False
2025-11-25_to_2026-02-25,1769176800,LONG,55.39,0,0,2.5,2.661518661518636,False,True
2025-11-25_to_2026-02-25,1769182200,LONG,55.61,0,0,2.5000000000000155,2.74059964170341,False,True
2025-11-25_to_2026-02-25,1769196600,LONG,58.32,0,0,2.500000000000017,2.743993371996643,False,True
2025-11-25_to_2026-02-25,1769382000,LONG,73.92,0,0,1.4493194013770687,2.2431094137390066,False,True
2025-11-25_to_2026-02-25,1769391000,LONG,81.9,0,0,0.42605536650417697,0.9277568288420693,False,True
2025-11-25_to_2026-02-25,1769406300,LONG,52.91,0,0,0.0,2.335063626954426,False,False
2025-11-25_to_2026-02-25,1769414400,LONG,60.12,0,0,-1.0,0.07414169431621029,False,False
2025-11-25_to_2026-02-25,1769443200,LONG,55.11,0,0,-0.9999999999999957,1.018109225723727,False,False
2025-11-25_to_2026-02-25,1769448600,LONG,51.87,0,0,-1.0,0.06138563813491627,False,False
2025-11-25_to_2026-02-25,1769481000,LONG,55.2,0,0,0.0,1.1563278308717502,False,False
2025-11-25_to_2026-02-25,1769696100,LONG,52.22,0,0,-1.0,0.24078447479209844,False,False
2025-11-25_to_2026-02-25,1769994000,SHORT,40.65,0,0,0.0,1.5091564202573977,False,False
2025-11-25_to_2026-02-25,1770001200,SHORT,41.09,0,0,0.0,1.1085050658271132,False,False
2025-11-25_to_2026-02-25,1770010200,SHORT,38.77,0,0,-1.0,0.8686155133150444,False,False
2025-11-25_to_2026-02-25,1770045300,SHORT,48.84,0,0,-1.0,0.6432401415521303,False,False
2025-11-25_to_2026-02-25,1770055200,SHORT,46.74,0,0,-1.0,0.00964680076485517,False,False
2025-11-25_to_2026-02-25,1770712200,LONG,52.31,0,0,0.0,1.5653713687644044,False,False
2025-11-25_to_2026-02-25,1770719400,LONG,56.15,0,0,-1.0,0.9294317950804118,False,False
2025-11-25_to_2026-02-25,1770730200,LONG,47.85,0,0,-1.0,0.8392780927991967,False,False
2025-11-25_to_2026-02-25,1770764400,LONG,49.9,0,0,2.499999999999983,2.5934459468354896,False,True
2025-11-25_to_2026-02-25,1770910200,LONG,51.8,0,0,-1.0,0.3390852802307007,False,False
2025-11-25_to_2026-02-25,1771214400,SHORT,31.88,0,0,-1.0,0.39832349251995997,False,False
2025-11-25_to_2026-02-25,1771410600,SHORT,50.75,0,0,-1.0,0.779217308219123,False,False
2025-11-25_to_2026-02-25,1771548300,LONG,50.44,0,0,-1.0,0.009744165929248339,False,False
2025-11-25_to_2026-02-25,1771566300,LONG,53.61,0,0,0.0,1.0714508970431975,False,False
2025-11-25_to_2026-02-25,1771575300,LONG,54.64,0,0,0.0,1.0536595041826038,False,False
2025-11-25_to_2026-02-25,1771595100,LONG,56.99,0,0,-1.0,0.5780423228997276,False,False
2025-11-25_to_2026-02-25,1771603200,LONG,55.98,0,0,1.0748960451307086,1.8565287972516062,False,True
2025-11-25_to_2026-02-25,1771616700,LONG,63.06,0,0,2.5,2.943760130167728,False,True
2025-11-25_to_2026-02-25,1771623000,LONG,71.77,0,0,2.5,2.6115020427124764,False,True
2025-11-25_to_2026-02-25,1771810200,LONG,69.97,0,0,-1.0,0.6487553870767779,False,False
2025-11-25_to_2026-02-25,1771843500,LONG,55.28,0,0,0.0,1.0350977138185935,False,False
2025-11-25_to_2026-02-25,1771849800,LONG,51.57,0,0,-1.0,0.0669781931464148,False,False
2025-11-25_to_2026-02-25,1771857000,LONG,59.2,0,0,0.0,1.0957320323069792,False,False
2025-11-25_to_2026-02-25,1771863300,LONG,70.68,0,0,0.0,1.124188881710142,False,False
2025-11-25_to_2026-02-25,1771869600,LONG,63.57,0,0,2.5,2.6578002488145622,False,True
2025-11-25_to_2026-02-25,1771875000,LONG,61.44,0,0,0.0,2.153105283643958,False,False
2025-11-25_to_2026-02-25,1771955100,LONG,55.93,0,0,-1.0,0.2533632148821771,False,False
2025-11-25_to_2026-02-25,1771964100,LONG,46.1,0,0,-1.0,0.01130950617849794,False,False
2025-02-25_to_2025-05-25,1740542400,SHORT,46.95,0,0,0.0,1.1893503652210426,False,False
2025-02-25_to_2025-05-25,1740549600,SHORT,45.64,0,0,0.0,2.355291290166588,False,False
2025-02-25_to_2025-05-25,1740566700,SHORT,47.23,0,0,2.499999999999942,5.305273907652463,True,True
2025-02-25_to_2025-05-25,1740572100,SHORT,49.81,0,0,2.5000000000000795,2.579306552008346,False,True
2025-02-25_to_2025-05-25,1740577500,SHORT,43.58,0,0,-1.0,0.29229304001940937,False,False
2025-02-25_to_2025-05-25,1740707100,SHORT,51.77,0,0,2.5,2.967754685286954,False,True
2025-02-25_to_2025-05-25,1740712500,SHORT,42.08,0,0,1.231080017230404,2.1731057736583974,False,True
2025-02-25_to_2025-05-25,1740726000,SHORT,38.61,0,0,2.5,2.6418517846497993,False,True
2025-02-25_to_2025-05-25,1740731400,SHORT,27.28,0,0,-1.0,0.01484165686862063,False,False
2025-02-25_to_2025-05-25,1740745800,SHORT,50.47,0,0,2.5,2.5321878197957624,False,True
2025-02-25_to_2025-05-25,1740751200,SHORT,30.25,0,0,-1.0,0.9148959295690866,False,False
2025-02-25_to_2025-05-25,1740763800,SHORT,43.46,0,0,-1.0,0.9835388112129217,False,False
2025-02-25_to_2025-05-25,1740979800,SHORT,52.67,0,0,0.0,1.0925838170833204,False,False
2025-02-25_to_2025-05-25,1740986100,SHORT,47.8,0,0,-1.0,0.5385895947288085,False,False
2025-02-25_to_2025-05-25,1741152600,LONG,51.36,0,0,-1.0,0.4010488503569702,False,False
2025-02-25_to_2025-05-25,1741161600,LONG,58.94,0,0,-1.0,0.3667006749332895,False,False
2025-02-25_to_2025-05-25,1741191300,LONG,65.64,0,0,-1.0,0.048058933984188576,False,False
2025-02-25_to_2025-05-25,1741205700,LONG,56.73,0,0,-1.0,0.06706051413057819,False,False
2025-02-25_to_2025-05-25,1741349700,LONG,56.88,0,0,-1.0,0.08296764544031597,False,False
2025-02-25_to_2025-05-25,1741358700,LONG,53.25,0,0,-1.0,0.05983046084676128,False,False
2025-02-25_to_2025-05-25,1741561200,LONG,52.02,0,0,-1.0,0.4729962160302839,False,False
2025-02-25_to_2025-05-25,1741568400,LONG,53.68,0,0,-1.0,1.6976436325125295,False,False
2025-02-25_to_2025-05-25,1741827600,LONG,67.34,0,0,-1.0,0.26752273943289656,False,False
2025-02-25_to_2025-05-25,1741833000,LONG,59.4,0,0,-1.0,0.3352765857026349,False,False
2025-02-25_to_2025-05-25,1741857300,LONG,56.89,0,0,2.500000000000017,2.7554243448724995,False,True
2025-02-25_to_2025-05-25,1741863600,LONG,55.63,0,0,-1.0,0.9395092507544635,False,False
2025-02-25_to_2025-05-25,1741872600,LONG,53.83,0,0,2.5,2.883890462028015,False,True
2025-02-25_to_2025-05-25,1741878000,LONG,79.56,0,0,0.49381489393412603,0.9094867516284575,False,True
2025-02-25_to_2025-05-25,1741923900,LONG,57.41,0,0,-1.0,0.13770061824770125,False,False
2025-02-25_to_2025-05-25,1741942800,LONG,62.08,0,0,-1.0,0.8338206128268235,False,False
2025-02-25_to_2025-05-25,1742166000,LONG,54.41,0,0,-1.0,0.016363236345642622,False,False
2025-02-25_to_2025-05-25,1742241600,LONG,60.27,0,0,2.499999999999939,2.9362796456806874,False,True
2025-02-25_to_2025-05-25,1742253300,LONG,61.47,0,0,-1.0,0.019969190392042386,False,False
2025-02-25_to_2025-05-25,1742260500,LONG,56.34,0,0,2.5,2.708732427573349,False,True
2025-02-25_to_2025-05-25,1742265900,LONG,73.06,0,0,1.7564376615629311,2.174885663153698,False,True
2025-02-25_to_2025-05-25,1742277600,LONG,58.53,0,0,2.5,2.524228453142755,False,True
2025-02-25_to_2025-05-25,1742284800,LONG,60.07,0,0,0.0,1.1654052194426343,False,False
2025-02-25_to_2025-05-25,1742297400,LONG,60.87,0,0,0.0,1.7228546650127394,False,False
2025-02-25_to_2025-05-25,1742310900,LONG,53.7,0,0,0.9613077653040473,1.6907485989507214,False,True
2025-02-25_to_2025-05-25,1742322600,LONG,56.48,0,0,-1.0,0.341999103541063,False,False
2025-02-25_to_2025-05-25,1742337900,LONG,50.4,0,0,-1.0,0.0,False,False
2025-02-25_to_2025-05-25,1742360400,LONG,59.7,0,0,0.0,2.1248033142787253,False,False
2025-02-25_to_2025-05-25,1742383800,LONG,58.73,0,0,-1.0,0.20903882149543762,False,False
2025-02-25_to_2025-05-25,1742407200,LONG,43.85,0,0,0.0,2.254334789790105,False,False
2025-02-25_to_2025-05-25,1742421600,LONG,62.95,0,0,0.0,1.3284410574842427,False,False
2025-02-25_to_2025-05-25,1742444100,LONG,52.96,0,0,-1.0,0.04629490455435201,False,False
2025-02-25_to_2025-05-25,1742486400,LONG,54.17,0,0,-1.0,0.14974024651117995,False,False
2025-02-25_to_2025-05-25,1742493600,LONG,55.64,0,0,-1.0,0.29715551327831624,False,False
2025-02-25_to_2025-05-25,1742510700,LONG,54.53,0,0,-1.0,0.6266888664466029,False,False
2025-02-25_to_2025-05-25,1742556600,LONG,48.94,0,0,-1.0,0.6781282189630353,False,False
2025-02-25_to_2025-05-25,1743120000,LONG,54.29,0,0,2.5,2.5270802237992145,False,True
2025-02-25_to_2025-05-25,1743125400,LONG,73.12,0,0,0.6186794103669666,0.7971326674275857,False,True
2025-02-25_to_2025-05-25,1743139800,LONG,68.01,0,0,0.0,1.4185052847255992,False,False
2025-02-25_to_2025-05-25,1743165000,LONG,52.58,0,0,-1.0,0.45674064940402276,False,False
2025-02-25_to_2025-05-25,1743175800,LONG,55.18,0,0,2.4999999999999867,2.570739637181213,False,True
2025-02-25_to_2025-05-25,1743192000,LONG,53.06,0,0,0.0,2.139901876485829,False,False
2025-02-25_to_2025-05-25,1743383700,LONG,43.71,0,0,1.7056259904912727,2.2470645440138264,False,True
2025-02-25_to_2025-05-25,1743390000,LONG,75.98,0,0,0.0,1.0614228933894618,False,False
2025-02-25_to_2025-05-25,1743399900,LONG,72.18,0,0,-1.0,0.12385973721651854,False,False
2025-02-25_to_2025-05-25,1743417000,LONG,54.52,0,0,0.0,1.112214498510439,False,False
2025-02-25_to_2025-05-25,1743422400,LONG,56.44,0,0,-1.0,0.11674727788235428,False,False
2025-02-25_to_2025-05-25,1743438600,LONG,48.1,0,0,2.5000000000000338,2.5246485592520367,False,True
2025-02-25_to_2025-05-25,1743444900,LONG,53.38,0,0,2.5000000000000355,2.503163081840655,False,True
2025-02-25_to_2025-05-25,1743450300,LONG,53.78,0,0,-1.0,0.7748661594815489,False,False
2025-02-25_to_2025-05-25,1743462000,LONG,54.07,0,0,-1.0,0.271815871222926,False,False
2025-02-25_to_2025-05-25,1743468300,LONG,59.08,0,0,0.0,1.2395470906637964,False,False
2025-02-25_to_2025-05-25,1743473700,LONG,75.85,0,0,-1.0,0.3707509167744906,False,False
2025-02-25_to_2025-05-25,1743555600,LONG,61.73,0,0,-1.0,0.10091325132431074,False,False
2025-02-25_to_2025-05-25,1743582600,LONG,61.53,0,0,-1.0,0.022971711197150274,False,False
2025-02-25_to_2025-05-25,1743705900,LONG,48.76,0,0,-1.0,0.6041113451149106,False,False
2025-02-25_to_2025-05-25,1743711300,LONG,50.61,0,0,-1.0,0.11867206138089871,False,False
2025-02-25_to_2025-05-25,1743976800,SHORT,41.41,0,0,0.0,1.6454787100125219,False,False
2025-02-25_to_2025-05-25,1744032600,SHORT,46.83,0,0,-1.0,0.5171633400983956,False,False
2025-02-25_to_2025-05-25,1744038000,SHORT,37.2,0,0,-0.43580554562352114,0.5823477874004807,False,False
2025-02-25_to_2025-05-25,1744046100,SHORT,26.7,0,0,-1.0,0.1987134102757829,False,False
2025-02-25_to_2025-05-25,1744127100,SHORT,46.57,0,0,0.0,1.4745027881376238,False,False
2025-02-25_to_2025-05-25,1744132500,SHORT,29.49,0,0,-1.0,0.6867414923765829,False,False
2025-02-25_to_2025-05-25,1744139700,SHORT,38.15,0,0,0.0,1.0466461188542575,False,False
2025-02-25_to_2025-05-25,1744155000,SHORT,42.34,0,0,-1.0,0.48610037757512836,False,False
2025-02-25_to_2025-05-25,1744596000,LONG,64.19,0,0,-1.0,0.16349748546337708,False,False
2025-02-25_to_2025-05-25,1744658100,LONG,49.91,0,0,2.499999999999974,2.645442579795914,False,True
2025-02-25_to_2025-05-25,1744668000,LONG,53.1,0,0,2.5,2.6654742713247637,False,True
2025-02-25_to_2025-05-25,1744891200,LONG,50.08,0,0,0.0,1.0351751032859489,False,False
2025-02-25_to_2025-05-25,1744919100,LONG,55.36,0,0,2.5,2.6811495589563097,False,True
2025-02-25_to_2025-05-25,1745187300,LONG,70.56,0,0,2.5,2.6634502230062114,False,True
2025-02-25_to_2025-05-25,1745197200,LONG,81.84,0,0,1.577971492888908,2.161484584327899,False,True
2025-02-25_to_2025-05-25,1745211600,LONG,63.82,0,0,0.0,1.0758251174090925,False,False
2025-02-25_to_2025-05-25,1745217000,LONG,73.25,0,0,2.5,2.6720627368761174,False,True
2025-02-25_to_2025-05-25,1745225100,LONG,63.8,0,0,2.4999999999999827,2.5076260640698993,False,True
2025-02-25_to_2025-05-25,1745235000,LONG,56.73,0,0,2.5,2.6452228431239284,False,True
2025-02-25_to_2025-05-25,1745240400,LONG,71.16,0,0,0.0,1.4592659912260058,False,False
2025-02-25_to_2025-05-25,1745249400,LONG,62.35,0,0,-1.0,0.07378755804127753,False,False
2025-02-25_to_2025-05-25,1745256600,LONG,53.19,0,0,0.0,1.2919497417353447,False,False
2025-02-25_to_2025-05-25,1745262000,LONG,62.57,0,0,2.5,3.4841912658501943,True,True
2025-02-25_to_2025-05-25,1745272800,LONG,56.46,0,0,-1.0,0.6473153857722845,False,False
2025-02-25_to_2025-05-25,1745278200,LONG,69.65,0,0,-1.0,0.0851711026615809,False,False
2025-02-25_to_2025-05-25,1745283600,LONG,49.97,0,0,0.0,2.1169922031990978,False,False
2025-02-25_to_2025-05-25,1745289000,LONG,67.21,0,0,-1.0,0.6389828243338611,False,False
2025-02-25_to_2025-05-25,1745301600,LONG,72.72,0,0,-1.0,0.15735088981885403,False,False
2025-02-25_to_2025-05-25,1745829000,SHORT,44.43,0,0,-1.0,0.9238525278883818,False,False
2025-02-25_to_2025-05-25,1745943300,LONG,53.01,0,0,-1.0,0.20518474694778122,False,False
2025-02-25_to_2025-05-25,1745952300,LONG,50.86,0,0,-1.0,0.17861699413114301,False,False
2025-02-25_to_2025-05-25,1746058500,SHORT,35.1,0,0,1.0775018132485579,1.216661593328754,False,True
2025-02-25_to_2025-05-25,1746068400,SHORT,29.0,0,0,0.0,1.611124063765933,False,False
2025-02-25_to_2025-05-25,1746082800,SHORT,40.67,0,0,0.0,2.185446186719552,False,False
2025-02-25_to_2025-05-25,1746090000,SHORT,46.04,0,0,0.0,1.0890758841189276,False,False
2025-02-25_to_2025-05-25,1746099000,SHORT,40.81,0,0,-1.0,0.1747212135674929,False,False
2025-02-25_to_2025-05-25,1746112500,SHORT,43.18,0,0,-1.0,0.0895118171792314,False,False
2025-02-25_to_2025-05-25,1746120600,SHORT,46.36,0,0,-1.0,0.24638870487737807,False,False
2025-02-25_to_2025-05-25,1746190800,SHORT,39.7,0,0,0.0,1.2211262759490789,False,False
2025-02-25_to_2025-05-25,1746199800,SHORT,45.23,0,0,-1.0,0.26306452324017293,False,False
2025-02-25_to_2025-05-25,1746210600,SHORT,39.44,0,0,-1.0,0.0,False,False
2025-02-25_to_2025-05-25,1746536400,LONG,66.25,0,0,0.0,1.5538272567637441,False,False
2025-02-25_to_2025-05-25,1746544500,LONG,60.73,0,0,0.0,1.9957093513089064,False,False
2025-02-25_to_2025-05-25,1746549900,LONG,68.87,0,0,0.0,1.3042076352010272,False,False
2025-02-25_to_2025-05-25,1746563400,LONG,72.27,0,0,-1.0,0.0,False,False
2025-02-25_to_2025-05-25,1746619200,LONG,51.01,0,0,0.0,1.4607099372483277,False,False
2025-02-25_to_2025-05-25,1746625500,LONG,55.69,0,0,-1.0,0.08979515480311047,False,False
2025-02-25_to_2025-05-25,1746709200,LONG,57.59,0,0,-1.0,0.4258259370592561,False,False
2025-02-25_to_2025-05-25,1747011600,SHORT,33.12,0,0,1.4074233574677557,2.1474981831884143,False,True
2025-02-25_to_2025-05-25,1747023300,SHORT,46.24,0,0,0.0,1.2867818999169873,False,False
2025-02-25_to_2025-05-25,1747033200,SHORT,46.0,0,0,-0.09606214513839281,0.4473196859474855,False,False
2025-02-25_to_2025-05-25,1747068300,SHORT,42.52,0,0,-1.0,0.3280327124034406,False,False
2025-02-25_to_2025-05-25,1747359000,SHORT,41.86,0,0,2.4999999999999902,2.9536249117460467,False,True
2025-02-25_to_2025-05-25,1747364400,SHORT,35.48,0,0,-1.0,0.13705889729887322,False,False
2025-02-25_to_2025-05-25,1747372500,SHORT,48.27,0,0,-1.0,0.7959718325560795,False,False
2025-02-25_to_2025-05-25,1747377900,SHORT,44.82,0,0,2.5,2.566100323624528,False,True
2025-02-25_to_2025-05-25,1747849500,LONG,56.56,0,0,0.0,1.0709964482260454,False,False
2025-02-25_to_2025-05-25,1747854900,LONG,64.74,0,0,0.0,2.117616258140626,False,False
2025-02-25_to_2025-05-25,1747869300,LONG,61.06,0,0,2.500000000000031,2.7738134588089514,False,True
2025-02-25_to_2025-05-25,1747875600,LONG,59.42,0,0,-1.0,0.32041775319546595,False,False
2025-02-25_to_2025-05-25,1747881000,LONG,64.79,0,0,-1.0,0.2545432241557638,False,False
2025-02-25_to_2025-05-25,1747889100,LONG,57.34,0,0,-1.0,0.5512852822580621,False,False
2025-02-25_to_2025-05-25,1748001600,LONG,74.35,0,0,0.220887087823902,0.7672256833731687,False,True
2025-02-25_to_2025-05-25,1748011500,LONG,63.49,0,0,-0.19299773099046227,0.40769616379082513,False,False
2025-02-25_to_2025-05-25,1748017800,LONG,65.59,0,0,-0.8032210671179902,0.8904428037418324,False,False
2024-11-25_to_2025-02-25,1732532400,LONG,55.84,0,0,-1.0,0.3539797914874713,False,False
2024-11-25_to_2025-02-25,1732730400,SHORT,38.85,0,0,2.5,3.4788797771932853,True,True
2024-11-25_to_2025-02-25,1732735800,SHORT,39.31,0,0,0.0,2.1963737421277636,False,False
2024-11-25_to_2025-02-25,1732742100,SHORT,42.72,0,0,2.5,3.3841597630770153,True,True
2024-11-25_to_2025-02-25,1732801500,LONG,61.81,0,0,-1.0,0.2195863150670749,False,False
2024-11-25_to_2025-02-25,1733228100,SHORT,37.9,0,0,-1.0,0.46245712107746384,False,False
2024-11-25_to_2025-02-25,1733266800,SHORT,48.09,0,1,0.0,1.280745967741628,False,False
2024-11-25_to_2025-02-25,1733286600,LONG,57.1,0,0,-1.0,0.5522969114975705,False,False
2024-11-25_to_2025-02-25,1733321700,LONG,58.93,0,0,-0.16577375006809367,0.2954434011949954,False,False
2024-11-25_to_2025-02-25,1733338800,LONG,48.38,0,0,-1.0,0.4104213960340425,False,False
2024-11-25_to_2025-02-25,1733417100,SHORT,40.47,0,0,-1.0,0.8958549861715088,False,False
2024-11-25_to_2025-02-25,1733445900,SHORT,47.84,0,0,-1.0,0.06898493594257128,False,False
2024-11-25_to_2025-02-25,1733490000,SHORT,45.29,0,0,-1.0,0.5605227673477731,False,False
