cj_t,date,yr,reg,entry,sl,R,capped
1716908400,2024-05-28 15:00,2024,RANGE,2355.88,2347.49,-1.0,0
1716919200,2024-05-28 18:00,2024,RANGE,2355.73,2352.82,-1.0,0
1716923700,2024-05-28 19:15,2024,RANGE,2357.77,2352.48,-1.0,0
1716939000,2024-05-28 23:30,2024,RANGE,2359.58,2357.82,-1.0,0
1716948900,2024-05-29 02:15,2024,RANGE,2359.77,2355.46,-1.0,0
1716953400,2024-05-29 03:30,2024,RANGE,2357.02,2354.18,-1.0,0
1717159500,2024-05-31 12:45,2024,RANGE,2354.78,2342.25,-1.0,0
1717460100,2024-06-04 00:15,2024,RANGE,2351.81,2349.56,-1.0,0
1717608600,2024-06-05 17:30,2024,RANGE,2352.81,2350.77,6.609,0
1717619400,2024-06-05 20:30,2024,RANGE,2354.04,2352.43,7.852,0
1717636500,2024-06-06 01:15,2024,RANGE,2367.26,2354.42,-1.0,0
1717649100,2024-06-06 04:45,2024,RANGE,2369.43,2366.48,-1.0,0
1717658100,2024-06-06 07:15,2024,RANGE,2365.77,2362.79,-1.0,0
1717665300,2024-06-06 09:15,2024,RANGE,2360.58,2359.53,-1.0,0
1717668900,2024-06-06 10:15,2024,RANGE,2361.24,2358.27,-1.0,0
1717681500,2024-06-06 13:45,2024,RANGE,2360.52,2353.01,1.312,0
1717686000,2024-06-06 15:00,2024,RANGE,2370.3,2357.76,0.169,0
1717693200,2024-06-06 17:00,2024,RANGE,2371.29,2369.8,-0.772,0
1717699500,2024-06-06 18:45,2024,RANGE,2372.09,2368.56,1.014,0
1717721100,2024-06-07 00:45,2024,RANGE,2378.37,2375.94,-1.0,0
1717728300,2024-06-07 02:45,2024,RANGE,2376.62,2369.17,-0.529,0
1717743600,2024-06-07 07:00,2024,RANGE,2379.13,2372.54,-1.0,0
1718845200,2024-06-20 01:00,2024,RANGE,2333.88,2327.62,0.978,0
1718855100,2024-06-20 03:45,2024,RANGE,2333.92,2332.14,3.348,0
1718876700,2024-06-20 09:45,2024,RANGE,2334.62,2331.32,0.86,0
1718890200,2024-06-20 13:30,2024,RANGE,2345.17,2334.96,1.239,0
1718900100,2024-06-20 16:15,2024,RANGE,2355.5,2350.68,0.418,0
1718912700,2024-06-20 19:45,2024,RANGE,2358.9,2357.43,-0.675,0
1718916300,2024-06-20 20:45,2024,RANGE,2360.01,2357.96,-1.0,0
1718923500,2024-06-20 22:45,2024,RANGE,2359.34,2357.95,-1.0,0
1718936100,2024-06-21 02:15,2024,RANGE,2360.57,2356.88,0.074,0
1718940600,2024-06-21 03:30,2024,RANGE,2361.17,2357.93,-0.106,0
1718956800,2024-06-21 08:00,2024,RANGE,2364.8,2354.94,-1.0,0
1718966700,2024-06-21 10:45,2024,RANGE,2363.65,2361.08,-1.0,0
1719855000,2024-07-01 17:30,2024,RANGE,2329.45,2326.18,0.509,0
1719860400,2024-07-01 19:00,2024,RANGE,2329.75,2326.75,0.528,0
1719880200,2024-07-02 00:30,2024,RANGE,2331.93,2331.5,-1.0,0
1719885600,2024-07-02 02:00,2024,RANGE,2333.18,2331.06,-1.0,0
1719907200,2024-07-02 08:00,2024,RANGE,2331.31,2322.94,-1.0,0
1719957600,2024-07-02 22:00,2024,RANGE,2330.64,2328.49,-1.0,0
1719965700,2024-07-03 00:15,2024,RANGE,2331.52,2329.56,-1.0,0
1719977400,2024-07-03 03:30,2024,RANGE,2330.56,2326.73,6.38,0
1719988200,2024-07-03 06:30,2024,RANGE,2336.99,2331.81,3.479,0
1720008000,2024-07-03 12:00,2024,RANGE,2346.2,2342.13,2.142,0
1720028700,2024-07-03 17:45,2024,RANGE,2356.64,2353.46,0.134,0
1720038600,2024-07-03 20:30,2024,RANGE,2355.88,2353.45,0.557,0
1720053900,2024-07-04 00:45,2024,RANGE,2358.54,2356.33,-0.543,0
1720063800,2024-07-04 03:30,2024,RANGE,2359.8,2357.26,-1.0,0
1720067400,2024-07-04 04:30,2024,RANGE,2358.39,2356.87,-1.0,0
1720077300,2024-07-04 07:15,2024,RANGE,2355.99,2350.18,0.178,0
1720084500,2024-07-04 09:15,2024,RANGE,2357.19,2355.28,-0.103,0
1720098900,2024-07-04 13:15,2024,RANGE,2357.46,2356.8,-0.59,0
1720108800,2024-07-04 16:00,2024,RANGE,2358.23,2355.12,-1.0,0
1720134900,2024-07-04 23:15,2024,RANGE,2356.85,2354.02,1.851,0
1720140300,2024-07-05 00:45,2024,RANGE,2358.85,2355.91,1.109,0
1720146600,2024-07-05 02:30,2024,RANGE,2361.61,2356.68,0.094,0
1720152900,2024-07-05 04:15,2024,RANGE,2362.8,2359.36,-0.228,0
1720166400,2024-07-05 08:00,2024,RANGE,2367.41,2362.06,-1.0,0
1720176300,2024-07-05 10:45,2024,RANGE,2365,2361.59,-0.859,0
1720181700,2024-07-05 12:15,2024,RANGE,2365.98,2362.1,-1.0,0
1720185300,2024-07-05 13:15,2024,RANGE,2374.4,2348.33,1.471,0
1720203300,2024-07-05 18:15,2024,RANGE,2389.99,2384.18,-1.0,0
1720211400,2024-07-05 20:30,2024,RANGE,2391.25,2387.83,-1.0,0
1720395900,2024-07-07 23:45,2024,RANGE,2386.06,2384.55,-1.0,0
1720399500,2024-07-08 00:45,2024,RANGE,2386.67,2384.32,-1.0,0
1720403100,2024-07-08 01:45,2024,RANGE,2386.48,2383.92,-1.0,0
1720409400,2024-07-08 03:30,2024,RANGE,2382.37,2381.18,-1.0,0
1720413000,2024-07-08 04:30,2024,RANGE,2384.44,2380.45,-1.0,0
1720424700,2024-07-08 07:45,2024,RANGE,2377.86,2376.42,-1.0,0
1720434600,2024-07-08 10:30,2024,RANGE,2372.05,2368.05,-0.511,0
1720444500,2024-07-08 13:15,2024,RANGE,2374.96,2369.92,-1.0,0
1720449000,2024-07-08 14:30,2024,RANGE,2375.04,2369.96,-1.0,0
1720493100,2024-07-09 02:45,2024,RANGE,2363.99,2360.28,-0.223,0
1720497600,2024-07-09 04:00,2024,RANGE,2368.2,2363.1,-1.0,0
1720530900,2024-07-09 13:15,2024,RANGE,2363.92,2355.84,-1.0,0
1720557000,2024-07-09 20:30,2024,RANGE,2364.32,2362.7,0.13,0
1720565100,2024-07-09 22:45,2024,RANGE,2364.42,2362.83,0.111,0
1720575900,2024-07-10 01:45,2024,RANGE,2368.18,2363.14,1.576,0
1720584000,2024-07-10 04:00,2024,RANGE,2368.64,2366.2,3.028,0
1720588500,2024-07-10 05:15,2024,RANGE,2367.98,2366.37,4.986,0
1720593900,2024-07-10 06:45,2024,RANGE,2371.91,2367.0,0.844,0
1720611000,2024-07-10 11:30,2024,RANGE,2377.03,2371.58,-0.179,0
1720638000,2024-07-10 19:00,2024,RANGE,2371.13,2369.62,7.224,0
1720650600,2024-07-10 22:30,2024,RANGE,2372.54,2370.67,5.146,0
1720659600,2024-07-11 01:00,2024,RANGE,2374.47,2371.38,2.51,0
1720696500,2024-07-11 11:15,2024,RANGE,2381.79,2380.22,-1.0,0
1720703700,2024-07-11 13:15,2024,RANGE,2408.36,2377.29,0.396,0
1720708200,2024-07-11 14:30,2024,RANGE,2409.87,2395.13,-1.0,0
1720719900,2024-07-11 17:45,2024,RANGE,2413.67,2409.39,-0.253,0
1720738800,2024-07-11 23:00,2024,RANGE,2412.79,2410.88,-1.0,0
1720753200,2024-07-12 03:00,2024,RANGE,2408.69,2406.3,-1.0,0
1720759500,2024-07-12 04:45,2024,RANGE,2408.59,2407.92,-1.0,0
1720771200,2024-07-12 08:00,2024,RANGE,2404.6,2400.12,-1.0,0
1720784700,2024-07-12 11:45,2024,RANGE,2401.72,2398.05,-1.0,0
1720790100,2024-07-12 13:15,2024,RANGE,2401.34,2391.03,1.242,0
1721002500,2024-07-15 00:15,2024,BULL,2406.97,2405.44,-0.615,0
1721007900,2024-07-15 01:45,2024,BULL,2410.04,2404.63,-1.0,0
1721015100,2024-07-15 03:45,2024,BULL,2411.58,2408.37,-1.0,0
1721029500,2024-07-15 07:45,2024,BULL,2407.91,2401.11,1.904,0
1721038500,2024-07-15 10:15,2024,BULL,2412.83,2407.46,1.492,0
1721051100,2024-07-15 13:45,2024,BULL,2419.08,2411.15,0.213,0
1721069100,2024-07-15 18:45,2024,BULL,2422.42,2419.32,4.923,0
1721072700,2024-07-15 19:45,2024,BULL,2421.12,2419.86,-0.309,0
1721081700,2024-07-15 22:15,2024,BULL,2421.31,2420.42,-0.708,0
1721086200,2024-07-15 23:30,2024,BULL,2421.9,2420.76,-1.0,0
1721093400,2024-07-16 01:30,2024,BULL,2425.16,2419.88,2.435,0
1721106000,2024-07-16 05:00,2024,BULL,2429.48,2424.85,1.817,0
1721112300,2024-07-16 06:45,2024,BULL,2433.82,2427.86,0.685,0
1721136600,2024-07-16 13:30,2024,BULL,2445.88,2429.06,1.384,0
1721157300,2024-07-16 19:15,2024,BULL,2465.28,2462.05,1.193,0
1721171700,2024-07-16 23:15,2024,BULL,2468.09,2466.04,0.593,0
1721177100,2024-07-17 00:45,2024,BULL,2468.7,2465.9,0.231,0
1721189700,2024-07-17 04:15,2024,BULL,2469.85,2463.47,-1.0,0
1721199600,2024-07-17 07:00,2024,BULL,2467.14,2461.36,0.69,0
1721211300,2024-07-17 10:15,2024,BULL,2475.32,2469.43,-1.0,0
1721215800,2024-07-17 11:30,2024,BULL,2472.32,2466.19,-0.657,0
1721231100,2024-07-17 15:45,2024,BULL,2463.5,2457.18,-1.0,0
1721235600,2024-07-17 17:00,2024,BULL,2457.43,2452.02,-1.0,0
1721241900,2024-07-17 18:45,2024,BULL,2457.98,2450.93,1.04,0
1721259000,2024-07-17 23:30,2024,BULL,2461.43,2457.85,-1.0,0
1721265300,2024-07-18 01:15,2024,BULL,2462.96,2457.21,0.475,0
1721281500,2024-07-18 05:45,2024,BULL,2466.9,2464.67,-1.0,0
1721285100,2024-07-18 06:45,2024,BULL,2471.47,2464.31,-1.0,0
1721300400,2024-07-18 11:00,2024,BULL,2463.73,2461.27,-0.764,0
1721304000,2024-07-18 12:00,2024,BULL,2466.11,2461.86,-1.0,0
1721312100,2024-07-18 14:15,2024,BULL,2463.24,2457.07,-0.556,0
1721325600,2024-07-18 18:00,2024,BULL,2452.91,2451.34,-1.0,0
1721787300,2024-07-24 02:15,2024,RANGE,2413.01,2404.6,0.729,0
1721801700,2024-07-24 06:15,2024,RANGE,2415.19,2412.73,-0.528,0
1721805300,2024-07-24 07:15,2024,RANGE,2416.07,2413.93,-1.0,0
1721815200,2024-07-24 10:00,2024,RANGE,2413.98,2409.51,1.141,0
1721823300,2024-07-24 12:15,2024,RANGE,2417.52,2410.32,0.217,0
1722210300,2024-07-28 23:45,2024,RANGE,2397.02,2394.34,-1.0,0
1722220200,2024-07-29 02:30,2024,RANGE,2393.63,2388.34,-1.0,0
1722230100,2024-07-29 05:15,2024,RANGE,2394,2393.01,-1.0,0
1722233700,2024-07-29 06:15,2024,RANGE,2392.29,2389.96,-1.0,0
1722244500,2024-07-29 09:15,2024,RANGE,2392.81,2386.56,-1.0,0
1722249000,2024-07-29 10:30,2024,RANGE,2394.43,2389.53,-1.0,0
1722257100,2024-07-29 12:45,2024,RANGE,2393.8,2385.07,-1.0,0
1722332700,2024-07-30 09:45,2024,RANGE,2389.13,2387.56,-0.7,0
1722339000,2024-07-30 11:30,2024,RANGE,2389.52,2387.56,-1.0,0
1722345300,2024-07-30 13:15,2024,RANGE,2394.46,2385.53,-1.0,0
1722350700,2024-07-30 14:45,2024,RANGE,2391.62,2387.13,-1.0,0
1722357000,2024-07-30 16:30,2024,RANGE,2392.25,2382.97,1.655,0
1722367800,2024-07-30 19:30,2024,RANGE,2406.2,2403.18,0.459,0
1722382200,2024-07-30 23:30,2024,RANGE,2409.65,2407.83,-1.0,0
1722386700,2024-07-31 00:45,2024,RANGE,2408.97,2407.69,-1.0,0
1722390300,2024-07-31 01:45,2024,RANGE,2409.08,2403.55,1.308,0
1722395700,2024-07-31 03:15,2024,RANGE,2417.94,2403.75,1.966,0
1722408300,2024-07-31 06:45,2024,RANGE,2421.33,2416.14,-1.0,0
1722413700,2024-07-31 08:15,2024,RANGE,2416.99,2415.48,-1.0,0
1722417300,2024-07-31 09:15,2024,RANGE,2419.3,2415.1,6.306,0
1722420900,2024-07-31 10:15,2024,RANGE,2419.22,2417.57,-1.0,0
1722424500,2024-07-31 11:15,2024,RANGE,2419.66,2417.3,11.103,0
1722429900,2024-07-31 12:45,2024,RANGE,2420.42,2417.05,7.541,0
1722434400,2024-07-31 14:00,2024,RANGE,2428.44,2417.52,1.592,0
1722439800,2024-07-31 15:30,2024,RANGE,2422.8,2418.78,5.706,0
1722451500,2024-07-31 18:45,2024,RANGE,2433.63,2421.13,0.975,0
1722483000,2024-08-01 03:30,2024,RANGE,2442.8,2436.81,0.058,0
1722491100,2024-08-01 05:45,2024,RANGE,2446.92,2443.23,-1.0,0
1722508200,2024-08-01 10:30,2024,RANGE,2435.21,2429.86,1.437,0
1722529800,2024-08-01 16:30,2024,RANGE,2445.85,2441.38,-1.0,0
1722538800,2024-08-01 19:00,2024,RANGE,2441.32,2434.27,0.323,0
1722549600,2024-08-01 22:00,2024,RANGE,2444.34,2441.42,-0.215,0
1722559500,2024-08-02 00:45,2024,RANGE,2449.01,2443.64,-1.0,0
1722564000,2024-08-02 02:00,2024,RANGE,2450.71,2434.62,0.611,0
1722595500,2024-08-02 10:45,2024,RANGE,2463.53,2460.61,-1.0,0
1722604500,2024-08-02 13:15,2024,RANGE,2466.07,2455.03,-1.0,0
1722614400,2024-08-02 16:00,2024,RANGE,2437.36,2409.52,-1.0,0
1722627900,2024-08-02 19:45,2024,RANGE,2437.55,2425.01,-1.0,0
1723139100,2024-08-08 17:45,2024,RANGE,2423.49,2415.24,-0.049,0
1723148100,2024-08-08 20:15,2024,RANGE,2425.85,2421.26,-1.0,0
1723167900,2024-08-09 01:45,2024,RANGE,2427.22,2419.83,-1.0,0
1723177800,2024-08-09 04:30,2024,RANGE,2422.9,2419.07,-1.0,0
1723185900,2024-08-09 06:45,2024,RANGE,2420.78,2416.58,0.625,0
1723195800,2024-08-09 09:30,2024,RANGE,2424.13,2421.78,-0.337,0
1723199400,2024-08-09 10:30,2024,RANGE,2430.07,2422.45,-1.0,0
1723208400,2024-08-09 13:00,2024,RANGE,2429.33,2423.38,-1.0,0
1723222800,2024-08-09 17:00,2024,RANGE,2433.65,2427.01,-1.0,0
1723230000,2024-08-09 19:00,2024,RANGE,2427.99,2426.8,-0.714,0
1723416300,2024-08-11 22:45,2024,RANGE,2430.45,2426.78,-1.0,0
1723425300,2024-08-12 01:15,2024,RANGE,2429.33,2426.54,-1.0,0
1723430700,2024-08-12 02:45,2024,RANGE,2426.21,2423.48,5.481,0
1723444200,2024-08-12 06:30,2024,RANGE,2435.63,2428.9,0.821,0
1723464900,2024-08-12 12:15,2024,RANGE,2444.03,2439.45,5.608,0
1723502700,2024-08-12 22:45,2024,RANGE,2473.7,2469.76,-1.0,0
1723514400,2024-08-13 02:00,2024,RANGE,2465.54,2460.32,-1.0,0
1723520700,2024-08-13 03:45,2024,RANGE,2463.55,2461.01,-1.0,0
1723527900,2024-08-13 05:45,2024,RANGE,2462.8,2458.2,-0.781,0
1723536000,2024-08-13 08:00,2024,RANGE,2461.92,2460.49,-1.0,0
1723540500,2024-08-13 09:15,2024,RANGE,2460.19,2458.57,-0.581,0
1723548600,2024-08-13 11:30,2024,RANGE,2464.22,2459.23,-1.0,0
1723557600,2024-08-13 14:00,2024,RANGE,2472,2458.41,-1.0,0
1723562100,2024-08-13 15:15,2024,RANGE,2467.97,2463.65,-1.0,0
1723565700,2024-08-13 16:15,2024,RANGE,2466.84,2465.45,-0.907,0
1723573800,2024-08-13 18:30,2024,RANGE,2466.59,2465.41,-1.0,0
1723580100,2024-08-13 20:15,2024,RANGE,2466.43,2462.06,-0.336,0
1723590000,2024-08-13 23:00,2024,RANGE,2464.87,2463.62,-1.0,0
1723594500,2024-08-14 00:15,2024,RANGE,2466.13,2462.8,-0.336,0
1723605300,2024-08-14 03:15,2024,RANGE,2459.93,2454.98,2.193,0
1723617000,2024-08-14 06:30,2024,RANGE,2465.57,2459.02,0.802,0
1723626000,2024-08-14 09:00,2024,RANGE,2474.54,2468.55,-1.0,0
1723633200,2024-08-14 11:00,2024,RANGE,2473.27,2470.18,-1.0,0
1723644900,2024-08-14 14:15,2024,RANGE,2456.84,2448.8,-1.0,0
1723689000,2024-08-15 02:30,2024,RANGE,2452.48,2447.91,1.055,0
1723702500,2024-08-15 06:15,2024,RANGE,2457.41,2450.18,-0.005,0
1723712400,2024-08-15 09:00,2024,RANGE,2456.55,2453.3,0.228,0
1723744800,2024-08-15 18:00,2024,RANGE,2456.14,2452.99,-0.724,0
1723753800,2024-08-15 20:30,2024,RANGE,2456.72,2453.87,-0.93,0
1723765500,2024-08-15 23:45,2024,RANGE,2457.38,2454.11,-1.0,0
1723780800,2024-08-16 04:00,2024,BULL,2452.73,2450.53,20.0,1
1723796100,2024-08-16 08:15,2024,BULL,2462.34,2450.94,3.582,0
1724022000,2024-08-18 23:00,2024,BULL,2504.36,2501.87,-1.0,0
1724032800,2024-08-19 02:00,2024,BULL,2499.26,2494.68,0.018,0
1724045400,2024-08-19 05:30,2024,BULL,2501.11,2498.38,-0.648,0
1724055300,2024-08-19 08:15,2024,BULL,2506.07,2499.36,-1.0,0
1724068800,2024-08-19 12:00,2024,BULL,2493.63,2485.98,-1.0,0
1724076900,2024-08-19 14:15,2024,BULL,2499.22,2484.95,1.529,0
1724091300,2024-08-19 18:15,2024,BULL,2503.11,2500.36,-0.396,0
1724108400,2024-08-19 23:00,2024,BULL,2503.25,2501.93,-0.758,0
1724112900,2024-08-20 00:15,2024,BULL,2504.25,2502.26,-1.0,0
1724121900,2024-08-20 02:45,2024,BULL,2499.57,2498.39,-0.279,0
1724130000,2024-08-20 05:00,2024,BULL,2503.37,2499.21,-1.0,0
1724136300,2024-08-20 06:45,2024,BULL,2502.45,2497.09,3.506,0
1724159700,2024-08-20 13:15,2024,BULL,2528.69,2521.18,-1.0,0
1724163300,2024-08-20 14:15,2024,BULL,2523.24,2519.25,-0.805,0
1724172300,2024-08-20 16:45,2024,BULL,2509.01,2500.22,0.463,0
1724179500,2024-08-20 18:45,2024,BULL,2513.27,2508.68,-0.014,0
1724184000,2024-08-20 20:00,2024,BULL,2516,2510.51,-1.0,0
1724193900,2024-08-20 22:45,2024,BULL,2514.76,2513.08,-1.0,0
1724206500,2024-08-21 02:15,2024,BULL,2517.44,2510.43,-1.0,0
1724213700,2024-08-21 04:15,2024,BULL,2516.06,2512.73,-1.0,0
1724217300,2024-08-21 05:15,2024,BULL,2515.91,2513.47,-1.0,0
1724222700,2024-08-21 06:45,2024,BULL,2514.49,2511.53,-1.0,0
1724236200,2024-08-21 10:30,2024,BULL,2509.03,2504.01,-1.0,0
1724251500,2024-08-21 14:45,2024,BULL,2501.55,2493.19,1.065,0
1724258700,2024-08-21 16:45,2024,BULL,2507.05,2502.59,0.73,0
1724273100,2024-08-21 20:45,2024,BULL,2512.34,2509.36,-1.0,0
1724297400,2024-08-22 03:30,2024,BULL,2502.84,2499.59,-1.0,0
1724303700,2024-08-22 05:15,2024,BULL,2503.34,2498.8,0.182,0
1724319900,2024-08-22 09:45,2024,BULL,2507.23,2500.8,-1.0,0
1724433300,2024-08-23 17:15,2024,BULL,2510.56,2500.76,0.117,0
1724438700,2024-08-23 18:45,2024,BULL,2509.67,2508.41,-1.0,0
1724442300,2024-08-23 19:45,2024,BULL,2510.83,2507.49,0.263,0
1724726700,2024-08-27 02:45,2024,BULL,2508.72,2505.55,1.128,0
1724736600,2024-08-27 05:30,2024,BULL,2511.72,2506.02,0.098,0
1724748300,2024-08-27 08:45,2024,BULL,2510.97,2502.91,1.564,0
1724755500,2024-08-27 10:45,2024,BULL,2508.98,2506.49,-1.0,0
1724767200,2024-08-27 14:00,2024,BULL,2515.34,2503.0,0.671,0
1724777100,2024-08-27 16:45,2024,BULL,2514.48,2509.3,1.734,0
1724817600,2024-08-28 04:00,2024,BULL,2514.28,2513.03,-1.0,0
1724897700,2024-08-29 02:15,2024,BULL,2512.78,2511.38,1.555,0
1724903100,2024-08-29 03:45,2024,BULL,2516.61,2511.99,-0.362,0
1724938200,2024-08-29 13:30,2024,BULL,2514.44,2503.09,0.757,0
1724949900,2024-08-29 16:45,2024,BULL,2525.29,2516.74,-1.0,0
1724959800,2024-08-29 19:30,2024,BULL,2522.28,2520.61,-1.0,0
1724971500,2024-08-29 22:45,2024,BULL,2520.94,2520.23,-1.0,0
1724985900,2024-08-30 02:45,2024,BULL,2516.16,2513.88,-1.0,0
1724999400,2024-08-30 06:30,2024,BULL,2520.45,2512.27,-1.0,0
1725018300,2024-08-30 11:45,2024,BULL,2519.44,2514.55,-1.0,0
1725460200,2024-09-04 14:30,2024,BULL,2498.67,2481.46,0.851,0
1725498900,2024-09-05 01:15,2024,BULL,2498.02,2494.31,-1.0,0
1725514200,2024-09-05 05:30,2024,BULL,2497.91,2493.63,3.664,0
1725539400,2024-09-05 12:30,2024,BULL,2521.9,2513.47,-1.0,0
1725543900,2024-09-05 13:45,2024,BULL,2514.79,2511.91,-1.0,0
1725547500,2024-09-05 14:45,2024,BULL,2508.78,2507.17,-1.0,0
1725551100,2024-09-05 15:45,2024,BULL,2507.19,2503.44,2.113,0
1725568200,2024-09-05 20:30,2024,BULL,2516.53,2513.41,-1.0,0
1725578100,2024-09-05 23:15,2024,BULL,2517.29,2515.53,-1.0,0
1725590700,2024-09-06 02:45,2024,BULL,2517.71,2512.79,-1.0,0
1725606900,2024-09-06 07:15,2024,BULL,2519.4,2516.51,-1.0,0
1725612300,2024-09-06 08:45,2024,BULL,2517.91,2515.3,-1.0,0
1725635700,2024-09-06 15:15,2024,BULL,2515.33,2499.66,-1.0,0
1725906600,2024-09-09 18:30,2024,BULL,2503.12,2499.02,0.518,0
1725926400,2024-09-10 00:00,2024,BULL,2506.3,2505.44,-1.0,0
1725938100,2024-09-10 03:15,2024,BULL,2502.99,2501.65,-1.0,0
1725947100,2024-09-10 05:45,2024,BULL,2503.92,2500.55,-0.379,0
1725970500,2024-09-10 12:15,2024,BULL,2506.82,2503.91,-1.0,0
1725981300,2024-09-10 15:15,2024,BULL,2512.99,2500.28,0.573,0
1725993900,2024-09-10 18:45,2024,BULL,2516.29,2511.71,0.207,0
1725999300,2024-09-10 20:15,2024,BULL,2516.43,2513.88,-0.079,0
1726011000,2024-09-10 23:30,2024,BULL,2517.26,2516.11,-0.843,0
1726019100,2024-09-11 01:45,2024,BULL,2518.78,2514.77,0.435,0
1726026300,2024-09-11 03:45,2024,BULL,2519.39,2516.58,0.365,0
1726030800,2024-09-11 05:00,2024,BULL,2520.73,2518.38,-0.127,0
1726043400,2024-09-11 08:30,2024,BULL,2526.12,2520.39,-1.0,0
1726052400,2024-09-11 11:00,2024,BULL,2522.32,2519.3,-1.0,0
1726065900,2024-09-11 14:45,2024,BULL,2509.46,2500.19,0.239,0
1726078500,2024-09-11 18:15,2024,BULL,2512.66,2511.84,-1.0,0
1726083900,2024-09-11 19:45,2024,BULL,2513.02,2509.33,0.801,0
1726093800,2024-09-11 22:30,2024,BULL,2513.48,2511.06,-1.0,0
1726103700,2024-09-12 01:15,2024,BULL,2514.55,2510.92,-1.0,0
1726111800,2024-09-12 03:30,2024,BULL,2514.49,2510.73,0.43,0
1726160400,2024-09-12 17:00,2024,BULL,2552.68,2544.19,1.612,0
1726172100,2024-09-12 20:15,2024,BULL,2559.11,2554.24,1.57,0
1726181100,2024-09-12 22:45,2024,BULL,2557.38,2556.89,-1.0,0
1726187400,2024-09-13 00:30,2024,BULL,2560.76,2556.57,1.469,0
1726194600,2024-09-13 02:30,2024,BULL,2563.92,2559.64,0.679,0
1726218900,2024-09-13 09:15,2024,BULL,2570.95,2565.32,-1.0,0
1726229700,2024-09-13 12:15,2024,BULL,2569.2,2563.47,1.973,0
1726257600,2024-09-13 20:00,2024,BULL,2580.71,2578.33,-1.0,0
1726440300,2024-09-15 22:45,2024,BULL,2579.97,2577.36,1.817,0
1726445700,2024-09-16 00:15,2024,BULL,2582.14,2578.12,0.654,0
1726451100,2024-09-16 01:45,2024,BULL,2581.76,2579.68,1.442,0
1726459200,2024-09-16 04:00,2024,BULL,2586.05,2583.56,-0.53,0
1726463700,2024-09-16 05:15,2024,BULL,2587.45,2584.75,-1.0,0
1726486200,2024-09-16 11:30,2024,BULL,2580.49,2574.85,-0.412,0
1726492500,2024-09-16 13:15,2024,BULL,2583.51,2578.15,-1.0,0
1726499700,2024-09-16 15:15,2024,BULL,2580.84,2575.8,-0.559,0
1726510500,2024-09-16 18:15,2024,BULL,2581.64,2579.59,-1.0,0
1726516800,2024-09-16 20:00,2024,BULL,2582.56,2579.38,-1.0,0
1726531200,2024-09-17 00:00,2024,BULL,2583.59,2582.06,-1.0,0
1726538400,2024-09-17 02:00,2024,BULL,2584.99,2578.28,-1.0,0
1726552800,2024-09-17 06:00,2024,BULL,2582.07,2574.32,-1.0,0
1726571700,2024-09-17 11:15,2024,BULL,2575.85,2569.34,-1.0,0
1726578900,2024-09-17 13:15,2024,BULL,2576.48,2567.76,-1.0,0
1726595100,2024-09-17 17:45,2024,BULL,2569.87,2560.15,0.472,0
1726604100,2024-09-17 20:15,2024,BULL,2569.37,2566.73,0.654,0
1726623000,2024-09-18 01:30,2024,BULL,2573.36,2571.24,-1.0,0
1726627500,2024-09-18 02:45,2024,BULL,2573.79,2569.76,-1.0,0
1726652700,2024-09-18 09:45,2024,BULL,2571.9,2567.64,0.662,0
1726677000,2024-09-18 16:30,2024,BULL,2571.94,2567.79,-1.0,0
1726685100,2024-09-18 18:45,2024,BULL,2575.82,2565.98,-1.0,0
1726722000,2024-09-19 05:00,2024,BULL,2567.16,2559.2,2.099,0
1726756200,2024-09-19 14:30,2024,BULL,2583.12,2569.29,1.524,0
1726776900,2024-09-19 20:15,2024,BULL,2587.18,2585.69,-0.879,0
1726785000,2024-09-19 22:30,2024,BULL,2587.32,2585.75,-0.898,0
1726793100,2024-09-20 00:45,2024,BULL,2588.08,2585.97,-1.0,0
1726797600,2024-09-20 02:00,2024,BULL,2589.64,2584.65,2.993,0
1726848000,2024-09-20 16:00,2024,BULL,2623.66,2610.75,0.196,0
1726857900,2024-09-20 18:45,2024,BULL,2621.65,2617.4,-1.0,0
1727045100,2024-09-22 22:45,2024,BULL,2620.46,2617.77,-1.0,0
1727048700,2024-09-22 23:45,2024,BULL,2620.27,2619.35,-1.0,0
1727055900,2024-09-23 01:45,2024,BULL,2620.08,2615.83,1.538,0
1727070300,2024-09-23 05:45,2024,BULL,2629.95,2626.54,-1.0,0
1727080200,2024-09-23 08:30,2024,BULL,2616.33,2613.35,3.312,0
1727084700,2024-09-23 09:45,2024,BULL,2621.55,2614.92,0.697,0
1727096400,2024-09-23 13:00,2024,BULL,2629.17,2619.76,-0.291,0
1727106300,2024-09-23 15:45,2024,BULL,2629.34,2625.39,-1.0,0
1727111700,2024-09-23 17:15,2024,BULL,2627.46,2626.09,-1.0,0
1727117100,2024-09-23 18:45,2024,BULL,2627.36,2625.73,-1.0,0
1727123400,2024-09-23 20:30,2024,BULL,2627.38,2625.49,-1.0,0
1727141400,2024-09-24 01:30,2024,BULL,2630.02,2623.68,-0.542,0
1727145900,2024-09-24 02:45,2024,BULL,2628.88,2626.52,-1.0,0
1727160300,2024-09-24 06:45,2024,BULL,2628.71,2624.25,-1.0,0
1727165700,2024-09-24 08:15,2024,BULL,2627.81,2622.03,-0.197,0
1727181000,2024-09-24 12:30,2024,BULL,2627.65,2623.05,6.238,0
1727225100,2024-09-25 00:45,2024,BULL,2660.75,2656.4,-1.0,0
