block,nas_id,dir,nas_t,entry_t,entry_dt,entry_close,zone_id,zone_type,zone_low,zone_high,zone_width_atr,zone_age_bars,zone_pre_existing,zone_virgin,mitig_count,penetration_pct,bars_in_zone,acceptance_beyond_mid,arrival_atr,nas_dist_ema_atr,dist_edge_atr,nas_count_in_zone,nas_cluster_span_bars,nas_before_touch,op_flow,setup_vs_flow,last_smc,bars_since_smc,smc_bos_choch_50,rsi,hour_utc,dow,macro,macro_swing_dir,macro_ema_pos,leg_dir,setup_vs_macro,is_pullback,sweep_reclaim,sweep_depth_atr,failed_breakdown,brk_exc_atr,micro_choch,nas_density50,room_to_run_atr
2025-02-25_to_2025-05-25,1974,LONG,1747395900,1747396800,2025-05-16T12:00,3164.92,5745,DEMAND,3168.93,3175.72,0.743,0,False,True,0,1.5,1,True,5.048,-4.09,-1.182,1,0,False,-1,reversal,BOS,3,3,26.24,12,4,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,1.62,1,4,4.67
2025-02-25_to_2025-05-25,1980,SHORT,1747608300,1747609200,2025-05-18T23:00,3244.36,5733,SUPPLY,3237.88,3244.55,0.903,79,False,True,0,0.432,1,False,6.271,5.14,-0.877,1,0,False,1,reversal,BOS,9,4,76.91,23,6,NEUTRAL,1,-1,-1,neutral_macro,False,0,0.0,0,-0.51,0,1,1.58
2025-02-25_to_2025-05-25,1986,SHORT,1747615500,1747616400,2025-05-19T01:00,3233.45,5732,SUPPLY,3247.87,3252.27,0.465,96,False,True,0,0.436,4,False,2.94,4.69,1.524,1,0,False,1,reversal,BOS,17,3,71.2,1,0,NEUTRAL,1,-1,-1,neutral_macro,False,0,0.0,0,-0.26,0,4,0.02
2025-02-25_to_2025-05-25,1988,SHORT,1747646100,1747647000,2025-05-19T09:30,3239.02,5758,SUPPLY,3245.01,3249.79,0.768,32,False,True,0,0.521,2,False,1.83,2.85,0.963,1,0,False,1,reversal,CHoCH,6,2,65.54,9,0,NEUTRAL,1,-1,1,neutral_macro,False,0,0.0,0,-0.37,1,5,1.02
2025-02-25_to_2025-05-25,1996,SHORT,1747754100,1747755000,2025-05-20T15:30,3280.44,5787,SUPPLY,3279.43,3285.81,0.659,0,False,True,0,0.492,1,False,4.194,4.91,-0.104,1,0,False,0,neutral,CHoCH,5,3,76.11,15,1,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,1,4,3.08
2025-02-25_to_2025-05-25,1998,SHORT,1747755000,1747755900,2025-05-20T15:45,3277.34,5787,SUPPLY,3279.43,3285.81,0.666,1,False,True,0,0.492,2,False,4.239,4.68,0.218,2,1,False,1,reversal,CHoCH,6,3,74.63,15,1,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,0.0,1,5,2.79
2025-02-25_to_2025-05-25,2022,SHORT,1747879200,1747880100,2025-05-22T02:15,3337.34,5653,SUPPLY,3339.95,3347.48,1.341,751,False,True,0,0.397,3,False,3.619,3.51,0.465,1,0,False,1,reversal,BOS,3,5,67.49,2,3,BULL,1,1,-1,counter_macro,False,0,5.03,0,-0.81,0,1,0.9
2025-02-25_to_2025-05-25,2024,SHORT,1747882800,1747883700,2025-05-22T03:15,3340.21,5653,SUPPLY,3339.95,3347.48,1.22,755,False,True,0,0.632,7,False,3.291,3.64,-0.042,2,4,False,1,reversal,BOS,7,4,66.04,3,3,BULL,1,1,-1,counter_macro,False,0,4.87,0,-0.45,0,2,1.29
2025-02-25_to_2025-05-25,2026,LONG,1747907100,1747908000,2025-05-22T10:00,3304.86,5808,DEMAND,3302.71,3307.82,0.868,60,False,True,0,0.748,4,True,2.469,-2.98,-0.503,1,0,False,-1,reversal,CHoCH,15,2,26.84,10,3,BULL,1,1,1,with_macro,False,0,0.0,0,-0.22,1,3,1.01
2025-02-25_to_2025-05-25,2054,SHORT,1748016900,1748017800,2025-05-23T16:30,3363.18,5841,SUPPLY,3358.67,3364.71,0.728,9,False,True,0,0.657,7,False,0.28,3.03,-0.544,2,0,False,0,neutral,BOS,17,4,65.74,16,4,BULL,1,1,-1,counter_macro,False,0,3.69,0,-0.25,0,10,2.48
2025-02-25_to_2025-05-25,2055,SHORT,1748016900,1748017800,2025-05-23T16:30,3363.18,5841,SUPPLY,3358.67,3364.71,0.728,9,False,True,0,0.657,7,False,0.28,3.03,-0.544,2,0,False,0,neutral,BOS,17,4,65.74,16,4,BULL,1,1,-1,counter_macro,False,0,3.69,0,-0.25,0,10,2.48
2025-05-25_to_2025-08-25,1309,LONG,1748253600,1748254500,2025-05-26T10:15,3331.31,4590,DEMAND,3324.46,3330.47,1.231,49,True,True,0,1.15,4,True,1.548,-2.65,0.172,1,0,False,-1,reversal,BOS,14,3,33.63,10,0,BULL,1,1,1,with_macro,False,0,4.19,0,0.18,1,2,0.47
2025-05-25_to_2025-08-25,1321,LONG,1748333700,1748334600,2025-05-27T08:30,3299.95,4584,DEMAND,3290.96,3297.19,0.727,124,True,True,0,0.79,3,False,3.168,-3.33,0.322,1,0,False,-1,reversal,CHoCH,9,6,33.03,8,1,NEUTRAL,1,-1,1,neutral_macro,False,0,0.0,0,-0.15,1,6,5.13
2025-05-25_to_2025-08-25,1325,LONG,1748340900,1748341800,2025-05-27T10:30,3296.01,4620,DEMAND,3292.27,3297.66,0.654,6,False,False,1,1.36,4,True,1.646,-3.74,-0.2,1,0,False,0,neutral,CHoCH,17,5,33.3,10,1,NEUTRAL,1,-1,1,neutral_macro,False,0,0.0,0,0.24,1,8,1.01
2025-05-25_to_2025-08-25,1329,LONG,1748344500,1748345400,2025-05-27T11:30,3291.76,4622,DEMAND,3290.33,3295.91,0.815,0,False,True,0,1.389,1,True,1.636,-3.74,-0.606,1,0,False,-1,reversal,CHoCH,21,4,32.01,11,1,NEUTRAL,1,-1,1,neutral_macro,False,0,0.0,0,0.32,1,10,1.84
2025-05-25_to_2025-08-25,1335,LONG,1748448000,1748448900,2025-05-28T16:15,3297.5,4636,DEMAND,3291.42,3296.78,0.848,47,False,False,1,0.784,5,False,1.273,-2.03,0.114,1,0,False,0,neutral,CHoCH,20,4,34.49,16,2,NEUTRAL,0,-1,1,neutral_macro,False,0,1.11,0,-0.18,1,2,2.12
2025-05-25_to_2025-08-25,1339,LONG,1748472300,1748473200,2025-05-28T23:00,3270.11,4650,DEMAND,3276.55,3281.88,0.939,0,False,True,0,0.0,1,False,1.812,-2.47,-2.075,1,0,False,0,neutral,BOS,3,4,34.4,23,2,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-1.44,0,4,4.85
2025-05-25_to_2025-08-25,1345,LONG,1748478600,1748479500,2025-05-29T00:45,3264.97,4651,DEMAND,3250.04,3255.38,0.538,0,False,True,0,0.0,1,False,1.928,-3.74,0.966,1,0,False,0,neutral,BOS,5,4,28.39,0,3,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-0.38,0,7,3.29
2025-05-25_to_2025-08-25,1349,SHORT,1748515500,1748516400,2025-05-29T11:00,3296.79,4648,SUPPLY,3297.62,3302.97,1.033,55,False,True,0,0.591,3,False,2.902,3.09,0.16,1,0,False,0,neutral,BOS,1,4,68.93,11,3,NEUTRAL,0,-1,1,neutral_macro,False,1,0.32,0,-0.42,1,6,3.18
2025-05-25_to_2025-08-25,1351,SHORT,1748516400,1748517300,2025-05-29T11:15,3302.33,4648,SUPPLY,3297.62,3302.97,1.05,56,False,True,0,0.591,4,False,2.951,2.88,-0.925,2,1,False,0,neutral,BOS,2,4,68.13,11,3,NEUTRAL,0,-1,1,neutral_macro,False,1,0.33,0,-0.43,1,7,0.53
2025-05-25_to_2025-08-25,1359,SHORT,1748526300,1748527200,2025-05-29T14:00,3317.46,4641,SUPPLY,3322.57,3325.51,0.442,104,False,True,0,0.0,1,False,1.899,3.5,0.769,1,0,False,1,reversal,BOS,13,3,65.76,14,3,NEUTRAL,-1,1,1,neutral_macro,False,0,3.44,0,-0.79,0,7,2.47
2025-05-25_to_2025-08-25,1375,SHORT,1748824200,1748825100,2025-06-02T00:45,3311.27,4688,SUPPLY,3312.51,3316.57,0.712,2,False,True,0,0.611,3,False,1.041,2.88,0.218,1,0,False,1,reversal,EQL,9,4,66.68,0,0,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,-0.28,1,3,2.04
2025-05-25_to_2025-08-25,1377,SHORT,1748842200,1748843100,2025-06-02T05:45,3323.59,4670,SUPPLY,3317.33,3322.77,1.38,105,False,True,0,1.09,4,True,1.657,3.0,-1.588,1,0,False,0,neutral,BOS,5,3,66.28,5,0,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,0.12,1,4,4.47
2025-05-25_to_2025-08-25,1379,SHORT,1748847600,1748848500,2025-06-02T07:15,3353.29,4618,SUPPLY,3343.87,3349.87,1.08,372,False,True,0,1.472,3,True,5.455,6.51,-1.696,1,0,False,0,neutral,BOS,2,4,83.6,7,0,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,0.51,1,5,1.67
2025-05-25_to_2025-08-25,1383,SHORT,1748853000,1748853900,2025-06-02T08:45,3351.99,4695,SUPPLY,3353.55,3359.13,0.882,0,False,True,0,0.206,1,False,1.366,5.93,0.247,1,0,False,1,reversal,BOS,8,4,82.3,8,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,0,7,1.26
2025-05-25_to_2025-08-25,1385,SHORT,1748854800,1748855700,2025-06-02T09:15,3347.06,4695,SUPPLY,3353.55,3359.13,0.892,2,False,True,0,0.371,3,False,1.382,5.51,1.038,2,2,False,1,reversal,BOS,10,4,78.73,9,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,0.0,0,8,0.49
2025-05-25_to_2025-08-25,1387,SHORT,1748855700,1748856600,2025-06-02T09:30,3346.68,4695,SUPPLY,3353.55,3359.13,0.877,3,False,False,1,0.0,1,False,0.98,4.63,1.08,3,3,True,0,neutral,BOS,11,4,70.76,9,0,NEUTRAL,0,1,-1,neutral_macro,False,0,0.0,0,-1.27,0,9,0.42
2025-05-25_to_2025-08-25,1405,SHORT,1748880000,1748880900,2025-06-02T16:15,3373.19,4701,SUPPLY,3375.35,3378.86,0.488,1,False,True,0,1.142,2,False,0.471,4.1,0.3,1,0,False,1,reversal,BOS,14,3,69.13,16,0,NEUTRAL,0,1,1,neutral_macro,False,0,0.0,0,0.07,0,15,2.38
2025-05-25_to_2025-08-25,1417,SHORT,1748906100,1748907000,2025-06-02T23:30,3386.61,4709,SUPPLY,3385.99,3391.4,1.738,0,False,True,0,1.144,1,False,1.799,5.55,-0.199,1,0,False,1,reversal,BOS,12,4,72.11,23,0,NEUTRAL,0,1,-1,neutral_macro,False,0,4.12,0,0.25,0,13,1.49
2025-05-25_to_2025-08-25,1421,SHORT,1749061800,1749062700,2025-06-04T18:45,3376.22,4747,SUPPLY,3379.42,3384.58,1.437,12,False,True,0,0.539,5,False,1.546,3.04,0.891,1,0,False,0,neutral,CHoCH,17,3,65.71,18,2,NEUTRAL,0,1,-1,neutral_macro,False,0,5.45,0,-0.66,1,2,0.37
2025-05-25_to_2025-08-25,1423,SHORT,1749116700,1749117600,2025-06-05T10:00,3391.37,4710,SUPPLY,3386.83,3392.18,1.112,222,False,True,0,0.83,3,True,3.187,2.84,-0.944,1,0,False,1,reversal,BOS,1,5,69.55,10,3,BULL,1,1,1,counter_macro,False,0,1.98,0,-0.19,1,1,4.59
2025-05-25_to_2025-08-25,1429,LONG,1749140100,1749141000,2025-06-05T16:30,3350.18,4726,DEMAND,3333.18,3338.55,0.53,189,False,True,0,0.0,1,False,2.724,-2.86,1.148,1,0,False,-1,reversal,CHoCH,2,4,28.88,16,3,BULL,1,1,1,with_macro,False,0,0.0,0,-1.38,1,4,1.46
2025-05-25_to_2025-08-25,1435,LONG,1749228300,1749229200,2025-06-06T17:00,3325.53,4782,DEMAND,3316.32,3321.51,0.6,6,False,True,0,0.131,2,False,1.013,-3.22,0.464,1,0,False,-1,reversal,CHoCH,10,4,33.71,17,4,BEAR,-1,-1,-1,counter_macro,False,0,4.23,0,-0.52,1,2,0.7
2025-05-25_to_2025-08-25,1443,LONG,1749420000,1749420900,2025-06-08T22:15,3318.08,4787,DEMAND,3307.12,3312.5,1.177,0,False,True,0,0.0,1,False,0.238,-3.39,1.221,1,0,False,-1,reversal,BOS,11,4,40.57,22,6,BEAR,-1,-1,1,counter_macro,False,0,0.0,0,0.0,0,1,2.93
2025-05-25_to_2025-08-25,1445,LONG,1749435300,1749436200,2025-06-09T02:30,3302.44,4687,DEMAND,3289.81,3292.27,0.368,475,False,True,0,0.0,1,False,1.223,-3.72,1.521,1,0,False,-1,reversal,BOS,6,4,32.82,2,0,BEAR,-1,-1,1,counter_macro,False,0,0.0,0,-1.08,0,2,1.64
2025-05-25_to_2025-08-25,1447,LONG,1749517200,1749518100,2025-06-10T01:15,3310.81,4804,DEMAND,3310.63,3315.55,1.174,34,False,True,0,0.77,2,False,1.639,-2.06,-1.131,1,0,False,-1,reversal,BOS,39,1,33.99,1,1,BEAR,-1,-1,-1,counter_macro,False,0,0.0,0,-0.27,0,1,3.32
2025-05-25_to_2025-08-25,1453,SHORT,1749540600,1749541500,2025-06-10T07:45,3330.05,4813,SUPPLY,3326.12,3331.1,0.945,0,False,True,0,1.201,1,True,2.479,2.0,-0.746,1,0,False,1,reversal,CHoCH,9,2,65.88,7,1,BEAR,-1,-1,-1,with_macro,False,0,0.0,0,0.19,1,4,4.5
2025-05-25_to_2025-08-25,1459,SHORT,1749683700,1749684600,2025-06-11T23:30,3365.6,4773,SUPPLY,3373.22,3375.49,0.496,341,False,True,0,0.11,2,False,4.02,4.25,1.664,1,0,False,0,neutral,CHoCH,15,5,71.78,23,2,BULL,1,1,-1,counter_macro,False,0,6.62,0,-0.44,1,1,1.8
2025-05-25_to_2025-08-25,1467,SHORT,1749689100,1749690000,2025-06-12T01:00,3367.3,4848,SUPPLY,3368.35,3373.47,0.897,3,False,True,0,0.576,3,False,0.611,3.29,0.184,1,0,False,1,reversal,CHoCH,21,4,69.67,1,3,BULL,1,1,1,counter_macro,False,0,5.31,0,-0.38,1,5,0.75
2025-05-25_to_2025-08-25,1469,SHORT,1749690000,1749690900,2025-06-12T01:15,3375.52,4848,SUPPLY,3368.35,3373.47,0.849,4,False,True,0,0.576,4,False,0.579,2.99,-1.19,2,1,False,1,reversal,CHoCH,22,4,67.44,1,3,BULL,1,1,1,counter_macro,False,0,5.02,0,-0.36,1,6,1.03
2025-05-25_to_2025-08-25,1473,SHORT,1749699000,1749699900,2025-06-12T03:45,3373.51,4852,SUPPLY,3373.42,3377.79,0.796,0,False,True,0,0.531,1,False,1.076,3.37,-0.016,1,0,False,1,reversal,BOS,8,3,65.05,3,3,BULL,1,1,-1,counter_macro,False,0,6.3,0,0.0,1,8,0.77
2025-05-25_to_2025-08-25,1497,LONG,1750056300,1750057200,2025-06-16T07:00,3411.17,4886,DEMAND,3407.84,3413.15,0.946,34,False,True,0,0.081,3,False,2.525,-2.2,-0.353,1,0,False,-1,reversal,BOS,12,3,32.98,7,0,BULL,1,1,1,with_macro,False,0,0.0,0,-0.87,1,4,2.39
2025-05-25_to_2025-08-25,1499,LONG,1750059000,1750059900,2025-06-16T07:45,3412.69,4886,DEMAND,3407.84,3413.15,0.877,37,False,False,1,0.751,3,False,2.632,-2.7,-0.076,2,3,True,-1,reversal,BOS,15,3,31.17,7,0,BULL,1,1,1,with_macro,False,0,0.0,0,-0.22,1,5,1.96
2025-05-25_to_2025-08-25,1501,LONG,1750059900,1750060800,2025-06-16T08:00,3414.82,4886,DEMAND,3407.84,3413.15,0.865,38,False,False,1,0.751,4,False,2.597,-2.63,0.272,3,4,True,-1,reversal,BOS,16,3,31.69,8,0,BULL,1,1,1,with_macro,False,0,0.0,0,-0.22,1,6,1.59
2025-05-25_to_2025-08-25,1507,LONG,1750085100,1750086000,2025-06-16T15:00,3400.87,4900,DEMAND,3382.61,3388.29,0.67,0,False,True,0,0.0,1,False,2.208,-2.86,1.484,1,0,False,-1,reversal,BOS,4,4,34.82,15,0,BULL,1,1,1,with_macro,False,0,3.35,0,-1.26,0,7,1.49
2025-05-25_to_2025-08-25,1515,LONG,1750105800,1750106700,2025-06-16T20:45,3385.38,4902,DEMAND,3382.9,3384.98,0.608,1,False,True,0,0.62,2,True,1.532,-4.16,0.117,1,0,False,-1,reversal,BOS,6,4,30.89,20,0,BULL,1,1,-1,with_macro,True,0,8.22,0,0.0,0,7,4.56
2025-05-25_to_2025-08-25,1531,SHORT,1750630500,1750631400,2025-06-22T22:30,3379.7,4937,SUPPLY,3394.58,3400.01,1.188,181,False,True,0,0.018,2,False,2.127,3.4,3.257,1,0,False,-1,continuation,CHoCH,1,9,72.59,22,6,BEAR,-1,-1,1,with_macro,True,0,0.0,0,-1.17,1,1,0.4
2025-05-25_to_2025-08-25,1539,LONG,1750725000,1750725900,2025-06-24T00:45,3351.18,4965,DEMAND,3341.85,3346.97,0.706,132,False,True,0,1.5,5,True,2.747,-2.9,0.58,1,0,False,-1,reversal,CHoCH,2,6,29.13,0,1,NEUTRAL,1,-1,1,neutral_macro,False,0,6.18,0,1.2,1,3,1.91
2025-05-25_to_2025-08-25,1549,LONG,1750750200,1750751100,2025-06-24T07:45,3329.65,5002,DEMAND,3315.94,3321.25,0.853,0,False,True,0,0.0,1,False,1.361,-4.44,1.35,1,0,False,0,neutral,BOS,9,4,25.21,7,1,NEUTRAL,0,-1,1,neutral_macro,False,0,9.97,0,0.0,1,8,2.17
2025-05-25_to_2025-08-25,1551,LONG,1750751100,1750752000,2025-06-24T08:00,3331.07,5002,DEMAND,3315.94,3321.25,0.794,1,False,True,0,0.0,1,False,0.375,-3.88,1.468,2,1,True,0,neutral,BOS,10,4,29.75,8,1,NEUTRAL,0,-1,1,neutral_macro,False,0,9.28,0,-1.02,1,9,1.81
2025-05-25_to_2025-08-25,1553,LONG,1750758300,1750759200,2025-06-24T10:00,3323.37,5002,DEMAND,3315.94,3321.25,0.872,9,False,True,0,0.627,3,True,0.205,-3.46,0.348,3,9,True,-1,reversal,BOS,18,3,34.28,10,1,NEUTRAL,0,-1,-1,neutral_macro,False,0,10.2,0,-0.33,1,10,0.62
2025-05-25_to_2025-08-25,1563,LONG,1750985100,1750986000,2025-06-27T01:00,3316.59,5055,DEMAND,3311.63,3316.25,1.282,33,False,True,0,0.677,4,False,2.068,-3.5,0.094,1,0,False,-1,reversal,CHoCH,11,3,28.52,1,4,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,-0.41,1,2,3.84
2025-05-25_to_2025-08-25,1569,LONG,1751002200,1751003100,2025-06-27T05:45,3297.41,5064,DEMAND,3290.87,3294.74,0.761,2,False,True,0,1.377,3,False,2.181,-3.59,0.525,1,0,False,-1,reversal,CHoCH,11,4,34.44,5,4,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,0.29,1,4,0.33
2025-05-25_to_2025-08-25,1573,SHORT,1751262300,1751263200,2025-06-30T06:00,3290.18,5072,SUPPLY,3287.65,3291.15,0.963,68,False,True,0,1.097,3,False,2.49,2.45,-0.696,1,0,False,-1,continuation,EQL,3,5,65.96,6,0,NEUTRAL,0,-1,1,neutral_macro,False,0,2.38,0,0.09,1,1,0.1
2025-05-25_to_2025-08-25,1577,SHORT,1751269500,1751270400,2025-06-30T08:00,3294.53,5067,SUPPLY,3296.56,3300.99,1.11,96,False,False,1,0.0,1,False,1.012,3.04,0.509,1,0,False,0,neutral,EQL,11,5,66.66,8,0,NEUTRAL,0,-1,-1,neutral_macro,False,0,3.51,0,-1.14,1,3,1.02
2025-05-25_to_2025-08-25,1589,SHORT,1751328900,1751329800,2025-07-01T00:30,3311.6,5101,SUPPLY,3309.77,3314.5,1.521,2,False,True,0,0.759,3,True,3.086,4.12,-0.588,1,0,False,1,reversal,BOS,5,4,68.2,0,1,BEAR,-1,-1,-1,with_macro,False,0,8.2,0,0.0,1,6,2.3
2025-05-25_to_2025-08-25,1591,SHORT,1751334300,1751335200,2025-07-01T02:00,3316.04,5062,SUPPLY,3317.63,3322.07,1.233,181,False,True,0,0.761,4,True,1.919,5.14,0.442,1,0,False,0,neutral,BOS,3,4,73.77,2,1,BEAR,-1,-1,-1,with_macro,False,0,8.89,0,-0.29,1,7,3.22
2025-05-25_to_2025-08-25,1593,SHORT,1751335200,1751336100,2025-07-01T02:15,3316.15,5062,SUPPLY,3317.63,3322.07,1.256,182,False,True,0,0.761,5,True,1.954,4.28,0.419,2,1,False,1,reversal,BOS,4,4,68.27,2,1,BEAR,-1,-1,-1,with_macro,False,0,9.05,0,-0.3,1,8,3.31
2025-05-25_to_2025-08-25,1605,SHORT,1751355900,1751356800,2025-07-01T08:00,3337.89,5052,SUPPLY,3339.66,3344.03,1.131,254,False,True,0,0.064,2,False,2.006,5.38,0.458,1,0,False,1,reversal,BOS,17,3,78.66,8,1,BEAR,-1,-1,1,with_macro,True,0,13.18,0,-1.06,0,13,2.16
2025-05-25_to_2025-08-25,1607,SHORT,1751357700,1751358600,2025-07-01T08:30,3339.02,5052,SUPPLY,3339.66,3344.03,1.025,256,False,True,0,0.556,4,False,1.818,5.01,0.15,2,2,False,1,reversal,BOS,19,3,74.83,8,1,NEUTRAL,-1,1,1,neutral_macro,False,0,12.45,0,-0.46,0,14,2.22
2025-05-25_to_2025-08-25,1609,SHORT,1751359500,1751360400,2025-07-01T09:00,3340.33,5052,SUPPLY,3339.66,3344.03,1.04,258,False,True,0,0.652,6,False,1.845,4.88,-0.16,3,4,False,1,reversal,BOS,21,3,74.11,9,1,NEUTRAL,-1,1,1,neutral_macro,False,0,12.73,0,-0.36,0,14,2.57
2025-05-25_to_2025-08-25,1611,SHORT,1751364000,1751364900,2025-07-01T10:15,3346.71,5048,SUPPLY,3346.5,3350.28,0.939,277,False,True,0,0.45,2,False,1.553,5.78,-0.052,1,0,False,1,reversal,BOS,26,3,81.08,10,1,NEUTRAL,-1,1,-1,neutral_macro,False,0,14.7,0,-0.52,0,13,0.67
2025-05-25_to_2025-08-25,1613,SHORT,1751365800,1751366700,2025-07-01T10:45,3348.6,5048,SUPPLY,3346.5,3350.28,1.043,279,False,True,0,0.566,4,False,1.725,5.75,-0.58,2,2,False,1,reversal,BOS,28,3,79.96,10,1,NEUTRAL,-1,1,-1,neutral_macro,False,0,16.45,0,-0.45,0,14,1.26
2025-05-25_to_2025-08-25,1615,SHORT,1751370300,1751371200,2025-07-01T12:00,3350.52,5001,SUPPLY,3352.75,3357.81,1.453,484,False,True,0,0.055,2,False,0.776,5.0,0.641,1,0,False,1,reversal,CHoCH,2,3,72.08,12,1,NEUTRAL,-1,1,-1,neutral_macro,False,0,18.38,0,-1.37,1,15,1.87
2025-05-25_to_2025-08-25,1629,SHORT,1751523300,1751524200,2025-07-03T06:30,3356.82,5136,SUPPLY,3361.65,3365.77,1.374,28,False,True,0,0.485,2,False,3.231,2.71,1.61,1,0,False,1,reversal,BOS,4,3,68.01,6,3,BULL,1,1,1,counter_macro,False,0,0.0,0,-0.71,0,6,1.1
2025-05-25_to_2025-08-25,1643,LONG,1751860800,1751861700,2025-07-07T04:15,3307.35,5176,DEMAND,3305.87,3309.73,0.694,1,False,True,0,0.272,1,False,0.638,-3.24,-0.428,1,0,False,-1,reversal,CHoCH,11,6,34.2,4,0,BEAR,-1,-1,-1,counter_macro,False,0,0.0,0,-0.51,1,5,2.94
2025-05-25_to_2025-08-25,1653,SHORT,1751918400,1751919300,2025-07-07T20:15,3336.33,5173,SUPPLY,3338.86,3342.68,1.154,84,False,True,0,0.385,4,False,1.827,3.97,0.764,1,0,False,1,reversal,BOS,3,4,70.37,20,0,NEUTRAL,-1,1,1,neutral_macro,False,0,7.56,0,-0.71,1,4,1.45
2025-05-25_to_2025-08-25,1659,SHORT,1751921100,1751925600,2025-07-07T22:00,3344.23,5193,SUPPLY,3336.6,3340.33,1.293,0,False,True,0,0.391,1,False,0.645,3.73,-2.645,1,0,False,1,reversal,BOS,6,3,67.66,22,0,NEUTRAL,-1,1,1,neutral_macro,False,0,8.67,0,0.0,1,7,0.07
2025-05-25_to_2025-08-25,1697,LONG,1752597900,1752598800,2025-07-15T17:00,3331.02,5262,DEMAND,3321.92,3324.67,0.412,252,False,False,1,1.5,4,True,3.653,-3.84,0.95,1,0,False,-1,reversal,BOS,5,3,27.43,17,1,NEUTRAL,1,-1,1,neutral_macro,False,0,0.0,0,0.24,1,5,0.75
2025-05-25_to_2025-08-25,1759,SHORT,1753207200,1753208100,2025-07-22T18:15,3429.78,5414,SUPPLY,3429.98,3433.53,0.858,0,False,True,0,0.076,1,False,0.046,4.45,0.048,1,0,False,1,reversal,EQH,5,4,68.53,18,1,BULL,1,1,1,counter_macro,False,1,0.7,0,-0.79,1,6,0.64
2025-05-25_to_2025-08-25,1761,SHORT,1753210800,1753211700,2025-07-22T19:15,3431.61,5414,SUPPLY,3429.98,3433.53,1.115,4,False,True,0,0.301,5,False,0.06,4.53,-0.512,2,4,False,0,neutral,EQH,9,4,67.4,19,1,BULL,1,1,-1,counter_macro,False,1,0.91,0,-0.78,1,7,1.4
2025-05-25_to_2025-08-25,1771,LONG,1753290900,1753291800,2025-07-23T17:30,3387.59,5432,DEMAND,3381.32,3384.99,0.533,0,False,True,0,0.0,1,False,3.446,-3.96,0.378,1,0,False,-1,reversal,BOS,5,5,30.91,17,2,BULL,1,1,1,with_macro,False,0,5.64,0,-0.61,1,3,4.16
2025-05-25_to_2025-08-25,1777,LONG,1753344900,1753345800,2025-07-24T08:30,3373.58,5391,DEMAND,3362.92,3365.62,0.525,263,False,True,0,0.0,1,False,0.167,-3.39,1.549,1,0,False,-1,reversal,BOS,7,4,33.62,8,3,NEUTRAL,1,-1,-1,neutral_macro,False,0,4.02,0,-1.08,1,3,0.2
2025-05-25_to_2025-08-25,1791,LONG,1753438500,1753439400,2025-07-25T10:30,3344.19,5468,DEMAND,3343.02,3346.72,0.974,1,False,True,0,0.919,2,True,1.992,-3.51,-0.666,1,0,False,-1,reversal,BOS,7,2,33.91,10,4,NEUTRAL,0,-1,-1,neutral_macro,False,0,0.0,0,0.0,1,4,0.02
2025-05-25_to_2025-08-25,1809,LONG,1753461900,1753462800,2025-07-25T17:00,3333.18,5475,DEMAND,3325.06,3328.81,0.696,1,False,True,0,0.717,2,False,1.165,-3.07,0.811,1,0,False,0,neutral,BOS,8,3,33.04,17,4,NEUTRAL,0,-1,1,neutral_macro,False,0,0.0,0,0.0,0,12,0.53
2025-05-25_to_2025-08-25,1813,LONG,1753707600,1753708500,2025-07-28T13:15,3328.47,5479,DEMAND,3323.38,3327.23,1.108,56,False,True,0,0.499,3,False,2.441,-2.22,0.357,1,0,False,0,neutral,CHoCH,3,3,30.62,13,0,NEUTRAL,0,-1,-1,neutral_macro,False,0,0.0,0,-0.56,1,1,0.52
2025-05-25_to_2025-08-25,1829,LONG,1753886700,1753887600,2025-07-30T15:00,3300.76,5528,DEMAND,3298.17,3301.88,0.56,0,False,True,0,0.051,1,False,1.678,-3.27,-0.169,1,0,False,-1,reversal,BOS,7,5,30.76,15,2,NEUTRAL,0,-1,-1,neutral_macro,False,0,4.09,0,-0.47,1,2,2.2
2025-05-25_to_2025-08-25,1835,LONG,1753893000,1753893900,2025-07-30T16:45,3298.03,5530,DEMAND,3288.5,3292.37,0.66,0,False,True,0,0.0,1,False,1.529,-3.75,0.965,1,0,False,-1,reversal,BOS,4,6,30.81,16,2,NEUTRAL,0,-1,1,neutral_macro,False,0,6.27,0,-0.89,1,5,0.18
