block,t,dir,macro,rsi,sweep_depth,reclaim_str,nas_near,in_zone,R,mfe_R,runner,win
2024-08-25_to_2024-11-25,1724709600,LONG,BULL,48.88,0.18,0.08,0,0,-0.9999999999997747,0.4046242774565532,False,False
2024-08-25_to_2024-11-25,1724765400,LONG,BULL,39.89,0.33,1.04,0,0,1.8342478102634772,2.6706436211058544,False,True
2024-08-25_to_2024-11-25,1724982300,LONG,BULL,41.39,0.38,0.61,0,0,0.34537919602150374,3.8176543721507903,True,True
2024-08-25_to_2024-11-25,1725237900,SHORT,BEAR,54.73,0.19,2.04,0,0,1.0115210960608279,3.770823602677373,True,True
2024-08-25_to_2024-11-25,1725281100,SHORT,BEAR,58.5,0.35,0.35,0,0,0.925734581853659,3.0829835324510104,True,True
2024-08-25_to_2024-11-25,1725288300,SHORT,BEAR,53.03,0.09,0.09,0,0,2.064938900579817,5.7680806290840865,True,True
2024-08-25_to_2024-11-25,1725336900,SHORT,BEAR,45.85,0.1,0.06,0,1,-1.0,1.711878990988172,False,False
2024-08-25_to_2024-11-25,1725344100,SHORT,BEAR,46.71,0.12,0.52,0,0,-0.9999999999998886,1.1458551941239032,False,False
2024-08-25_to_2024-11-25,1725364800,SHORT,BEAR,32.2,0.1,0.82,0,0,0.3551838328946923,2.1797494345682713,False,True
2024-08-25_to_2024-11-25,1725385500,SHORT,BEAR,55.61,0.68,0.01,0,0,-1.0,0.28688034698857706,False,False
2024-08-25_to_2024-11-25,1725392700,SHORT,BEAR,55.66,0.29,0.04,0,0,-1.0000000000000486,0.2546816479401894,False,False
2024-08-25_to_2024-11-25,1725403500,SHORT,BEAR,58.01,0.27,0.03,0,1,-1.0,0.12352941176465632,False,False
2024-08-25_to_2024-11-25,1725445800,SHORT,BEAR,49.19,0.18,0.01,0,0,-0.9999999999999919,0.8946329204809413,False,False
2024-08-25_to_2024-11-25,1725482700,SHORT,BEAR,57.65,0.85,0.14,0,0,-1.0,0.18195884264276935,False,False
2024-08-25_to_2024-11-25,1726079400,LONG,BULL,46.31,0.29,0.19,0,0,-1.0000000000001164,0.1041618228318032,False,False
2024-08-25_to_2024-11-25,1726101000,LONG,BULL,43.29,0.21,0.3,0,1,-0.2807059961314016,2.640232108317869,False,False
2024-08-25_to_2024-11-25,1726109100,LONG,BULL,51.63,0.63,0.27,0,0,1.3489345747674928,4.015497094294937,True,True
2024-08-25_to_2024-11-25,1726183800,LONG,BULL,63.47,0.24,0.45,0,1,4.598049082603381,6.44344662073098,True,True
2024-08-25_to_2024-11-25,1726208100,LONG,BULL,49.52,1.65,0.23,0,0,-0.38034226323800047,1.5152764089239146,False,False
2024-08-25_to_2024-11-25,1726227900,LONG,BULL,42.86,0.6,0.58,0,0,3.2171672294292306,4.6077838990577,True,True
2024-08-25_to_2024-11-25,1726254900,LONG,BULL,50.38,0.73,0.3,0,0,-1.0,0.48431881287269735,False,False
2024-08-25_to_2024-11-25,1726483500,LONG,BULL,35.96,1.58,0.08,0,0,-0.4250726699239613,1.5117818046880327,False,False
2024-08-25_to_2024-11-25,1726496100,LONG,BULL,46.38,0.23,0.18,0,1,-0.2052671181340452,1.8066215199397386,False,False
2024-08-25_to_2024-11-25,1726514100,LONG,BULL,44.24,0.16,0.83,0,0,0.11232876712336042,1.1592085235920193,False,True
2024-08-25_to_2024-11-25,1727072100,LONG,BULL,62.7,0.14,0.71,0,0,-0.999999999999946,0.5062240663901504,False,False
2024-08-25_to_2024-11-25,1727112600,LONG,BULL,51.03,0.07,0.47,0,1,-1.0,0.11046949535515455,False,False
2024-08-25_to_2024-11-25,1727138700,LONG,BULL,38.4,0.87,0.46,0,0,-0.46271421954607295,2.0250115794349637,False,False
2024-08-25_to_2024-11-25,1727157600,LONG,BULL,36.48,0.64,0.49,0,0,-1.0,1.1357432587565273,False,False
2024-08-25_to_2024-11-25,1727227800,LONG,BULL,54.3,0.61,0.42,0,0,-0.08793502171585652,2.023520785154262,False,False
2024-08-25_to_2024-11-25,1727244900,LONG,BULL,41.07,1.07,0.0,0,0,-1.0,0.07712648743950179,False,False
2024-08-25_to_2024-11-25,1727263800,LONG,BULL,47.16,0.17,1.11,0,0,-0.9092525372249958,2.597970220016507,False,False
2024-08-25_to_2024-11-25,1727280900,LONG,BULL,42.19,0.38,0.07,0,0,-0.999999999999922,0.7652662814305771,False,False
2024-08-25_to_2024-11-25,1727421300,LONG,BULL,44.03,0.39,0.01,0,1,-1.0,0.5190135242640866,False,False
2024-08-25_to_2024-11-25,1727429400,LONG,BULL,34.19,0.5,0.66,0,0,-0.36626896096886424,2.2054679537142805,False,False
2024-08-25_to_2024-11-25,1727457300,LONG,BULL,35.39,0.07,0.13,0,1,3.4918413740845256,7.32710280373843,True,True
2024-08-25_to_2024-11-25,1728339300,SHORT,BEAR,45.16,0.17,0.13,0,0,-1.0,4.76263399693892,True,False
2024-08-25_to_2024-11-25,1728436500,SHORT,BEAR,45.62,0.29,1.82,0,0,1.0884468895472572,2.5402031316123437,False,True
2024-08-25_to_2024-11-25,1728466200,SHORT,BEAR,51.49,0.86,0.04,0,0,-0.4607753952781835,1.2735542560103268,False,False
2024-08-25_to_2024-11-25,1728473400,SHORT,BEAR,60.49,0.97,0.15,0,0,-1.0,0.0,False,False
2024-08-25_to_2024-11-25,1728521100,SHORT,BEAR,53.98,0.63,0.14,0,0,-1.0,0.8200734394130229,False,False
2024-08-25_to_2024-11-25,1728608400,SHORT,BEAR,64.41,0.12,1.07,0,1,-1.0,0.7153089485246986,False,False
2024-08-25_to_2024-11-25,1728912600,LONG,BULL,45.26,1.09,0.61,0,0,-1.0,0.47598942245730996,False,False
2024-08-25_to_2024-11-25,1728920700,LONG,BULL,39.25,0.14,0.46,0,1,-0.17038975605196086,1.5545378072716987,False,False
2024-08-25_to_2024-11-25,1728932400,LONG,BULL,46.51,0.15,1.74,0,0,-1.0,0.8863636363638536,False,False
2024-08-25_to_2024-11-25,1728962100,LONG,BULL,46.27,0.7,0.04,0,0,-1.0,0.09905300968766179,False,False
2024-08-25_to_2024-11-25,1729087200,LONG,BULL,45.27,0.73,0.48,0,0,-1.0,0.28041053568628044,False,False
2024-08-25_to_2024-11-25,1729094400,LONG,BULL,39.57,0.2,0.53,0,1,4.053264074125992,6.607889934016627,True,True
2024-08-25_to_2024-11-25,1729148400,LONG,BULL,53.91,0.35,0.69,0,0,-0.15775710334412543,2.6613024893137256,False,False
2024-08-25_to_2024-11-25,1729157400,LONG,BULL,40.45,0.55,0.63,0,0,-1.0,3.6197837026329798,True,False
2024-08-25_to_2024-11-25,1729169100,LONG,BULL,37.08,0.24,1.0,0,0,0.7660044150110619,2.21511760675961,False,True
2024-08-25_to_2024-11-25,1729182600,LONG,BULL,49.85,0.8,0.58,0,0,1.7887428929401612,2.431268684529815,False,True
2024-08-25_to_2024-11-25,1729238400,LONG,BULL,42.95,0.17,0.08,0,0,2.835491503549127,8.486126048612459,True,True
2024-08-25_to_2024-11-25,1729258200,LONG,BULL,44.63,0.68,1.15,0,0,1.233824534010009,2.1825900263492493,False,True
2024-08-25_to_2024-11-25,1729491300,LONG,BULL,41.94,0.49,1.12,0,0,0.7329429640885049,2.443760886484168,False,True
2024-08-25_to_2024-11-25,1729507500,LONG,BULL,48.25,0.53,0.95,0,0,-1.0,0.7439286165242766,False,False
2024-08-25_to_2024-11-25,1729538100,LONG,BULL,32.26,0.65,0.69,1,0,4.361761972927441,6.863055325347118,True,True
2024-08-25_to_2024-11-25,1729590300,LONG,BULL,44.84,0.7,0.03,0,0,2.4128796528886696,2.873372916190755,False,True
2024-08-25_to_2024-11-25,1729597500,LONG,BULL,45.46,0.08,0.8,0,0,1.855795307157055,2.2433675274141103,False,True
2024-08-25_to_2024-11-25,1729665000,LONG,BULL,67.55,0.26,0.44,0,1,-0.3221433182698784,2.997632881429228,False,False
2024-08-25_to_2024-11-25,1729680300,LONG,BULL,48.55,0.09,0.35,0,1,-1.0,0.5914330626146362,False,False
2024-08-25_to_2024-11-25,1730153700,LONG,BULL,44.71,0.98,0.29,0,0,4.492568268233352,9.8600069132382,True,True
2024-08-25_to_2024-11-25,1730206800,LONG,BULL,43.75,0.19,1.84,0,0,2.9221213989956394,3.6987441145664555,True,True
2024-08-25_to_2024-11-25,1730255400,LONG,BULL,59.09,0.33,0.61,0,0,-0.047903908820507095,2.0408356028524244,False,False
2024-08-25_to_2024-11-25,1730277900,LONG,BULL,48.0,0.34,0.51,0,1,-1.0,1.8625364104859972,False,False
2024-08-25_to_2024-11-25,1730286900,LONG,BULL,42.52,0.23,0.68,0,0,-1.0,0.18556494773161328,False,False
2024-08-25_to_2024-11-25,1730295000,LONG,BULL,46.45,0.73,0.38,0,0,1.0972966663100334,1.6914561425695205,False,True
2024-08-25_to_2024-11-25,1730332800,LONG,BULL,47.15,0.88,0.37,0,0,-1.0,2.4985607369023324,False,False
2024-08-25_to_2024-11-25,1730340000,LONG,BULL,43.13,0.09,0.25,0,1,-0.999999999999815,4.266272189349691,True,False
2024-08-25_to_2024-11-25,1730349000,LONG,BULL,37.6,0.57,0.26,0,0,-1.0,0.8738475634196583,False,False
2024-08-25_to_2024-11-25,1730362500,LONG,BULL,38.33,0.13,0.13,0,1,-0.4762918722408879,1.1996883926253372,False,False
2024-08-25_to_2024-11-25,1730369700,LONG,BULL,32.9,1.56,0.14,0,0,-1.0,0.3596642337220582,False,False
2024-08-25_to_2024-11-25,1730412000,LONG,BULL,40.93,0.66,0.49,0,0,2.2186351626327534,4.970389042427808,True,True
2024-08-25_to_2024-11-25,1730682000,SHORT,BEAR,53.07,0.34,1.37,0,0,-1.0,0.3748164781068386,False,False
2024-08-25_to_2024-11-25,1730697300,SHORT,BEAR,57.72,0.59,0.59,0,0,-1.0,0.7584552279235405,False,False
2024-08-25_to_2024-11-25,1730704500,SHORT,BEAR,56.6,0.54,0.57,0,0,-0.11930708406858916,1.212602879965469,False,False
2024-08-25_to_2024-11-25,1730726100,SHORT,BEAR,60.45,0.59,0.89,0,1,-1.0000000000000224,0.3398563289569959,False,False
2024-08-25_to_2024-11-25,1730745000,SHORT,BEAR,45.09,0.11,0.26,0,0,1.005490848585646,7.873544093178113,True,True
2024-08-25_to_2024-11-25,1730829600,SHORT,BEAR,52.35,0.08,0.44,0,0,-1.0,0.29696578437704513,False,False
2024-08-25_to_2024-11-25,1730908800,SHORT,BEAR,40.86,0.82,0.18,0,0,0.5740044354450212,2.24356378362752,False,True
2024-08-25_to_2024-11-25,1730974500,SHORT,BEAR,57.16,0.5,0.17,0,0,0.050284414107044206,1.1922639362914023,False,True
2024-08-25_to_2024-11-25,1731067200,SHORT,BEAR,54.22,0.33,0.36,0,0,-1.0,0.017651932706434465,False,False
2024-08-25_to_2024-11-25,1731421800,SHORT,BEAR,62.19,0.16,0.2,0,0,1.3484330094429637,2.4387573559599796,False,True
2024-08-25_to_2024-11-25,1731457800,SHORT,BEAR,48.49,0.06,0.45,0,0,-1.0000000000000642,0.052606857679615183,False,False
2024-08-25_to_2024-11-25,1731466800,SHORT,BEAR,72.12,0.75,0.25,1,0,0.11080867742724229,1.4023245052941247,False,True
2024-08-25_to_2024-11-25,1731490200,SHORT,BEAR,57.53,0.33,0.35,0,1,-1.0,0.7959001597609306,False,False
2024-08-25_to_2024-11-25,1731499200,SHORT,BEAR,57.95,0.33,0.09,0,1,-1.0,1.5032458542285498,False,False
2024-08-25_to_2024-11-25,1731540600,SHORT,BEAR,46.45,1.03,1.2,0,0,1.2832039477643562,3.2249436654563595,True,True
2024-08-25_to_2024-11-25,1731667500,SHORT,BEAR,58.59,0.43,0.29,0,0,-1.0,0.19503546099299243,False,False
2024-08-25_to_2024-11-25,1731676500,SHORT,BEAR,63.22,0.49,0.68,0,0,-1.0,0.6253592135115382,False,False
2024-08-25_to_2024-11-25,1732158000,LONG,BULL,53.66,0.48,0.21,0,0,2.1015312916110824,4.506657789613751,True,True
2024-08-25_to_2024-11-25,1732194000,LONG,BULL,45.25,0.88,0.9,0,0,6.012178546185587,8.593486652530176,True,True
2024-08-25_to_2024-11-25,1732489200,LONG,BULL,49.37,0.12,2.6,0,0,0.13772302969045988,0.2656087001173081,False,True
2025-08-25_to_2025-11-25,1756139400,LONG,BULL,56.84,0.07,0.52,0,1,-1.0,0.38456256008794115,False,False
2025-08-25_to_2025-11-25,1756340100,LONG,BULL,50.48,0.07,0.35,0,0,-1.0,0.3104452981977143,False,False
2025-08-25_to_2025-11-25,1756359900,LONG,BULL,40.51,0.46,0.15,0,0,8.801720739314593,10.545209990491632,True,True
2025-08-25_to_2025-11-25,1756425600,LONG,BULL,47.88,0.55,0.89,0,0,-0.9999999999997746,0.4481707317069365,False,False
2025-08-25_to_2025-11-25,1756444500,LONG,BULL,37.24,0.18,0.38,0,1,-0.6217636022514103,1.1487179487180867,False,False
2025-08-25_to_2025-11-25,1756452600,LONG,BULL,38.65,0.57,0.8,0,0,-1.0,0.4534288263404169,False,False
2025-08-25_to_2025-11-25,1756461600,LONG,BULL,40.41,0.17,0.05,0,0,-0.9999999999999389,0.9473684210527896,False,False
2025-08-25_to_2025-11-25,1756489500,LONG,BULL,68.63,0.27,0.38,0,1,-0.526129317980497,1.2090345438439758,False,False
2025-08-25_to_2025-11-25,1756690200,LONG,BULL,40.96,1.11,1.17,0,0,0.87265077977298,1.715201649965263,False,True
2025-08-25_to_2025-11-25,1756712700,LONG,BULL,50.71,0.58,0.63,0,0,-1.0,0.38402268384391886,False,False
2025-08-25_to_2025-11-25,1756719900,LONG,BULL,45.4,0.09,0.36,0,1,1.014089966028951,3.740908780009512,True,True
2025-08-25_to_2025-11-25,1756742400,LONG,BULL,49.98,0.3,0.09,0,1,0.6771449125767762,2.636139000969283,False,True
2025-08-25_to_2025-11-25,1756764000,LONG,BULL,47.79,0.86,0.7,0,0,2.54796195436441,6.713562094098115,True,True
2025-08-25_to_2025-11-25,1756817100,LONG,BULL,41.76,0.32,0.58,0,0,6.701069404962344,7.687532633289018,True,True
2025-08-25_to_2025-11-25,1756850400,LONG,BULL,60.45,0.72,0.01,0,0,-1.0,0.3179925369097469,False,False
2025-08-25_to_2025-11-25,1756878300,LONG,BULL,48.32,0.68,0.17,0,0,4.751846381093081,6.726735598227487,True,True
2025-08-25_to_2025-11-25,1756937700,LONG,BULL,43.67,0.4,0.53,0,0,-1.0,0.47961414501110494,False,False
2025-08-25_to_2025-11-25,1756979100,LONG,BULL,50.29,0.14,0.28,0,0,-0.6193461710703092,1.5203761755485397,False,False
2025-08-25_to_2025-11-25,1756994400,LONG,BULL,54.09,0.71,0.65,0,1,0.003464818763304938,1.9109808102345245,False,True
2025-08-25_to_2025-11-25,1757289600,LONG,BULL,52.69,0.23,0.22,0,0,-1.0,2.305347248492507,False,False
2025-08-25_to_2025-11-25,1757331000,LONG,BULL,66.68,0.14,0.27,0,0,1.7652901202298654,3.484056455828296,True,True
2025-08-25_to_2025-11-25,1757354400,LONG,BULL,53.21,0.42,0.07,0,1,0.2009139375476638,1.8638233054074145,False,True
2025-08-25_to_2025-11-25,1757419200,LONG,BULL,46.68,0.32,1.36,0,0,-1.0,0.10504668741661081,False,False
2025-08-25_to_2025-11-25,1757426400,LONG,BULL,66.32,0.19,1.04,0,0,-1.0,0.09600563168308296,False,False
2025-08-25_to_2025-11-25,1757455200,LONG,BULL,28.5,1.33,0.51,0,0,2.181720430107488,8.946236559139573,True,True
2025-08-25_to_2025-11-25,1757465100,LONG,BULL,38.01,0.3,0.16,0,1,-1.0,0.08921915205736462,False,False
2025-08-25_to_2025-11-25,1757508300,LONG,BULL,55.84,0.32,0.4,0,0,-1.0,1.4369295576878682,False,False
2025-08-25_to_2025-11-25,1757517300,LONG,BULL,48.6,0.29,0.59,0,0,-1.0,0.2716109496492872,False,False
2025-08-25_to_2025-11-25,1757533500,LONG,BULL,35.24,1.08,0.65,0,0,-0.5939017808958617,1.4789530491094134,False,False
2025-08-25_to_2025-11-25,1757939400,LONG,BULL,44.07,0.25,1.35,0,0,2.2894489694858438,2.8232843262810956,False,True
2025-08-25_to_2025-11-25,1757979900,LONG,BULL,56.01,0.07,0.28,0,1,-0.7829280235024698,2.8819161090256347,False,False
2025-08-25_to_2025-11-25,1757989800,LONG,BULL,54.65,0.18,0.26,0,1,6.5347091932453365,11.336585365853292,True,True
2025-08-25_to_2025-11-25,1758028500,LONG,BULL,41.69,1.38,0.92,0,0,-1.0,1.148818125944685,False,False
2025-08-25_to_2025-11-25,1758037500,LONG,BULL,34.76,0.73,0.2,0,0,0.588670983369815,1.049983695905316,False,True
2025-08-25_to_2025-11-25,1758076200,LONG,BULL,30.31,0.43,1.36,1,0,-1.0,0.4478512795751078,False,False
2025-08-25_to_2025-11-25,1758084300,LONG,BULL,41.42,0.05,0.06,0,0,-1.0,0.21749627359175353,False,False
2025-08-25_to_2025-11-25,1758094200,LONG,BULL,28.13,0.87,0.05,0,0,-0.9999999999999033,0.027500409232254962,False,False
2025-08-25_to_2025-11-25,1758103200,LONG,BULL,39.26,0.41,0.58,0,0,-1.0,0.04653905956784198,False,False
2025-08-25_to_2025-11-25,1758672900,LONG,BULL,37.79,0.68,0.58,0,0,-1.0,1.9179902550147696,False,False
2025-08-25_to_2025-11-25,1758702600,LONG,BULL,50.98,0.19,0.07,0,1,-1.0,0.6783531880748038,False,False
2025-08-25_to_2025-11-25,1759096800,LONG,BULL,37.04,0.85,0.72,0,0,7.344902080496216,8.660498755459841,True,True
2025-08-25_to_2025-11-25,1759168800,LONG,BULL,56.77,0.12,0.67,0,0,-1.0,0.05653402913674844,False,False
2025-08-25_to_2025-11-25,1759212900,LONG,BULL,72.59,0.14,0.73,0,0,-1.0,0.0,False,False
2025-08-25_to_2025-11-25,1759225500,LONG,BULL,18.4,0.36,0.13,1,0,4.864947743913993,5.433005820139005,True,True
2025-08-25_to_2025-11-25,1759278600,LONG,BULL,60.72,0.39,0.97,0,0,-1.0,5.656722630775779,True,False
2025-08-25_to_2025-11-25,1759286700,LONG,BULL,61.44,0.13,1.09,0,1,-1.0,0.5204710087117607,False,False
2025-08-25_to_2025-11-25,1759299300,LONG,BULL,44.63,0.77,0.85,0,0,1.7243661908407963,2.8306389877066787,False,True
2025-08-25_to_2025-11-25,1759319100,LONG,BULL,53.8,0.48,0.03,0,0,-1.0,1.725338200153964,False,False
2025-08-25_to_2025-11-25,1759329900,LONG,BULL,51.04,0.86,1.1,0,1,-1.0,0.2036207205592539,False,False
2025-08-25_to_2025-11-25,1759341600,LONG,BULL,37.01,0.43,0.25,0,0,-1.0,0.9125419170758782,False,False
2025-08-25_to_2025-11-25,1759357800,LONG,BULL,41.13,0.23,0.51,0,0,-1.0,1.309978724722842,False,False
2025-08-25_to_2025-11-25,1759366800,LONG,BULL,38.82,1.14,0.21,0,0,1.362247379145157,2.8379717692538766,False,True
2025-08-25_to_2025-11-25,1759379400,LONG,BULL,52.33,0.05,0.22,0,1,-0.4181818181819651,5.17402597402594,True,False
2025-08-25_to_2025-11-25,1759390200,LONG,BULL,47.26,0.08,0.8,0,0,1.4887521850851475,3.777928491598868,True,True
2025-08-25_to_2025-11-25,1759419000,LONG,BULL,23.81,0.49,0.81,1,0,2.205794897557408,3.366417292365359,True,True
2025-08-25_to_2025-11-25,1759443300,LONG,BULL,48.82,0.22,0.42,0,0,-1.0,1.1118958232664085,False,False
2025-08-25_to_2025-11-25,1759885200,LONG,BULL,58.93,0.93,0.03,0,0,3.7045316880080783,5.4874698897013685,True,True
2025-08-25_to_2025-11-25,1759926600,LONG,BULL,57.48,0.12,0.29,0,0,-1.0,1.001895684083111,False,False
2025-08-25_to_2025-11-25,1759950000,LONG,BULL,54.13,0.86,0.38,0,0,-1.0,0.11973329250715949,False,False
2025-08-25_to_2025-11-25,1759964400,LONG,BULL,32.7,0.36,0.59,0,0,0.04576532183546694,1.1576840160147663,False,True
2025-08-25_to_2025-11-25,1759976100,LONG,BULL,39.13,0.53,0.48,0,0,0.9521338325778809,1.6014364229564915,False,True
2025-08-25_to_2025-11-25,1760008500,LONG,BULL,53.99,0.2,0.4,0,0,-0.6504557349278852,1.2141132447568925,False,False
2025-08-25_to_2025-11-25,1760519700,LONG,BULL,58.29,2.1,0.6,0,1,1.1774056290557064,1.6531905253897101,False,True
2025-08-25_to_2025-11-25,1760532300,LONG,BULL,42.67,0.96,0.06,0,0,-0.314484075654129,1.114868837576941,False,False
2025-08-25_to_2025-11-25,1760542200,LONG,BULL,53.92,0.56,0.25,0,0,-1.0,1.3030634130548764,False,False
2025-08-25_to_2025-11-25,1760607900,LONG,BULL,50.2,0.2,1.56,0,0,8.30554424814759,11.428804038101118,True,True
2025-08-25_to_2025-11-25,1760617800,LONG,BULL,54.18,0.8,0.35,0,0,11.349146110057156,15.525074545947687,True,True
2025-08-25_to_2025-11-25,1760707800,LONG,BULL,45.57,1.17,0.12,0,0,-1.0,0.02650031273661227,False,False
2025-08-25_to_2025-11-25,1760937300,LONG,BULL,54.27,0.12,1.02,0,1,-1.0,0.0841923379890427,False,False
2025-08-25_to_2025-11-25,1761041700,LONG,BULL,32.99,0.28,0.55,0,0,-1.0,0.9702119028434562,False,False
2025-08-25_to_2025-11-25,1761170400,SHORT,BEAR,62.81,0.2,1.22,0,1,0.6728641886950977,2.6951700817866286,False,True
2025-08-25_to_2025-11-25,1761671700,SHORT,BEAR,65.63,0.08,0.25,0,0,0.3363723141059437,6.591860986110542,True,True
2025-08-25_to_2025-11-25,1761740100,SHORT,BEAR,71.49,0.08,0.42,1,1,14.542901965340906,22.18264747323536,True,True
2025-08-25_to_2025-11-25,1762136100,SHORT,BEAR,51.92,0.35,0.47,0,0,-1.0000000000000073,0.565058904326653,False,False
2025-08-25_to_2025-11-25,1762147800,SHORT,BEAR,60.77,0.4,0.06,0,1,-1.0,0.7459364672555999,False,False
2025-08-25_to_2025-11-25,1762156800,SHORT,BEAR,69.36,0.66,0.29,0,0,-0.5001153425674031,1.508781079807037,False,False
2025-08-25_to_2025-11-25,1762182900,SHORT,BEAR,66.04,0.89,1.1,0,0,1.3301547382024674,3.193265569876675,True,True
2025-08-25_to_2025-11-25,1762201800,SHORT,BEAR,54.22,0.42,0.06,0,0,5.073254409277564,11.56801159700421,True,True
2025-08-25_to_2025-11-25,1762227000,SHORT,BEAR,50.31,0.5,0.23,0,0,-0.49931910452700057,4.965827956168225,True,False
2025-08-25_to_2025-11-25,1762243200,SHORT,BEAR,57.29,0.39,0.6,0,0,0.7422452952628206,1.305645684620424,False,True
2025-08-25_to_2025-11-25,1762256700,SHORT,BEAR,50.62,0.44,0.42,0,0,7.053563745876533,17.12103829054848,True,True
2025-08-25_to_2025-11-25,1762300800,SHORT,BEAR,39.42,0.38,0.15,0,1,-1.0,1.7197184283589684,False,False
2025-08-25_to_2025-11-25,1762510500,LONG,BULL,55.37,0.23,0.37,0,1,-0.7581000848174939,2.9884082555838902,False,False
2025-08-25_to_2025-11-25,1762785000,LONG,BULL,53.01,0.21,0.82,0,0,4.581146146327303,6.654599428012817,True,True
2025-08-25_to_2025-11-25,1762839000,LONG,BULL,54.54,0.77,0.09,0,1,-0.7932456131354125,1.0007486641982846,False,False
2025-08-25_to_2025-11-25,1762847100,LONG,BULL,47.54,0.17,0.53,0,0,-1.0,0.7782184104689785,False,False
2025-08-25_to_2025-11-25,1762862400,LONG,BULL,59.34,0.38,0.01,0,1,-0.1385785317346746,1.183386955250221,False,False
2025-08-25_to_2025-11-25,1762925400,LONG,BULL,30.5,0.69,0.26,1,1,13.246512691515447,16.341184541504024,True,True
2025-08-25_to_2025-11-25,1763334000,SHORT,BEAR,41.64,0.12,0.46,0,1,2.9558214181499385,11.017799824919807,True,True
2025-08-25_to_2025-11-25,1763367300,SHORT,BEAR,61.51,0.3,0.79,0,0,-0.6502695690948331,1.1790100936397623,False,False
2025-08-25_to_2025-11-25,1763384400,SHORT,BEAR,48.63,0.68,0.29,0,1,3.0372467965520764,4.7471188305159435,True,True
2025-08-25_to_2025-11-25,1763487900,SHORT,BEAR,62.83,0.17,0.08,0,0,-1.0,0.7747905767078864,False,False
2025-08-25_to_2025-11-25,1763496000,SHORT,BEAR,64.57,0.82,0.32,0,0,-0.6316157612497205,1.5574726043366793,False,False
2025-08-25_to_2025-11-25,1763519400,SHORT,BEAR,46.65,0.05,0.01,0,1,-0.38602101416168827,2.834536317953413,False,False
2025-08-25_to_2025-11-25,1763526600,SHORT,BEAR,54.73,0.09,0.18,0,0,-1.0000000000000129,0.2589412097763571,False,False
2025-08-25_to_2025-11-25,1763587800,SHORT,BEAR,44.56,0.32,0.23,0,1,-1.0,0.0,False,False
2025-08-25_to_2025-11-25,1763640000,SHORT,BEAR,47.65,0.21,0.03,0,0,-0.9999999999999807,0.07704790799404782,False,False
2025-08-25_to_2025-11-25,1763649900,SHORT,BEAR,62.79,0.8,0.24,0,1,1.1246639092237263,2.985582637758969,False,True
2025-08-25_to_2025-11-25,1763957700,SHORT,BEAR,51.02,1.04,0.07,0,0,-1.0,0.45608083758968465,False,False
2025-08-25_to_2025-11-25,1763978400,SHORT,BEAR,63.58,0.46,0.17,0,1,-1.0,0.934112843355563,False,False
2025-05-25_to_2025-08-25,1748262600,LONG,BULL,36.28,0.67,1.12,0,0,0.6635940066369725,1.8161096772031498,False,True
2025-05-25_to_2025-08-25,1748948400,LONG,BULL,38.67,0.36,0.64,0,1,-1.0,0.9251043597088237,False,False
2025-05-25_to_2025-08-25,1748998800,LONG,BULL,41.42,1.15,1.58,0,0,-1.0,0.5026638220542836,False,False
2025-05-25_to_2025-08-25,1749087900,LONG,BULL,47.48,0.38,0.33,0,0,0.5393420858533927,1.2060775925652976,False,True
2025-05-25_to_2025-08-25,1749101400,LONG,BULL,36.9,0.58,0.48,0,1,1.9306292975890145,11.978414135260067,True,True
2025-05-25_to_2025-08-25,1749132000,LONG,BULL,42.95,0.44,0.46,0,1,-1.0,0.834964223554421,False,False
2025-05-25_to_2025-08-25,1749156300,LONG,BULL,40.83,0.19,0.03,0,1,0.21953520550947797,1.7786722852917976,False,True
2025-05-25_to_2025-08-25,1749472200,SHORT,BEAR,50.62,0.25,0.4,0,0,-1.0,3.196066978193558,True,False
2025-05-25_to_2025-08-25,1749540600,SHORT,BEAR,65.88,0.19,0.42,1,1,-0.999999999999963,1.1845423728815019,False,False
2025-05-25_to_2025-08-25,1749620700,LONG,BULL,54.78,0.4,0.76,0,0,-1.0,0.15482087317131338,False,False
2025-05-25_to_2025-08-25,1749637800,LONG,BULL,38.58,0.15,0.04,0,1,-1.000000000000074,0.5171394799054316,False,False
2025-05-25_to_2025-08-25,1749704400,LONG,BULL,54.58,0.56,0.4,0,0,-1.0,0.15007513327786617,False,False
2025-05-25_to_2025-08-25,1749740400,LONG,BULL,53.34,0.08,0.09,0,0,3.3145009545052124,5.3845048546345105,True,True
2025-05-25_to_2025-08-25,1749787200,LONG,BULL,60.84,0.11,0.48,0,0,-1.0,0.400686891814504,False,False
2025-05-25_to_2025-08-25,1750035600,LONG,BULL,45.86,0.56,0.49,0,0,-1.0,2.7628555428966526,False,False
2025-05-25_to_2025-08-25,1750058100,LONG,BULL,25.77,0.38,0.15,1,0,-1.0,0.270418782782406,False,False
2025-05-25_to_2025-08-25,1750079700,LONG,BULL,43.65,1.07,0.99,0,0,-1.0,0.4102348029265152,False,False
2025-05-25_to_2025-08-25,1750121100,LONG,BULL,57.43,0.33,0.26,0,0,-1.0,0.11969051452675633,False,False
2025-05-25_to_2025-08-25,1750256100,LONG,BULL,49.03,0.93,0.65,0,0,-1.0,0.572221362731262,False,False
2025-05-25_to_2025-08-25,1750354200,SHORT,BEAR,58.92,0.42,1.23,0,0,2.095588499228352,4.730488052933405,True,True
