candidate_id,timestamp,source,unknown_rank,demand_category,supply_category,polarity_category,quality_score_exploratory,dist_4h_supply_low_atr,dist_4h_demand_top_atr
C5555,2023-08-04 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.62,2.8
C5556,2023-08-04 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.56,3.15
C5557,2023-08-06 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.66,3.33
C5559,2023-08-07 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.67,0.18
C5627,2023-08-22 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.85,11.59
C5628,2023-08-22 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.97,12.36
C5629,2023-08-22 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.34,13.5
C5630,2023-08-23 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.97,0.89
C5631,2023-08-23 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.05,0.91
C5633,2023-08-23 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.59,3.34
C5634,2023-08-23 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,1,1.04,3.24
C5635,2023-08-23 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FRESH_DANGEROUS,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.56,4.02
C5636,2023-08-24 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.11,4.35
C5638,2023-08-24 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.91,3.29
C5639,2023-08-24 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.76,3.5
C5640,2023-08-24 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.97,4.02
C5641,2023-08-24 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.0,4.41
C5642,2023-08-25 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.44,3.79
C5643,2023-08-25 06:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4.14,4.06
C5644,2023-08-25 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.13,3.77
C5645,2023-08-25 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.56,2.73
C5646,2023-08-25 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.37,3.51
C5647,2023-08-27 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.11,3.9
C5648,2023-08-28 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.08,3.97
C5650,2023-08-28 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.64,1.23
C5651,2023-08-28 14:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.03,1.52
C5652,2023-08-28 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.38,1.63
C5653,2023-08-28 22:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.21,2.1
C5654,2023-08-29 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.66,1.04
C5655,2023-08-29 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.64,2.4
C5656,2023-08-29 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.03,1.65
C5668,2023-08-31 10:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C5669,2023-08-31 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.43,0.28
C5670,2023-08-31 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.56,0.22
C5671,2023-08-31 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.12,0.8
C5672,2023-09-01 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.19,0.19
C5674,2023-09-01 10:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,3.31,0.84
C5677,2023-09-03 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,3.7,0.78
C5681,2023-09-04 14:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.32,3.02
C5682,2023-09-04 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.49,3.36
C5683,2023-09-04 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_UNDER_SUPPLY_PRESSURE,-1,1.05,2.94
C5687,2023-09-05 14:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,2.8,0.94
C5688,2023-09-05 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,3.42,0.98
C5689,2023-09-05 22:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,CLEAN_SKY,RECLAIM_REJECTED_BELOW_SUPPLY,2,4.11,0.81
C5691,2023-09-06 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,3.76,0.87
C5701,2023-09-07 22:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.06,0.7
C5702,2023-09-08 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.05,0.5
C5703,2023-09-08 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,3.1,0.4
C5704,2023-09-08 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.28,1.01
C5707,2023-09-10 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,3.67,2.21
C5708,2023-09-11 02:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.5,0.84
C5710,2023-09-11 10:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.66,2.59
C5711,2023-09-11 14:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,2,3.16,1.97
C5724,2023-09-13 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,3.49,2.87
C5727,2023-09-14 06:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,3.73,2.42
C5729,2023-09-14 14:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,2,2.75,2.45
C5730,2023-09-14 18:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_TOO_DEEP,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.77,3.1
C5733,2023-09-15 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.36,1.93
C5734,2023-09-15 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.12,2.91
C5735,2023-09-15 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.1,2.86
C5736,2023-09-15 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.33,2.92
C5737,2023-09-17 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.02,3.34
C5739,2023-09-18 06:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,2,3.4,3.52
C5742,2023-09-18 18:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.11,4.58
C5743,2023-09-18 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.47,5.0
C5749,2023-09-19 22:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,3.43,0.12
C5750,2023-09-20 02:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,0.36,0.38
C5752,2023-09-20 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_BUT_BROKEN,RECLAIM_ACCEPTED_ABOVE_SUPPLY,3,0.97,2.23
C5758,2023-09-21 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,3.58,1.29
C5759,2023-09-21 14:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,2.91,1.82
C5760,2023-09-21 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,3.05,1.8
C5772,2023-09-25 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.97,1.81
C5826,2023-10-06 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,5.9,1.67
C5842,2023-10-11 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.18,2.04
C5843,2023-10-11 14:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C5847,2023-10-12 06:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C5850,2023-10-12 18:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,8.33,1.65
C5856,2023-10-13 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.12,6.39
C5866,2023-10-17 10:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.18,1.21
C5875,2023-10-18 22:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,1,1.44,3.03
C5876,2023-10-19 02:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.84,2.85
C5877,2023-10-19 06:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.47,3.2
C5881,2023-10-19 22:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.97,5.35
C5882,2023-10-20 02:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.99,5.33
C5883,2023-10-20 06:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,RECLAIM_ACCEPTED_ABOVE_SUPPLY,2,2.65,6.0
C5885,2023-10-20 14:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.37,5.33
C5886,2023-10-20 18:00,swing_high_simples,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,2.76,5.58
C5889,2023-10-23 06:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.08,5.35
C5891,2023-10-23 14:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.18,0.41
C5892,2023-10-23 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,1.48,0.12
C5893,2023-10-23 22:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.28,0.49
C5894,2023-10-24 02:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,1.29,0.49
C5896,2023-10-24 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,0.95,4.21
C5900,2023-10-25 02:00,swing_high_simples,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.16,0.15
C5920,2023-10-30 10:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.32,1.42
C5921,2023-10-30 14:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.38,1.35
C5922,2023-10-30 18:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.61,1.27
C5923,2023-10-30 22:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.66,1.46
C5925,2023-10-31 06:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,0.5,1.53
C5926,2023-10-31 10:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,POLARITY_FLOATING_NO_BASE,0,1.04,0.43
C5955,2023-11-07 07:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_ORIGIN_OF_LEG,CLEAN_SKY,RECLAIM_REJECTED_BELOW_SUPPLY,2,4.54,0.83
C5957,2023-11-07 15:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,2,3.65,1.19
C5960,2023-11-08 03:00,fractal_3_3,UNKNOWN_CLEAN_BUT_UNPROVEN,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,5.0,0.47
C5998,2023-11-16 11:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_ACCEPTED_ABOVE_SUPPLY,3,2.62,1.89
C5999,2023-11-16 15:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.03,2.31
C6003,2023-11-17 07:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_ACCEPTED_ABOVE_SUPPLY,2,1.33,3.49
C6005,2023-11-17 15:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.39,2.18
C6006,2023-11-17 19:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,2.99,2.32
C6008,2023-11-20 03:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.68,2.18
C6011,2023-11-20 15:00,fractal_3_3,UNKNOWN_NAO_LIKE_SUPPLY_PRESSURE,DEMAND_ORIGIN_OF_LEG,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,0.95,1.65
C6012,2023-11-20 19:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,,
C6014,2023-11-21 03:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.51,2.21
C6015,2023-11-21 07:00,fractal_3_3,UNKNOWN_BOM_LIKE_DEMAND_SUPPLY,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,1.74,1.9
