candidate_id,timestamp,source,unknown_rank,at_D1_demand,near_custom_ob_demand,inside_custom_ob_demand,supply_overhead,inside_custom_ob_supply
C5055,2023-04-11 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5057,2023-04-11 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5059,2023-04-11 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5060,2023-04-12 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5061,2023-04-12 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5062,2023-04-12 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5063,2023-04-12 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5064,2023-04-12 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5065,2023-04-12 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5070,2023-04-13 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5072,2023-04-14 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5073,2023-04-14 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5075,2023-04-14 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5076,2023-04-14 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5077,2023-04-16 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5078,2023-04-17 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5079,2023-04-17 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5087,2023-04-18 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5088,2023-04-18 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5103,2023-04-21 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C5105,2023-04-21 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,1,0,1,0
C5108,2023-04-24 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,1,1,0
C5147,2023-05-02 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5148,2023-05-02 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5149,2023-05-02 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5151,2023-05-03 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5152,2023-05-03 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5154,2023-05-03 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5157,2023-05-04 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5165,2023-05-05 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5166,2023-05-05 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5167,2023-05-07 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5168,2023-05-08 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5169,2023-05-08 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5170,2023-05-08 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5172,2023-05-08 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5173,2023-05-08 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5177,2023-05-09 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5183,2023-05-10 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5184,2023-05-10 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5185,2023-05-10 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5186,2023-05-11 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5189,2023-05-11 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5190,2023-05-11 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5192,2023-05-12 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5194,2023-05-12 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5195,2023-05-12 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5197,2023-05-14 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5198,2023-05-15 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5199,2023-05-15 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,1
C5201,2023-05-15 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5202,2023-05-15 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5205,2023-05-16 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5206,2023-05-16 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5296,2023-06-06 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C5321,2023-06-12 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C5331,2023-06-14 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C5332,2023-06-14 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C5338,2023-06-15 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,1
C5350,2023-06-19 10:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5352,2023-06-19 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5355,2023-06-20 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5414,2023-07-04 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5416,2023-07-04 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5417,2023-07-04 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5418,2023-07-04 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5420,2023-07-05 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5435,2023-07-07 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5436,2023-07-07 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5437,2023-07-09 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5439,2023-07-10 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C5441,2023-07-10 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5442,2023-07-10 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5443,2023-07-10 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5444,2023-07-11 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5446,2023-07-11 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5447,2023-07-11 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5448,2023-07-11 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5449,2023-07-11 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5450,2023-07-12 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5451,2023-07-12 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5454,2023-07-12 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5455,2023-07-12 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5457,2023-07-13 06:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5458,2023-07-13 10:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5459,2023-07-13 14:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5460,2023-07-13 18:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5461,2023-07-13 22:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5463,2023-07-14 06:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5464,2023-07-14 10:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5465,2023-07-14 14:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5469,2023-07-17 06:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5478,2023-07-18 18:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5480,2023-07-19 02:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5481,2023-07-19 06:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5482,2023-07-19 10:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5487,2023-07-20 06:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C5488,2023-07-20 10:00,swing_high_simples,UNKNOWN_BOM_LIKE,0,0,1,0,0
C5489,2023-07-20 14:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,0,1,0,0
C5490,2023-07-20 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5491,2023-07-20 22:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5492,2023-07-21 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5493,2023-07-21 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5494,2023-07-21 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5495,2023-07-21 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5497,2023-07-23 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5498,2023-07-24 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5499,2023-07-24 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5503,2023-07-24 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5504,2023-07-25 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5505,2023-07-25 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5507,2023-07-25 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5508,2023-07-25 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5509,2023-07-25 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5510,2023-07-26 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5512,2023-07-26 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5513,2023-07-26 14:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C5517,2023-07-27 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5530,2023-07-31 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5531,2023-07-31 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5555,2023-08-04 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5556,2023-08-04 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5557,2023-08-06 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5559,2023-08-07 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,1,0,1,0
C5627,2023-08-22 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5628,2023-08-22 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5629,2023-08-22 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5630,2023-08-23 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5631,2023-08-23 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5633,2023-08-23 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5634,2023-08-23 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5635,2023-08-23 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5636,2023-08-24 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5638,2023-08-24 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5639,2023-08-24 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5640,2023-08-24 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5641,2023-08-24 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5642,2023-08-25 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5643,2023-08-25 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5644,2023-08-25 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5645,2023-08-25 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5646,2023-08-25 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5647,2023-08-27 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5648,2023-08-28 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5650,2023-08-28 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5651,2023-08-28 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5652,2023-08-28 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5653,2023-08-28 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5654,2023-08-29 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5655,2023-08-29 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5656,2023-08-29 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5668,2023-08-31 10:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C5669,2023-08-31 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5670,2023-08-31 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5671,2023-08-31 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5672,2023-09-01 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5674,2023-09-01 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5677,2023-09-03 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5681,2023-09-04 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5682,2023-09-04 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5683,2023-09-04 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5687,2023-09-05 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5688,2023-09-05 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5689,2023-09-05 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5691,2023-09-06 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5701,2023-09-07 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5702,2023-09-08 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5703,2023-09-08 06:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C5704,2023-09-08 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5707,2023-09-10 22:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,0,1,0,0
C5708,2023-09-11 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5710,2023-09-11 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5711,2023-09-11 14:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,0,1,0,0
C5724,2023-09-13 18:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,0,1,0,0
C5727,2023-09-14 06:00,swing_high_simples,UNKNOWN_BOM_LIKE,0,0,1,0,0
C5729,2023-09-14 14:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5730,2023-09-14 18:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5733,2023-09-15 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5734,2023-09-15 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5735,2023-09-15 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5736,2023-09-15 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5737,2023-09-17 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5739,2023-09-18 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C5742,2023-09-18 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5743,2023-09-18 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5749,2023-09-19 22:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C5750,2023-09-20 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5752,2023-09-20 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5758,2023-09-21 10:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C5759,2023-09-21 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5760,2023-09-21 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5772,2023-09-25 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,1,1,0
C5826,2023-10-06 18:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C5842,2023-10-11 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5843,2023-10-11 14:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C5847,2023-10-12 06:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C5850,2023-10-12 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5856,2023-10-13 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5866,2023-10-17 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5875,2023-10-18 22:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5876,2023-10-19 02:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5877,2023-10-19 06:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5881,2023-10-19 22:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5882,2023-10-20 02:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,1
C5883,2023-10-20 06:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5885,2023-10-20 14:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5886,2023-10-20 18:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5889,2023-10-23 06:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5891,2023-10-23 14:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5892,2023-10-23 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5893,2023-10-23 22:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,0,1,1
C5894,2023-10-24 02:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,0,1,1
C5896,2023-10-24 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5900,2023-10-25 02:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,0,1,0
C5920,2023-10-30 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5921,2023-10-30 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5922,2023-10-30 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5923,2023-10-30 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5925,2023-10-31 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C5926,2023-10-31 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,1
C5955,2023-11-07 07:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5957,2023-11-07 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C5960,2023-11-08 03:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C5998,2023-11-16 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C5999,2023-11-16 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6003,2023-11-17 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6005,2023-11-17 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6006,2023-11-17 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6008,2023-11-20 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6011,2023-11-20 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6012,2023-11-20 19:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C6014,2023-11-21 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C6015,2023-11-21 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C6018,2023-11-21 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6019,2023-11-21 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6021,2023-11-22 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C6024,2023-11-22 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6025,2023-11-22 23:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C6026,2023-11-23 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6027,2023-11-23 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C6028,2023-11-23 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C6029,2023-11-23 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C6030,2023-11-23 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C6031,2023-11-23 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C6032,2023-11-24 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C6033,2023-11-24 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C6037,2023-11-27 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6039,2023-11-27 11:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6049,2023-11-29 03:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6051,2023-11-29 11:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6052,2023-11-29 15:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C6053,2023-11-29 19:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6054,2023-11-29 23:00,swing_high_simples,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C6055,2023-11-30 03:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,0,0,1
C6057,2023-11-30 11:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6058,2023-11-30 15:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6059,2023-11-30 19:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6062,2023-12-01 07:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C6069,2023-12-04 11:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C6071,2023-12-04 19:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6072,2023-12-04 23:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6073,2023-12-05 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6077,2023-12-05 19:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C6078,2023-12-05 23:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C6079,2023-12-06 03:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C6081,2023-12-06 11:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C6082,2023-12-06 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6086,2023-12-07 07:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C6091,2023-12-08 03:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6092,2023-12-08 07:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,0,1,0
C6093,2023-12-08 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6119,2023-12-14 19:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C6121,2023-12-15 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6122,2023-12-15 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C6125,2023-12-15 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6126,2023-12-17 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C6127,2023-12-18 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
