candidate_id,near_BOM_12b,shares_BOM_episode,l2_like,reclass
C7411,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7426,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7427,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7432,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7444,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7445,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7454,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7461,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7462,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7463,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7466,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7549,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7555,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7558,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7559,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7562,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7569,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7596,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7609,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7630,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7632,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7638,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7639,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7642,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7643,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7644,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7645,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7731,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7732,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7748,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7750,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7751,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7752,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7753,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7755,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7756,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7765,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7766,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7767,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7768,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7778,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7781,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7782,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7784,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7785,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7787,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7789,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7804,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7807,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7816,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7838,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7839,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7869,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7871,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7873,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7875,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7876,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7888,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7891,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7909,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7910,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7911,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7924,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C7926,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C7933,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8023,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8024,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8025,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8027,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8032,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8033,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8034,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8035,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8036,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8039,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8040,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8041,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8043,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8044,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8045,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8046,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8047,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8048,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8049,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8050,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8052,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8057,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8073,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8080,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8081,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8082,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8095,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8096,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8098,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8138,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8142,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8149,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8157,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8158,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8162,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8163,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8164,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8165,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8166,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8167,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8168,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8170,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8171,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8172,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8173,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8175,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8176,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8180,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8190,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8238,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8241,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8242,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8243,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8244,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8245,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8246,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8248,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8249,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8250,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8254,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8256,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8357,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8358,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8359,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8371,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8377,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8378,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8379,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8380,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8384,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8403,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8404,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8407,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8408,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8411,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8412,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8416,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8419,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8421,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8422,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8544,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8560,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8570,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8571,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8572,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8574,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8575,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8577,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8578,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8580,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8635,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8636,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8639,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8640,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8708,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8709,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8710,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8711,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8717,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8719,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8721,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8728,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8729,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8730,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8735,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8736,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8739,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8740,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8741,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8742,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8743,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8744,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8745,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8748,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8750,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8752,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8753,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8765,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8766,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8767,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8770,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8772,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8777,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8780,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8781,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8786,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8788,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8789,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8792,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8800,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8805,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8806,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8810,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8811,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8844,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8845,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8846,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8847,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8848,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8851,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8867,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8878,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8894,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8905,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8906,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8907,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8910,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8911,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8913,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8915,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8916,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8940,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8941,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8943,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8949,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C8951,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8952,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8953,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8954,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8955,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C8966,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9007,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9009,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9092,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9093,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9096,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9097,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9098,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9105,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9106,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9107,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9108,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9110,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9114,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9115,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9116,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9117,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9119,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9120,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9121,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9123,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9124,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9125,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9126,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9127,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9128,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9130,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9132,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9134,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9135,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9137,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9138,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9139,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9140,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9144,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9165,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9168,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9169,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9177,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9182,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9183,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9184,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9199,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9201,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9202,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9203,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9206,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9215,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9243,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9287,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9304,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9305,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9306,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9314,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9345,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9348,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9351,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9356,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9368,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9370,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9371,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9373,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9374,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9390,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9458,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9493,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9494,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9504,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9512,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9523,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9547,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9548,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9551,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9555,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9557,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9559,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9646,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9647,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9652,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9653,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9666,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9667,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9669,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9670,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9672,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9674,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9675,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9676,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9678,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9686,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9687,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9688,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9689,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9700,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9702,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9703,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9704,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9705,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9713,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9717,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9719,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9720,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
C9805,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9806,0,0,1,TRUE_L2_CONTINUATION_CANDIDATE
C9821,0,0,0,GENERIC_BULL_FOLLOW_THROUGH
