bar_idx,datetime,decision,blocked,block_reason,macro_reader_leg,d1_regimeB,d1_combined,macro_broken,weekly_slope,bottom_turn,clean_sky_flag,micro_residual_flag,sup_cat,capit,demand,drop20_atr,reason_codes,realR,exitype,is_winner_gt
55,2020-01-14 07:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,1,False,0.09646395779253364,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_FRAGILE,2.62,allow(leg=MACRO_BULL_LEG),0.97,SCRATCH,1
78,2020-01-20 03:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,3,False,0.09646395779253364,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.0,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
116,2020-01-28 15:00,ALLOW,NO,,MACRO_RANGE,BULL,3,False,0.24430619108777824,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,2.02,allow(leg=MACRO_RANGE),-1.1,STOP_LOSS,0
130,2020-01-30 23:00,ALLOW,NO,,MACRO_RANGE,TRANSITION,1,False,0.24430619108777824,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,1.83,allow(leg=MACRO_RANGE),0.79,WIN_BE,0
140,2020-02-03 15:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.24430619108777824,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_NEUTRAL,1.58,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
149,2020-02-05 03:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,1,False,0.31303394991160177,True,True,True,SUPPLY_FAR_ENOUGH,CLIMAX_RECLAIM,DEMAND_DEFENDED,3.91,allow(leg=MACRO_BULL_LEG),2.7,WIN_HELD,0
159,2020-02-06 19:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,1,False,0.31303394991160177,False,True,True,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,1.54,allow(leg=MACRO_BULL_LEG),2.83,WIN_HELD,1
217,2020-02-20 15:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.4914036766956236,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_ABSENT,0.0,allow(leg=MACRO_BULL_LEG),0.75,SCRATCH,0
237,2020-02-25 23:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.5054408455860381,False,True,True,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_NEUTRAL,2.53,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
287,2020-03-09 06:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,4,False,0.6064504073529768,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,1.75,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
351,2020-03-23 22:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_TRANSITION,BEAR,-1,True,0.4994770018512094,False,False,False,SUPPLY_FRESH_DANGEROUS,NO_CAPITULATION,DEMAND_DEFENDED,0.0,"bear_markdown(leg=MACRO_TRANSITION,mb=True,cs=-1.0)",0.82,SCRATCH,1
383,2020-03-31 06:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,2,True,0.5034561779500858,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_ABSENT,2.31,allow(leg=MACRO_BULL_LEG),0.61,SCRATCH,0
391,2020-04-01 14:00,ALLOW,NO,,MACRO_RANGE,TRANSITION,0,True,0.5034561779500858,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,2.68,allow(leg=MACRO_RANGE),3.9,WIN_RUNNER,1
413,2020-04-07 06:00,ALLOW,NO,,MACRO_RANGE,BULL,4,False,0.536186078146,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,0.9,allow(leg=MACRO_RANGE),1.46,WIN_HELD,0
458,2020-04-17 18:00,ALLOW,NO,,MACRO_RANGE,BULL,3,False,0.5440303471670079,False,True,True,SUPPLY_FAR_ENOUGH,FALLING_KNIFE,DEMAND_ABSENT,3.81,allow(leg=MACRO_RANGE),0.32,SCRATCH,0
493,2020-04-27 14:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.567423062410765,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_FRAGILE,1.81,allow(leg=MACRO_BULL_LEG),0.9,WIN_BE,0
521,2020-05-04 06:00,PRESERVE_BOTTOM_TURN,NO,,MACRO_RANGE,BULL,2,False,0.5583435484705966,True,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,0.67,bottom_turn_oversold_reclaim_demand,1.37,SCRATCH,0
542,2020-05-07 18:00,ALLOW,NO,,MACRO_RANGE,BULL,1,False,0.5400352108573094,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,0.37,allow(leg=MACRO_RANGE),0.22,SCRATCH,0
583,2020-05-18 14:00,ALLOW,NO,,MACRO_RANGE,BULL,4,False,0.5696206217372586,False,True,True,CLEAN_SKY,FALLING_KNIFE,DEMAND_ABSENT,2.58,allow(leg=MACRO_RANGE),0.02,SCRATCH,0
597,2020-05-20 22:00,ALLOW,NO,,MACRO_RANGE,BULL,2,False,0.6013097455973243,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_NEUTRAL,2.48,allow(leg=MACRO_RANGE),-1.1,STOP_LOSS,0
631,2020-05-28 18:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,1,False,0.6246286658391609,True,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,1.75,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
685,2020-06-10 18:00,ALLOW,NO,,MACRO_RANGE,TRANSITION,2,False,0.5881809871920802,False,False,False,SUPPLY_FRESH_DANGEROUS,NO_CAPITULATION,DEMAND_DEFENDED,0.0,allow(leg=MACRO_RANGE),0.38,SCRATCH,0
702,2020-06-15 14:00,ALLOW,NO,,MACRO_CORRECTIVE_PULLBACK,BULL,2,False,0.5881809871920802,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,1.69,allow(leg=MACRO_CORRECTIVE_PULLBACK),2.43,WIN_HELD,0
766,2020-06-30 06:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.6158233570956342,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.34,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
780,2020-07-02 14:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,2,False,0.6158233570956342,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_NEUTRAL,1.08,allow(leg=MACRO_BULL_LEG),1.43,WIN_HELD,0
833,2020-07-15 14:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.6876458812501033,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.0,allow(leg=MACRO_BULL_LEG),3.9,WIN_RUNNER,0
845,2020-07-17 14:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,2,False,0.6876458812501033,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.05,allow(leg=MACRO_BULL_LEG),3.9,WIN_RUNNER,0
866,2020-07-23 02:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.8290219067529373,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_ABSENT,0.19,allow(leg=MACRO_BULL_LEG),2.09,WIN_HELD,0
886,2020-07-28 10:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.8637794577699351,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_ABSENT,1.84,allow(leg=MACRO_BULL_LEG),-0.04,SCRATCH,0
901,2020-07-30 22:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.8637794577699351,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,0.44,allow(leg=MACRO_BULL_LEG),0.9,WIN_BE,0
919,2020-08-04 22:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,2,False,0.8700140988843995,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.22,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
934,2020-08-07 10:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.8700140988843995,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_ABSENT,1.33,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
970,2020-08-17 10:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,2,False,0.8909515541672535,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_ABSENT,0.0,allow(leg=MACRO_BULL_LEG),-0.13,SCRATCH,0
1027,2020-08-30 22:00,ALLOW,NO,,MACRO_RANGE,BULL,3,False,0.9133222255687113,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,0.0,allow(leg=MACRO_RANGE),-1.1,STOP_LOSS,0
1072,2020-09-09 14:00,ALLOW,NO,,MACRO_RANGE,TRANSITION,2,False,0.9149251279092578,False,True,True,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,0.11,allow(leg=MACRO_RANGE),-1.1,STOP_LOSS,0
1151,2020-09-28 18:00,ALLOW,NO,,MACRO_RANGE,TRANSITION,1,True,0.7994926789232336,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_ABSENT,0.0,allow(leg=MACRO_RANGE),1.1,SCRATCH,0
1200,2020-10-08 22:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,TRANSITION,-1,True,0.6994044112261998,False,False,False,SUPPLY_FRESH_DANGEROUS,NO_CAPITULATION,DEMAND_DEFENDED,0.86,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-1.0)",-0.16,SCRATCH,0
1211,2020-10-12 18:00,BLOCK_CORRECTIVE_PULLBACK,YES,BLOCK_CORRECTIVE_PULLBACK,MACRO_CORRECTIVE_PULLBACK,TRANSITION,1,True,0.6994044112261998,False,True,False,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,0.86,corrective_shallow(drop=0.86<1.0),-0.59,SCRATCH,0
1221,2020-10-14 10:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,TRANSITION,-1,True,0.6146182155597719,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,1.67,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-1.0)",-1.1,STOP_LOSS,0
1298,2020-11-02 07:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-2,True,0.3407171844842703,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,1.98,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-2.0)",0.9,WIN_BE,0
1316,2020-11-05 07:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,TRANSITION,0,True,0.260258296958953,False,False,False,SUPPLY_NEAR_BUT_BROKEN,NO_CAPITULATION,DEMAND_DEFENDED,0.0,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=0.0)",-1.1,STOP_LOSS,0
1326,2020-11-08 23:00,BLOCK_CORRECTIVE_PULLBACK,YES,BLOCK_CORRECTIVE_PULLBACK,MACRO_CORRECTIVE_PULLBACK,TRANSITION,3,True,0.260258296958953,False,False,False,SUPPLY_FRESH_DANGEROUS,NO_CAPITULATION,DEMAND_ABSENT,0.0,corrective_shallow(drop=0.0<1.0),-1.1,STOP_LOSS,0
1353,2020-11-13 11:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_TRANSITION,BEAR,-2,True,0.13537984025754116,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.0,"bear_markdown(leg=MACRO_TRANSITION,mb=True,cs=-2.0)",-1.1,STOP_LOSS,0
1429,2020-12-02 11:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-1,True,-0.33285459076863916,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.97,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-1.0)",0.55,SCRATCH,0
1497,2020-12-17 19:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-1,True,-0.370512464101121,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,0.65,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-1.0)",1.2,SCRATCH,0
1522,2020-12-23 23:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-2,True,-0.29687934753456635,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,2.32,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-2.0)",0.9,WIN_BE,0
1568,2021-01-06 19:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,1,False,-0.27338289597395055,False,True,True,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,2.73,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
1623,2021-01-20 03:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_TRANSITION,BEAR,-2,True,-0.24515687359469396,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.12,"bear_markdown(leg=MACRO_TRANSITION,mb=True,cs=-2.0)",-1.1,STOP_LOSS,0
1661,2021-01-28 11:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-3,True,-0.21810057484990794,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.79,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-3.0)",-1.1,STOP_LOSS,0
1761,2021-02-22 07:00,PRESERVE_BOTTOM_TURN,NO,,MACRO_BEAR_LEG,BEAR,-2,True,-0.2809605095777602,True,True,False,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,0.0,bottom_turn_oversold_reclaim_demand,-1.1,STOP_LOSS,0
1775,2021-02-24 15:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-2,True,-0.32880931965237004,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_NEUTRAL,1.6,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-2.0)",-1.1,STOP_LOSS,0
1836,2021-03-10 19:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-1,True,-0.458805977124143,False,False,False,SUPPLY_FRESH_DANGEROUS,NO_CAPITULATION,DEMAND_ABSENT,0.0,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-1.0)",0.05,SCRATCH,0
1873,2021-03-18 22:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-2,True,-0.48772223687760213,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,2.07,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-2.0)",-1.1,STOP_LOSS,0
1901,2021-03-25 14:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-2,True,-0.45091343455194083,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_NEUTRAL,1.52,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-2.0)",-1.1,STOP_LOSS,0
1941,2021-04-06 06:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-1,True,-0.44757112568483043,False,True,False,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,0.74,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-1.0)",0.9,WIN_BE,0
2034,2021-04-27 18:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BULL_LEG,BEAR,-1,True,-0.44910040039325966,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_ABSENT,1.65,"bear_markdown(leg=MACRO_BULL_LEG,mb=True,cs=-1.0)",-1.1,STOP_LOSS,0
2053,2021-05-02 22:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BULL_LEG,BEAR,-1,True,-0.44910040039325966,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,1.93,"bear_markdown(leg=MACRO_BULL_LEG,mb=True,cs=-1.0)",3.32,WIN_HELD,1
2100,2021-05-12 18:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,3,True,-0.22379088690467835,False,False,False,SUPPLY_BLOCKS_TARGET,FALLING_KNIFE,DEMAND_FRAGILE,2.59,allow(leg=MACRO_BULL_LEG),1.78,WIN_HELD,0
2110,2021-05-14 10:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,2,True,-0.22379088690467835,False,True,True,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,0.0,allow(leg=MACRO_BULL_LEG),1.86,WIN_HELD,0
2174,2021-05-31 02:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,3,False,0.07819560631423482,False,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.13,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
2188,2021-06-02 14:00,ALLOW,NO,,MACRO_BULL_LEG,BULL,1,False,0.1911604177501488,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,0.74,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
2204,2021-06-07 06:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,2,False,0.1911604177501488,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,2.24,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
2222,2021-06-10 06:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,2,False,0.31147390769785,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,2.44,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
2320,2021-07-02 14:00,ALLOW,NO,,MACRO_TRANSITION,TRANSITION,1,True,0.38234611216501224,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.0,allow(leg=MACRO_TRANSITION),1.47,WIN_HELD,0
2364,2021-07-14 02:00,BLOCK_CORRECTIVE_PULLBACK,YES,BLOCK_CORRECTIVE_PULLBACK,MACRO_CORRECTIVE_PULLBACK,TRANSITION,1,True,0.3616902615007083,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.12,corrective_shallow(drop=0.12<1.0),-1.1,STOP_LOSS,0
2372,2021-07-15 10:00,BLOCK_CORRECTIVE_PULLBACK,YES,BLOCK_CORRECTIVE_PULLBACK,MACRO_CORRECTIVE_PULLBACK,TRANSITION,1,True,0.3616902615007083,False,True,False,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,0.86,corrective_shallow(drop=0.86<1.0),-1.1,STOP_LOSS,0
2428,2021-07-28 18:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,0,True,0.21830507880114544,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_ABSENT,0.19,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
2488,2021-08-11 18:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-3,True,0.049612178563807556,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,1.43,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-3.0)",1.02,SCRATCH,0
2497,2021-08-13 06:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-1,True,0.049612178563807556,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.0,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-1.0)",1.99,WIN_HELD,0
2544,2021-08-25 02:00,ALLOW,NO,,MACRO_CORRECTIVE_PULLBACK,BEAR,3,True,-0.08822581958185634,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,1.73,allow(leg=MACRO_CORRECTIVE_PULLBACK),0.9,WIN_BE,0
2663,2021-09-22 02:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-1,True,-0.28972844202019227,False,True,False,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,0.0,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-1.0)",-1.1,STOP_LOSS,0
2705,2021-10-01 02:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-2,True,-0.3070105461737555,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,0.55,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-2.0)",1.19,SCRATCH,0
2737,2021-10-08 10:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BEAR_LEG,BEAR,-1,True,-0.2844855683347529,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,0.0,"bear_markdown(leg=MACRO_BEAR_LEG,mb=True,cs=-1.0)",-1.1,STOP_LOSS,0
2747,2021-10-12 02:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-3,True,-0.2235487751376062,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,1.35,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-3.0)",0.9,WIN_BE,0
2859,2021-11-05 18:00,ALLOW,NO,,MACRO_RANGE,TRANSITION,2,False,-0.06151453847360064,False,False,False,SUPPLY_FRESH_DANGEROUS,NO_CAPITULATION,DEMAND_ABSENT,0.0,allow(leg=MACRO_RANGE),0.36,SCRATCH,0
2896,2021-11-15 23:00,ALLOW,NO,,MACRO_RANGE,BULL,2,False,-0.005775650458188004,False,True,True,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,0.05,allow(leg=MACRO_RANGE),-1.1,STOP_LOSS,0
2905,2021-11-17 11:00,ALLOW,NO,,MACRO_RANGE,BULL,2,False,0.03644028557148582,False,False,False,SUPPLY_NEAR_AND_REJECTING,NO_CAPITULATION,DEMAND_DEFENDED,0.97,allow(leg=MACRO_RANGE),-1.1,STOP_LOSS,0
2922,2021-11-22 07:00,ALLOW,NO,,MACRO_BULL_LEG,TRANSITION,2,False,0.03644028557148582,False,False,False,SUPPLY_BLOCKS_TARGET,FALLING_KNIFE,DEMAND_DEFENDED,3.03,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
2944,2021-11-26 03:00,ALLOW,NO,,MACRO_BULL_LEG,BEAR,2,True,0.05353041237491978,True,True,True,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,1.32,allow(leg=MACRO_BULL_LEG),-1.1,STOP_LOSS,0
2991,2021-12-08 03:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-2,True,0.06292030454468131,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,0.22,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-2.0)",-1.1,STOP_LOSS,0
3011,2021-12-13 11:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_RANGE,BEAR,-2,True,0.06292030454468131,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,0.45,"bear_markdown(leg=MACRO_RANGE,mb=True,cs=-2.0)",-1.1,STOP_LOSS,0
3029,2021-12-16 11:00,PRESERVE_BOTTOM_TURN,NO,,MACRO_RANGE,BEAR,-1,True,0.09145117063048107,True,False,False,SUPPLY_NEAR_BUT_BROKEN,NO_CAPITULATION,DEMAND_DEFENDED,0.0,bottom_turn_oversold_reclaim_demand,0.59,SCRATCH,0
3070,2021-12-28 07:00,ALLOW,NO,,MACRO_TRANSITION,TRANSITION,2,True,0.09580731591219226,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.0,allow(leg=MACRO_TRANSITION),-1.1,STOP_LOSS,0
3085,2021-12-30 19:00,ALLOW,NO,,MACRO_TRANSITION,TRANSITION,1,True,0.09580731591219226,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.5,allow(leg=MACRO_TRANSITION),-1.1,STOP_LOSS,0
3102,2022-01-04 15:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BULL_LEG,TRANSITION,-1,True,0.08478990615073391,False,False,False,SUPPLY_BLOCKS_TARGET,NO_CAPITULATION,DEMAND_DEFENDED,1.72,"bear_markdown(leg=MACRO_BULL_LEG,mb=True,cs=-1.0)",-1.1,STOP_LOSS,0
3118,2022-01-07 07:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BULL_LEG,BEAR,-2,True,0.08478990615073391,True,True,False,CLEAN_SKY,CLIMAX_RECLAIM,DEMAND_FRAGILE,4.12,"bear_markdown(leg=MACRO_BULL_LEG,mb=True,cs=-2.0)",0.99,SCRATCH,0
3126,2022-01-10 15:00,BLOCK_BEAR_MARKDOWN,YES,BLOCK_BEAR_MARKDOWN,MACRO_BULL_LEG,BEAR,-2,True,0.08478990615073391,False,True,False,SUPPLY_FAR_ENOUGH,NO_CAPITULATION,DEMAND_DEFENDED,3.32,"bear_markdown(leg=MACRO_BULL_LEG,mb=True,cs=-2.0)",2.02,WIN_HELD,0
3147,2022-01-14 03:00,ALLOW,NO,,MACRO_TRANSITION,TRANSITION,2,True,0.12009218705763351,False,True,False,CLEAN_SKY,NO_CAPITULATION,DEMAND_DEFENDED,0.0,allow(leg=MACRO_TRANSITION),-1.1,STOP_LOSS,0
