candidate_id,timestamp,source,anatomy_class,supply_category,demand_category,mfe_atr_36,mae_atr_36,cret_atr_36,rsi
C2627,2021-09-14 02:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,2.47,8.01,-2.39,43.9
C2663,2021-09-22 02:00,swing_high_simples,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.38,8.18,-6.7,56.1
C2664,2021-09-22 06:00,swing_high_simples,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.56,7.84,-6.74,57.1
C2666,2021-09-22 14:00,swing_high_simples,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.74,8.35,-3.08,53.3
C2670,2021-09-23 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.69,5.95,-1.92,44.6
C2705,2021-10-01 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.31,0.7,0.53,58.6
C2711,2021-10-04 02:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,2.34,1.79,0.04,61.0
C2713,2021-10-04 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.06,0.65,1.7,50.2
C2714,2021-10-04 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.67,1.76,-0.46,51.5
C2715,2021-10-04 18:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,1.3,2.52,-1.01,51.5
C2719,2021-10-05 10:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,3.38,0.81,3.25,53.1
C2720,2021-10-05 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.66,1.69,3.19,48.5
C2724,2021-10-06 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,5.66,0.07,5.49,46.8
C2726,2021-10-06 14:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,4.26,1.32,3.88,53.2
C2727,2021-10-06 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,4.45,1.45,3.9,55.5
C2737,2021-10-08 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.35,2.7,-0.46,52.7
C2747,2021-10-12 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.79,0.96,1.82,48.6
C2749,2021-10-12 10:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.63,1.19,1.31,52.5
C2752,2021-10-12 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.65,0.64,3.61,51.2
C2753,2021-10-13 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,5.65,0.71,3.48,53.2
C2754,2021-10-13 06:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,5.03,1.5,3.05,53.5
C2757,2021-10-13 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,0.93,4.0,-1.24,72.2
C2762,2021-10-14 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.01,4.45,-0.67,71.2
C2765,2021-10-15 02:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,3.07,4.67,1.14,69.7
C2766,2021-10-15 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.98,3.1,2.08,68.2
C2769,2021-10-15 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,6.41,0.97,5.54,41.6
C2771,2021-10-18 02:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,6.64,1.14,5.35,44.5
C2774,2021-10-18 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,6.36,0.6,3.24,45.1
C2775,2021-10-18 18:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,6.91,0.26,3.94,43.7
C2779,2021-10-19 10:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.28,1.37,2.03,55.2
C2781,2021-10-19 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,6.2,0.37,3.83,46.4
C2787,2021-10-20 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.12,0.71,2.17,60.4
C2788,2021-10-20 22:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.52,1.34,1.31,56.5
C2789,2021-10-21 02:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.52,1.21,1.32,60.3
C2790,2021-10-21 06:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.4,1.46,1.37,59.4
C2793,2021-10-21 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.03,1.43,-0.01,50.7
C2794,2021-10-21 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.07,1.85,-0.07,55.0
C2795,2021-10-22 02:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_PRESENT_NEUTRAL,3.8,2.08,-0.01,56.6
C2799,2021-10-22 18:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.95,2.25,0.06,56.3
C2801,2021-10-25 02:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.11,3.18,-0.75,58.2
C2802,2021-10-25 06:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.2,3.02,-0.48,61.9
C2804,2021-10-25 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,0.4,3.75,-2.08,65.6
C2805,2021-10-25 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,0.33,4.11,-2.27,64.5
C2808,2021-10-26 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,0.86,3.55,-2.33,62.1
C2810,2021-10-26 14:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ORIGIN_OF_LEG,1.97,3.26,-2.65,47.1
C2811,2021-10-26 18:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,2.01,3.83,-2.61,48.1
C2814,2021-10-27 06:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,3.23,3.86,-1.32,43.7
C2817,2021-10-27 18:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.82,5.09,-0.7,52.6
C2818,2021-10-27 22:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.73,5.21,-0.27,53.6
C2819,2021-10-28 02:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.08,5.62,-0.81,54.8
C2820,2021-10-28 06:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.61,4.92,-0.31,58.9
C2821,2021-10-28 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,0.28,5.13,-0.44,53.8
C2822,2021-10-28 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,1.56,4.67,1.37,58.5
C2823,2021-10-28 18:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.35,4.82,2.3,56.4
C2825,2021-10-29 02:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.2,4.82,2.59,51.3
C2826,2021-10-29 06:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.92,4.95,2.39,51.0
C2829,2021-10-29 18:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,4.8,2.64,4.56,40.6
C2830,2021-10-31 22:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,5.0,3.01,4.51,41.4
C2831,2021-11-01 02:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.8,3.31,4.41,45.5
C2832,2021-11-01 06:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.79,3.16,4.55,45.5
C2834,2021-11-01 14:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,4.36,4.01,4.23,50.9
C2839,2021-11-02 10:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,10.24,4.22,9.31,53.8
C2841,2021-11-02 18:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,14.02,5.06,10.64,45.5
C2847,2021-11-03 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,14.1,-0.1,13.12,28.2
C2848,2021-11-03 22:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,12.9,0.66,11.28,35.5
C2852,2021-11-04 14:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,8.65,0.98,8.55,59.4
C2859,2021-11-05 18:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,5.55,0.56,4.73,69.8
C2860,2021-11-07 23:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,5.38,0.74,5.06,70.4
C2862,2021-11-08 07:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,6.61,0.26,6.54,69.1
C2863,2021-11-08 11:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,5.93,0.36,4.03,69.4
C2865,2021-11-08 19:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.64,0.64,3.3,73.8
C2866,2021-11-08 23:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.95,0.5,4.23,72.2
C2867,2021-11-09 03:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.68,0.61,3.89,70.2
C2869,2021-11-09 11:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,6.12,0.72,4.79,71.4
C2873,2021-11-10 03:00,swing_high_simples,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.8,0.62,5.76,67.9
C2896,2021-11-15 23:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,1.21,10.76,-9.22,59.4
C2898,2021-11-16 07:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,0.33,10.8,-9.94,59.8
C2905,2021-11-17 11:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.58,10.27,-8.84,53.7
C2906,2021-11-17 15:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.58,10.33,-9.19,57.6
C2907,2021-11-17 19:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.45,11.05,-9.1,57.6
C2908,2021-11-17 23:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.37,11.21,-8.33,57.4
C2922,2021-11-22 07:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_ORIGIN_OF_LEG,0.43,7.6,-6.87,36.2
C2925,2021-11-22 19:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,0.99,3.14,-1.5,19.5
C2926,2021-11-22 23:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,0.51,3.58,-2.1,21.7
C2928,2021-11-23 07:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,1.54,2.2,-1.13,23.2
C2944,2021-11-26 03:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.19,5.98,-2.87,46.1
C2946,2021-11-26 11:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,1.26,4.55,-2.45,53.6
C2948,2021-11-28 23:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,1.33,3.31,-1.5,36.4
C2950,2021-11-29 07:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,1.33,3.68,-1.69,43.3
C2956,2021-11-30 07:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,1.18,3.21,-0.39,45.8
C2957,2021-11-30 11:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,0.57,3.58,-1.85,48.5
C2991,2021-12-08 03:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,0.68,5.48,-0.6,59.8
C2992,2021-12-08 07:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,0.08,5.99,-0.82,57.8
C3011,2021-12-13 11:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.68,5.21,0.47,56.8
C3015,2021-12-14 03:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,4.41,5.89,-0.06,56.0
C3029,2021-12-16 11:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_BUT_BROKEN,DEMAND_SUPPORTING_RETEST,2.34,1.0,1.72,58.4
C3030,2021-12-16 15:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,2.06,1.3,1.3,63.9
C3031,2021-12-16 19:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,1.96,1.85,1.64,65.6
C3032,2021-12-16 23:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,1.49,2.26,0.85,67.0
C3036,2021-12-17 15:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.05,1.95,0.4,71.5
C3037,2021-12-17 19:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.56,1.51,0.92,64.2
C3038,2021-12-19 23:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.2,2.07,0.65,58.8
C3040,2021-12-20 07:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,3.52,2.08,-0.35,62.4
C3048,2021-12-21 15:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,4.77,0.36,3.79,49.9
C3049,2021-12-21 19:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,5.1,0.49,4.17,45.6
C3050,2021-12-21 23:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,5.53,0.55,5.12,46.4
C3052,2021-12-22 07:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,5.55,0.25,5.45,44.9
C3053,2021-12-22 11:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,6.5,0.17,5.59,48.1
C3070,2021-12-28 07:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.49,5.12,0.1,66.1
C3071,2021-12-28 11:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.95,4.06,1.99,68.6
C3085,2021-12-30 19:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.62,4.88,-2.8,60.0
C3086,2021-12-30 23:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.24,5.75,-3.83,60.6
C3087,2021-12-31 03:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.2,5.8,-4.08,63.3
C3088,2021-12-31 07:00,fractal_3_3,WEAK_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,1.92,5.92,-3.19,63.6
C3091,2021-12-31 19:00,swing_high_simples,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,0.49,7.5,-4.4,71.4
C3102,2022-01-04 15:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,1.85,4.13,1.4,50.1
C3103,2022-01-04 19:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.06,4.32,1.58,54.5
C3104,2022-01-04 23:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.0,4.69,1.24,53.9
C3106,2022-01-05 07:00,fractal_3_3,WEAK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,1.56,4.96,0.58,51.9
C3118,2022-01-07 07:00,swing_high_simples,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_TOO_DEEP,4.51,1.04,3.52,35.1
C3119,2022-01-07 11:00,swing_high_simples,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,4.22,0.49,3.23,36.8
C3126,2022-01-10 15:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,3.74,0.07,1.72,43.2
C3134,2022-01-11 23:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.79,2.09,3.16,66.1
C3135,2022-01-12 03:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.67,2.19,3.11,64.4
C3136,2022-01-12 07:00,fractal_3_3,NEEDS_VISUAL_REVIEW,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.02,1.76,2.98,65.0
C3139,2022-01-12 19:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,3.48,3.23,2.14,67.8
C3147,2022-01-14 03:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.81,3.81,1.94,62.7
C3150,2022-01-14 15:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,4.73,1.74,3.69,60.3
C3151,2022-01-14 19:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,5.04,1.94,4.23,49.5
C3162,2022-01-18 15:00,fractal_3_3,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.56,0.53,2.53,39.5
C3178,2022-01-21 07:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.62,7.12,-5.58,61.9
C3181,2022-01-21 19:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,2.48,6.89,-4.72,51.2
C3182,2022-01-23 23:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_TOO_DEEP,2.43,7.95,-5.46,51.4
C3183,2022-01-24 03:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_TOO_DEEP,2.28,8.03,-5.05,55.8
C3190,2022-01-25 07:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,2.07,7.41,-4.52,56.9
C3192,2022-01-25 15:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,0.19,8.42,-5.03,62.8
C3194,2022-01-25 23:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,0.14,8.79,-5.36,58.7
C3196,2022-01-26 07:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,0.17,9.16,-6.0,57.5
C3197,2022-01-26 11:00,fractal_3_3,STRUCTURE_INVALIDATED,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,0.32,6.81,-5.45,57.9
C3203,2022-01-27 11:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,0.95,2.58,-0.13,31.2
C3206,2022-01-27 23:00,fractal_3_3,STRUCTURE_INVALIDATED,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,1.84,2.03,1.21,26.9
C3219,2022-02-01 03:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,4.09,1.9,3.84,40.7
C3238,2022-02-04 07:00,fractal_3_3,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,8.06,3.26,6.54,53.1
C3242,2022-02-06 23:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,8.95,0.12,8.88,51.4
C3243,2022-02-07 03:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,9.45,-0.0,9.35,54.4
C3244,2022-02-07 07:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,9.2,0.01,5.93,55.3
C3245,2022-02-07 11:00,fractal_3_3,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,8.4,0.28,4.46,58.9
C3252,2022-02-08 15:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,7.52,1.07,5.59,63.7
C3254,2022-02-08 23:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,10.12,1.3,8.05,
C3255,2022-02-09 03:00,fractal_3_3,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,10.14,1.29,9.31,66.5
C3256,2022-02-09 07:00,fractal_3_3,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,14.23,1.28,12.72,66.5
C3259,2022-02-09 19:00,swing_high_simples,NEEDS_VISUAL_REVIEW,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,13.41,2.34,12.85,72.0
C3261,2022-02-10 03:00,swing_high_simples,NEEDS_VISUAL_REVIEW,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,15.08,2.96,12.75,
