candidate_id,timestamp,source,source_family,reason_flags,kept,prune_reason,GT_match,NAO_match,gt_id,notes
C1176,2020-10-04 22:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1177,2020-10-05 02:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1181,2020-10-05 18:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1182,2020-10-05 22:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1183,2020-10-06 02:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1188,2020-10-06 22:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1189,2020-10-07 02:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1193,2020-10-07 18:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1194,2020-10-07 22:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1195,2020-10-08 02:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1199,2020-10-08 18:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1200,2020-10-08 22:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1205,2020-10-09 18:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C1207,2020-10-12 02:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C1211,2020-10-12 18:00,fractal_3_3,fractal,volume_fraco|first_retomada|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/B
C1217,2020-10-13 18:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1218,2020-10-13 22:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1223,2020-10-14 18:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1224,2020-10-14 22:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1229,2020-10-15 18:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1230,2020-10-15 22:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1236,2020-10-18 22:00,topo_duplo,structural,volume_fraco|overextended_entry|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1241,2020-10-19 18:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1248,2020-10-20 22:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1253,2020-10-21 18:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1259,2020-10-22 18:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1260,2020-10-22 22:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1261,2020-10-23 02:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1271,2020-10-26 18:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1272,2020-10-26 22:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1277,2020-10-27 18:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1278,2020-10-27 22:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1279,2020-10-28 02:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1283,2020-10-28 18:00,nivel_interno,proximity,volume_fraco|no_polarity_defense|first_retomada,pruned,volume_fraco|no_polarity_defense,no,no,,classic_BOS/B
C1291,2020-10-30 02:00,nivel_interno,proximity,no_polarity_defense,pruned,no_polarity_defense,no,no,,classic_BOS/B_ctx
C1295,2020-10-30 18:00,nivel_interno,proximity,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1301,2020-11-02 19:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1302,2020-11-02 23:00,fractal_3_3,fractal,volume_fraco|overextended_entry|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1303,2020-11-03 03:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1307,2020-11-03 19:00,topo_duplo,structural,volume_fraco|overextended_entry,pruned,volume_fraco,yes,no,GT08,classic_BOS/A
C1313,2020-11-04 19:00,fractal_3_3,fractal,volume_fraco|overextended_entry|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1315,2020-11-05 03:00,topo_duplo,structural,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1318,2020-11-05 15:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C1320,2020-11-05 23:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C1321,2020-11-06 03:00,fractal_3_3,fractal,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C1322,2020-11-06 07:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C1324,2020-11-06 15:00,fractal_3_3,fractal,bear_flag|overextended_entry|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/A
C1325,2020-11-06 19:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1330,2020-11-09 15:00,nivel_interno,proximity,no_polarity_defense,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1337,2020-11-10 19:00,topo_duplo,structural,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1341,2020-11-11 11:00,nivel_interno,proximity,no_polarity_defense,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1349,2020-11-12 19:00,topo_duplo,structural,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1350,2020-11-12 23:00,topo_duplo,structural,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1351,2020-11-13 03:00,topo_duplo,structural,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1355,2020-11-13 19:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1361,2020-11-16 19:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1362,2020-11-16 23:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1367,2020-11-17 19:00,topo_duplo,structural,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1368,2020-11-17 23:00,topo_duplo,structural,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1373,2020-11-18 19:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1374,2020-11-18 23:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1375,2020-11-19 03:00,topo_duplo,structural,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1379,2020-11-19 19:00,nivel_interno,proximity,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1380,2020-11-19 23:00,topo_duplo,structural,volume_fraco|no_polarity_defense|first_retomada|BOS_fraco,pruned,volume_fraco|no_polarity_defense,no,no,,classic_BOS/B
C1382,2020-11-20 07:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C1385,2020-11-20 19:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1386,2020-11-22 23:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1387,2020-11-23 03:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1399,2020-11-25 03:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1404,2020-11-25 23:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1405,2020-11-26 03:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1408,2020-11-26 15:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1409,2020-11-26 23:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1410,2020-11-27 03:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1411,2020-11-27 07:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco,pruned,no_polarity_defense,no,no,,classic_BOS/B_ctx
C1419,2020-11-30 19:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/B
C1420,2020-11-30 23:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1425,2020-12-01 19:00,topo_duplo,structural,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1427,2020-12-02 03:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,yes,no,GT09,classic_BOS/A
C1431,2020-12-02 19:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,yes,no,GT09,classic_BOS/A
C1432,2020-12-02 23:00,nivel_interno,proximity,volume_fraco|no_polarity_defense|first_retomada|BOS_fraco,pruned,volume_fraco|no_polarity_defense,no,no,,classic_BOS/B
C1433,2020-12-03 03:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1437,2020-12-03 19:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1438,2020-12-03 23:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1443,2020-12-04 19:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1448,2020-12-07 15:00,fractal_3_3,fractal,no_retest|overextended_entry|first_retomada,pruned,no_retest,no,no,,classic_BOS/A
C1449,2020-12-07 19:00,swing_high_simples,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1450,2020-12-07 23:00,swing_high_simples,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1453,2020-12-08 11:00,topo_duplo,structural,bear_flag|first_retomada|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1454,2020-12-08 15:00,topo_duplo,structural,bear_flag|first_retomada|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1455,2020-12-08 19:00,topo_duplo,structural,volume_fraco|bear_flag|first_retomada|cluster_BUY_climax,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C1456,2020-12-08 23:00,swing_high_simples,structural,volume_fraco|first_retomada|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/B
C1457,2020-12-09 03:00,fractal_3_3,fractal,no_retest|overextended_entry|first_retomada|cluster_BUY_climax,pruned,no_retest,no,no,,classic_BOS/B
C1458,2020-12-09 07:00,fractal_3_3,fractal,no_retest|first_retomada|cluster_BUY_climax,pruned,no_retest,no,no,,classic_BOS/B
C1461,2020-12-09 19:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C1467,2020-12-10 19:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1468,2020-12-10 23:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1469,2020-12-11 03:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1473,2020-12-11 19:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1474,2020-12-13 23:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1475,2020-12-14 03:00,fractal_3_3,fractal,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1479,2020-12-14 19:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1480,2020-12-14 23:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1485,2020-12-15 19:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1486,2020-12-15 23:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1492,2020-12-16 23:00,fractal_2_2,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1497,2020-12-17 19:00,fractal_3_3,fractal,volume_fraco|no_retest|first_retomada,pruned,volume_fraco|no_retest,no,no,,classic_BOS/A
C1498,2020-12-17 23:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1503,2020-12-18 19:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1509,2020-12-21 19:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1521,2020-12-23 19:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1522,2020-12-23 23:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1523,2020-12-24 03:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1526,2020-12-24 15:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1532,2020-12-28 19:00,topo_duplo,structural,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1538,2020-12-29 19:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1544,2020-12-30 19:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1550,2020-12-31 19:00,fractal_3_3,fractal,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1553,2021-01-04 07:00,swing_high_simples,structural,bear_flag|overextended_entry|BOS_fraco|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1554,2021-01-04 11:00,swing_high_simples,structural,bear_flag|no_retest|overextended_entry|cluster_BUY_climax,pruned,bear_flag|no_retest,no,no,,classic_BOS/A
C1555,2021-01-04 15:00,swing_high_simples,structural,bear_flag|overextended_entry|BOS_fraco|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1556,2021-01-04 19:00,swing_high_simples,structural,volume_fraco|bear_flag|cluster_BUY_climax,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C1557,2021-01-04 23:00,swing_high_simples,structural,bear_flag|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/B
C1558,2021-01-05 03:00,swing_high_simples,structural,bear_flag|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1559,2021-01-05 07:00,swing_high_simples,structural,bear_flag|overextended_entry|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1560,2021-01-05 11:00,swing_high_simples,structural,bear_flag|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/B
C1561,2021-01-05 15:00,swing_high_simples,structural,bear_flag|overextended_entry|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1562,2021-01-05 19:00,swing_high_simples,structural,volume_fraco|bear_flag|cluster_BUY_climax,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C1564,2021-01-06 03:00,swing_high_simples,structural,bear_flag|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1565,2021-01-06 07:00,swing_high_simples,structural,bear_flag|overextended_entry|cluster_BUY_climax,pruned,bear_flag,no,no,,classic_BOS/A
C1566,2021-01-06 11:00,swing_high_simples,structural,bear_flag|BOS_fraco,pruned,bear_flag,no,no,,classic_BOS/B
C1580,2021-01-08 19:00,nivel_interno,proximity,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1581,2021-01-10 23:00,nivel_interno,proximity,no_polarity_defense,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1584,2021-01-11 11:00,nivel_interno,proximity,no_polarity_defense,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1588,2021-01-12 03:00,nivel_interno,proximity,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1592,2021-01-12 19:00,nivel_interno,proximity,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1593,2021-01-12 23:00,nivel_interno,proximity,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1594,2021-01-13 03:00,nivel_interno,proximity,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1598,2021-01-13 19:00,topo_duplo,structural,volume_fraco|no_polarity_defense,pruned,volume_fraco|no_polarity_defense,no,no,,classic_BOS/B
C1604,2021-01-14 19:00,nivel_interno,proximity,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1605,2021-01-14 23:00,topo_duplo,structural,volume_fraco,pruned,volume_fraco,no,no,,classic_BOS/A
C1615,2021-01-18 15:00,nivel_interno,proximity,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1617,2021-01-19 03:00,nivel_interno,proximity,volume_fraco|overextended_entry|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1621,2021-01-19 19:00,nivel_interno,proximity,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/B
C1627,2021-01-20 19:00,fractal_3_3,fractal,volume_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1633,2021-01-21 19:00,fractal_3_3,fractal,volume_fraco|cluster_BUY_climax,pruned,volume_fraco,no,no,,classic_BOS/A
C1639,2021-01-22 19:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1645,2021-01-25 19:00,topo_duplo,structural,volume_fraco|BOS_fraco,pruned,volume_fraco,no,no,,classic_BOS/B
C1646,2021-01-25 23:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1651,2021-01-26 19:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1652,2021-01-26 23:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1659,2021-01-28 03:00,nivel_interno,proximity,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/B
C1665,2021-01-29 03:00,fractal_3_3,fractal,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1675,2021-02-01 19:00,fractal_3_3,fractal,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1676,2021-02-01 23:00,fractal_3_3,fractal,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/B
C1681,2021-02-02 19:00,nivel_interno,proximity,volume_fraco|first_retomada,pruned,volume_fraco,no,no,,classic_BOS/A
C1682,2021-02-02 23:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1683,2021-02-03 03:00,nivel_interno,proximity,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/B
C1687,2021-02-03 19:00,nivel_interno,proximity,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1699,2021-02-05 19:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1701,2021-02-08 03:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1711,2021-02-09 19:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1712,2021-02-09 23:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1713,2021-02-10 03:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1717,2021-02-10 19:00,topo_duplo,structural,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1718,2021-02-10 23:00,topo_duplo,structural,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/B
C1719,2021-02-11 03:00,topo_duplo,structural,volume_fraco|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1723,2021-02-11 19:00,topo_duplo,structural,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1729,2021-02-12 19:00,topo_duplo,structural,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1730,2021-02-14 23:00,topo_duplo,structural,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1734,2021-02-15 15:00,topo_duplo,structural,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1742,2021-02-17 03:00,topo_duplo,structural,no_polarity_defense|first_retomada|bear_macro,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1743,2021-02-17 07:00,nivel_interno,proximity,no_polarity_defense|BOS_fraco|bear_macro,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1748,2021-02-18 03:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/B_ctx
C1750,2021-02-18 11:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco|bear_macro,pruned,no_polarity_defense,no,no,,classic_BOS/B_ctx
C1751,2021-02-18 15:00,nivel_interno,proximity,no_polarity_defense|first_retomada|BOS_fraco|bear_macro,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1758,2021-02-19 19:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1764,2021-02-22 19:00,topo_duplo,structural,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1766,2021-02-23 03:00,swing_high_simples,structural,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/B
C1770,2021-02-23 19:00,topo_duplo,structural,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1776,2021-02-24 19:00,fractal_3_3,fractal,volume_fraco|overextended_entry|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1790,2021-03-01 03:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1791,2021-03-01 07:00,nivel_interno,proximity,no_retest|first_retomada|bear_macro,pruned,no_retest,no,no,,classic_BOS/B_ctx
C1800,2021-03-02 19:00,nivel_interno,proximity,volume_fraco|first_retomada|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1801,2021-03-02 23:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/B
C1802,2021-03-03 03:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1809,2021-03-04 07:00,nivel_interno,proximity,no_polarity_defense|first_retomada|bear_macro,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1810,2021-03-04 11:00,nivel_interno,proximity,no_polarity_defense|first_retomada|bear_macro,pruned,no_polarity_defense,no,no,,classic_BOS/B
C1815,2021-03-05 07:00,nivel_interno,proximity,no_polarity_defense|first_retomada|bear_macro,pruned,no_polarity_defense,no,no,,contextual_no_BOS/B_ctx
C1816,2021-03-05 11:00,nivel_interno,proximity,no_polarity_defense|first_retomada|bear_macro,pruned,no_polarity_defense,no,no,,contextual_no_BOS/B_ctx
C1818,2021-03-05 19:00,nivel_interno,proximity,volume_fraco|first_retomada|BOS_fraco|bear_macro,pruned,volume_fraco,no,no,,classic_BOS/A
C1826,2021-03-09 03:00,nivel_interno,proximity,bear_flag|first_retomada|BOS_fraco|bear_macro,pruned,bear_flag,no,no,,classic_BOS/A
C1829,2021-03-09 15:00,fractal_3_3,fractal,bear_flag|first_retomada|bear_macro,pruned,bear_flag,no,no,,classic_BOS/B
C1830,2021-03-09 19:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|bear_macro,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/B
C1831,2021-03-09 23:00,topo_duplo,structural,bear_flag|first_retomada|bear_macro,pruned,bear_flag,no,no,,classic_BOS/B
C1832,2021-03-10 03:00,fractal_3_3,fractal,volume_fraco|bear_flag|first_retomada|bear_macro,pruned,volume_fraco|bear_flag,no,no,,classic_BOS/A
