candidate_id,timestamp,source,label,gt_id,entry_price,polarity,atr4h,has_4h_demand_below,nearest_4h_demand_low,nearest_4h_demand_high,dist_4h_demand_top_atr,dist_4h_demand_mid_atr,dist_4h_demand_low_atr,demand_4h_width_atr,demand_4h_age_bars,demand_4h_touched_on_retest,demand_4h_origin_of_leg_cand,demand_4h_below_polarity,demand_4h_below_stop,has_4h_supply_overhead,nearest_4h_supply_low,nearest_4h_supply_high,dist_4h_supply_low_atr,dist_4h_supply_mid_atr,dist_4h_supply_high_atr,supply_4h_width_atr,supply_4h_age_bars,supply_4h_touched_before_entry,supply_4h_broken_before_entry,supply_4h_rejected_before_entry,supply_4h_blocks_target_2ATR,supply_4h_blocks_target_3ATR,supply_4h_blocks_target_4ATR,has_d1_demand_below,dist_d1_demand_atr,has_d1_supply_overhead,dist_d1_supply_atr,demand_dist_from_polarity_atr,supply_dist_from_polarity_atr,reclaim_close_dist_from_supply_atr,reclaim_close_dist_from_demand_atr,demand_category,supply_category,polarity_category,quality_score_exploratory,feature_availability
C1358,2020-11-16 07:00,fractal_3_3,UNKNOWN,,1891.54,1884.95,8.74,1,1856.46,1868.39,2.65,3.33,4.01,1.37,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1955.6,1965.48,7.33,7.9,8.46,1.13,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,0.46,1,1.47,1.9,8.09,7.33,2.65,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1359,2020-11-16 11:00,fractal_3_3,UNKNOWN,,1887.8,1884.95,10.4,1,1856.46,1868.39,1.87,2.44,3.01,1.15,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1955.6,1965.48,6.52,6.99,7.47,0.95,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,0.35,1,1.58,1.59,6.79,6.52,1.87,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1361,2020-11-16 19:00,fractal_3_3,UNKNOWN,,1888.81,1884.95,9.82,1,1856.46,1868.39,2.08,2.69,3.3,1.22,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1955.6,1965.48,6.8,7.31,7.81,1.01,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,0.38,1,1.55,1.69,7.2,6.8,2.08,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1362,2020-11-16 23:00,fractal_3_3,UNKNOWN,,1891.11,1884.95,9.49,1,1856.46,1868.39,2.39,3.02,3.65,1.26,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1955.6,1965.48,6.79,7.31,7.83,1.04,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,0.45,1,1.47,1.74,7.44,6.79,2.39,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1363,2020-11-17 03:00,fractal_3_3,UNKNOWN,,1888.91,1884.95,9.81,1,1864.48,1876.37,1.28,1.88,2.49,1.21,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1955.6,1965.48,6.8,7.3,7.81,1.01,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,0.38,1,1.54,0.87,7.2,6.8,1.28,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1364,2020-11-17 07:00,fractal_3_3,UNKNOWN,,1888.64,1884.95,9.84,1,1864.48,1876.37,1.25,1.85,2.45,1.21,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1955.6,1965.48,6.8,7.31,7.81,1.0,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,0.37,1,1.55,0.87,7.18,6.8,1.25,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1365,2020-11-17 11:00,fractal_3_3,UNKNOWN,,1890.72,1884.95,10.04,1,1864.48,1876.37,1.43,2.02,2.61,1.18,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1955.6,1965.48,6.46,6.95,7.44,0.98,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,0.44,1,1.48,0.85,7.03,6.46,1.43,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1429,2020-12-02 11:00,fractal_3_3,BOM,GT09,1818.52,1817.72,11.64,1,1764.31,1778.96,3.4,4.03,4.66,1.26,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,4.54,4.9,5.26,0.72,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.16,1,1.61,3.33,4.61,4.54,3.4,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1434,2020-12-03 07:00,fractal_3_3,UNKNOWN,,1839.24,1832.38,10.15,1,1764.31,1778.96,5.94,6.66,7.38,1.44,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,3.16,3.58,3.99,0.83,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.09,1,1.17,5.26,3.84,3.16,5.94,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1437,2020-12-03 19:00,fractal_3_3,UNKNOWN,,1840.89,1832.38,10.02,1,1764.31,1778.96,6.18,6.91,7.65,1.46,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,3.04,3.46,3.88,0.84,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.15,1,1.11,5.33,3.89,3.04,6.18,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1440,2020-12-04 07:00,fractal_3_3,UNKNOWN,,1839.78,1832.38,9.91,1,1823.74,1835.1,0.47,1.05,1.62,1.15,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,3.18,3.61,4.03,0.85,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.16,1,1.18,-0.27,3.93,3.18,0.47,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1442,2020-12-04 15:00,fractal_3_3,UNKNOWN,,1835.54,1832.38,9.93,1,1823.74,1835.1,0.04,0.62,1.19,1.14,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,3.61,4.03,4.45,0.85,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.01,1,1.33,-0.27,3.92,3.61,0.04,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1443,2020-12-04 19:00,fractal_3_3,UNKNOWN,,1838.56,1832.38,8.99,1,1823.74,1835.1,0.38,1.02,1.65,1.26,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,3.65,4.11,4.58,0.94,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.11,1,1.22,-0.3,4.33,3.65,0.38,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1444,2020-12-06 23:00,fractal_3_3,UNKNOWN,,1839.14,1832.38,8.66,1,1823.74,1835.1,0.47,1.12,1.78,1.31,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,3.72,4.2,4.69,0.97,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,1.66,1,1.13,-0.31,4.5,3.72,0.47,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1445,2020-12-07 03:00,fractal_3_3,UNKNOWN,,1839.38,1832.38,8.82,1,1823.74,1835.1,0.49,1.13,1.77,1.29,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,3.62,4.1,4.58,0.95,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,1.66,1,1.12,-0.31,4.42,3.62,0.49,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1449,2020-12-07 19:00,swing_high_simples,UNKNOWN,,1862.17,1857.42,11.07,1,1822.11,1832.91,2.64,3.13,3.62,0.98,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,0.83,1.21,1.59,0.76,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,2.43,1,0.35,2.21,1.26,0.83,2.64,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1450,2020-12-07 23:00,swing_high_simples,UNKNOWN,,1867.59,1857.42,10.57,1,1822.11,1833.24,3.25,3.77,4.3,1.05,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,0.35,0.75,1.15,0.8,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,2.66,1,0.17,2.29,1.32,0.35,3.25,DEMAND_SUPPORTING_RETEST,SUPPLY_FRESH_DANGEROUS,POLARITY_FLOATING_NO_BASE,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1452,2020-12-08 07:00,swing_high_simples,UNKNOWN,,1863.45,1857.42,10.61,1,1822.11,1833.24,2.85,3.37,3.9,1.05,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,0.74,1.14,1.54,0.79,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.52,1,0.32,2.28,1.31,0.74,2.85,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1456,2020-12-08 23:00,swing_high_simples,UNKNOWN,,1866.2,1857.42,10.19,1,1822.11,1833.24,3.23,3.78,4.33,1.09,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1871.34,1879.75,0.5,0.92,1.33,0.83,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,2.61,1,0.22,2.37,1.37,0.5,3.23,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1458,2020-12-09 07:00,fractal_3_3,UNKNOWN,,1858.28,1848.16,10.91,1,1822.11,1833.24,2.3,2.81,3.32,1.02,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,2.56,2.89,3.22,0.67,UNAVAILABLE(x1x2_ordinal),0,0,0,0,1,1,1,2.34,1,0.49,1.37,3.49,2.56,2.3,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1462,2020-12-09 23:00,fractal_3_3,UNKNOWN,,1840.81,1832.38,11.31,1,1822.11,1833.24,0.67,1.16,1.65,0.98,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,4.01,4.33,4.65,0.64,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.72,1,1.07,-0.08,4.76,4.01,0.67,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1464,2020-12-10 07:00,fractal_3_3,UNKNOWN,,1835.92,1832.38,11.54,1,1764.31,1778.96,4.93,5.57,6.2,1.27,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,4.35,4.67,4.98,0.63,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.55,1,1.24,4.63,4.66,4.35,4.93,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1467,2020-12-10 19:00,fractal_3_3,UNKNOWN,,1836.62,1832.38,12.6,1,1825.47,1836.61,0.0,0.44,0.89,0.88,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,3.93,4.22,4.51,0.58,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,1.57,1,1.21,-0.34,4.27,3.93,0.0,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1468,2020-12-10 23:00,fractal_3_3,UNKNOWN,,1838.31,1832.38,12.17,1,1825.47,1836.61,0.14,0.6,1.06,0.92,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,3.93,4.23,4.53,0.6,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,1.6,1,1.14,-0.35,4.42,3.93,0.14,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1469,2020-12-11 03:00,fractal_3_3,UNKNOWN,,1834.74,1832.38,12.25,1,1764.31,1778.96,4.55,5.15,5.75,1.2,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1838.87,1850.01,0.34,0.79,1.25,0.91,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.49,1,1.26,4.36,0.53,0.34,4.55,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1472,2020-12-11 15:00,fractal_3_3,UNKNOWN,,1840.66,1832.38,12.88,1,1825.47,1836.61,0.31,0.75,1.18,0.86,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,3.53,3.82,4.1,0.56,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,1.68,1,1.06,-0.33,4.18,3.53,0.31,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1473,2020-12-11 19:00,fractal_3_3,UNKNOWN,,1839.77,1832.38,11.36,1,1825.47,1836.61,0.28,0.77,1.26,0.98,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,4.08,4.4,4.72,0.64,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.65,1,1.09,-0.37,4.73,4.08,0.28,DEMAND_PRESENT_NEUTRAL,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1474,2020-12-13 23:00,fractal_3_3,UNKNOWN,,1837.15,1832.38,10.03,1,1825.47,1836.61,0.05,0.61,1.16,1.11,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1838.87,1850.01,0.17,0.73,1.28,1.11,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.56,1,1.17,-0.42,0.65,0.17,0.05,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1475,2020-12-14 03:00,fractal_3_3,UNKNOWN,,1833.58,1832.38,9.32,1,1764.31,1778.96,5.86,6.64,7.43,1.57,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1838.87,1850.01,0.57,1.16,1.76,1.19,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.44,1,1.29,5.73,0.7,0.57,5.86,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1476,2020-12-14 07:00,fractal_3_3,UNKNOWN,,1824.36,1817.72,9.8,1,1764.31,1778.96,4.63,5.38,6.13,1.5,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1838.87,1850.01,1.48,2.05,2.62,1.14,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.14,1,1.6,3.96,2.16,1.48,4.63,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1478,2020-12-14 15:00,fractal_3_3,UNKNOWN,,1827.69,1817.72,10.49,1,1764.31,1778.96,4.65,5.34,6.04,1.4,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1838.67,1847.67,1.05,1.48,1.9,0.86,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.25,1,1.49,3.7,2.0,1.05,4.65,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1479,2020-12-14 19:00,fractal_3_3,UNKNOWN,,1826.97,1817.72,9.6,1,1764.31,1778.96,5.0,5.76,6.53,1.53,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1838.67,1847.67,1.22,1.69,2.16,0.94,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.23,1,1.51,4.04,2.18,1.22,5.0,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1481,2020-12-15 03:00,fractal_3_3,UNKNOWN,,1840.09,1832.38,9.13,1,1819.06,1830.25,1.08,1.69,2.3,1.23,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,5.05,5.45,5.85,0.8,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.62,1,1.05,0.23,5.89,5.05,1.08,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1483,2020-12-15 11:00,fractal_3_3,UNKNOWN,,1850.97,1848.16,9.88,1,1819.06,1830.25,2.1,2.66,3.23,1.13,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,3.56,3.93,4.3,0.73,UNAVAILABLE(x1x2_ordinal),1,1,0,0,0,1,1,1.97,1,0.7,1.81,3.85,3.56,2.1,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,RECLAIM_ACCEPTED_ABOVE_SUPPLY,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1484,2020-12-15 15:00,fractal_3_3,UNKNOWN,,1852.08,1848.16,9.95,1,1819.06,1830.25,2.19,2.76,3.32,1.12,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,3.43,3.79,4.15,0.73,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.0,1,0.66,1.8,3.82,3.43,2.19,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1485,2020-12-15 19:00,fractal_3_3,UNKNOWN,,1853.24,1848.16,8.92,1,1819.06,1830.25,2.58,3.21,3.83,1.26,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,3.69,4.1,4.51,0.81,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.04,1,0.63,2.01,4.26,3.69,2.58,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1489,2020-12-16 11:00,fractal_3_3,BOM,GT10,1854.28,1848.16,10.09,1,1819.06,1830.25,2.38,2.94,3.49,1.11,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,3.16,3.52,3.88,0.72,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.36,1,0.22,1.77,3.77,3.16,2.38,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1490,2020-12-16 15:00,fractal_3_3,BOM,GT10,1855.65,1848.16,9.61,1,1819.06,1830.25,2.64,3.23,3.81,1.16,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,3.18,3.55,3.93,0.76,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,2.41,1,0.17,1.86,3.96,3.18,2.64,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1497,2020-12-17 19:00,fractal_3_3,UNKNOWN,,1885.39,1875.27,10.72,1,1844.78,1855.96,2.74,3.27,3.79,1.04,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,0.07,0.41,0.75,0.68,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,3.31,1,1.88,1.8,1.02,0.07,2.74,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1498,2020-12-17 23:00,fractal_3_3,UNKNOWN,,1880.07,1875.27,10.59,1,1844.78,1855.96,2.28,2.81,3.33,1.06,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1886.17,1893.43,0.58,0.92,1.26,0.69,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,3.35,1,2.21,1.82,1.03,0.58,2.28,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1499,2020-12-18 03:00,fractal_3_3,UNKNOWN,,1882.94,1875.27,10.82,1,1844.78,1855.96,2.49,3.01,3.53,1.03,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1885.06,1896.22,0.2,0.71,1.23,1.03,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,3.45,1,2.11,1.78,0.9,0.2,2.49,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1500,2020-12-18 07:00,fractal_3_3,UNKNOWN,,1878.89,1875.27,10.73,0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,UNAVAILABLE(no_SL_in_v2.2),0,,,,,,,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,3.3,1,2.26,,,,,DEMAND_ABSENT_OR_IRRELEVANT,CLEAN_SKY,POLARITY_FLOATING_NO_BASE,1,4H_OB=NO;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C1501,2020-12-18 11:00,fractal_3_3,UNKNOWN,,1881.85,1875.27,11.25,1,1844.78,1855.96,2.3,2.8,3.29,0.99,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1885.06,1896.22,0.29,0.78,1.28,0.99,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,3.41,1,2.15,1.72,0.87,0.29,2.3,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
