candidate_id,timestamp,source,source_family,reason_flags,kept,prune_reason,GT_match,NAO_match,gt_id,notes
C4290,2022-10-10 14:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4293,2022-10-11 02:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4294,2022-10-11 06:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B_ctx
C4295,2022-10-11 10:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4296,2022-10-11 14:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4299,2022-10-12 02:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4300,2022-10-12 06:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4301,2022-10-12 10:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4302,2022-10-12 14:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4306,2022-10-13 06:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4308,2022-10-13 14:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4311,2022-10-14 02:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4314,2022-10-14 14:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4318,2022-10-17 06:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4319,2022-10-17 10:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4323,2022-10-18 02:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4324,2022-10-18 06:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4325,2022-10-18 10:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4326,2022-10-18 14:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4331,2022-10-19 10:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4335,2022-10-20 02:00,nivel_interno,proximity,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4336,2022-10-20 06:00,nivel_interno,proximity,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4337,2022-10-20 10:00,nivel_interno,proximity,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4338,2022-10-20 14:00,nivel_interno,proximity,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B_ctx
C4343,2022-10-21 10:00,nivel_interno,proximity,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4344,2022-10-21 14:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4348,2022-10-24 06:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4349,2022-10-24 10:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4350,2022-10-24 14:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4355,2022-10-25 10:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4356,2022-10-25 14:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4360,2022-10-26 06:00,topo_duplo,structural,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4372,2022-10-28 06:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4373,2022-10-28 10:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4374,2022-10-28 14:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4378,2022-10-31 06:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4383,2022-11-01 02:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4384,2022-11-01 06:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4385,2022-11-01 10:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B_ctx
C4386,2022-11-01 14:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4390,2022-11-02 06:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4392,2022-11-02 14:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4401,2022-11-04 02:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4402,2022-11-04 06:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C4403,2022-11-04 10:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C4406,2022-11-06 23:00,fractal_3_3,fractal,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4408,2022-11-07 07:00,fractal_3_3,fractal,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4409,2022-11-07 11:00,fractal_3_3,fractal,first_retomada|BOS_fraco|bear_macro,kept,,yes,no,GT21,classic_BOS/A
C4410,2022-11-07 15:00,fractal_3_3,fractal,first_retomada|BOS_fraco|bear_macro,kept,,yes,no,GT21,classic_BOS/B
C4426,2022-11-10 07:00,nivel_interno,proximity,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4430,2022-11-10 23:00,swing_high_simples,structural,bear_macro,kept,,no,no,,classic_BOS/B
C4431,2022-11-11 03:00,swing_high_simples,structural,overextended_entry|bear_macro|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C4432,2022-11-11 07:00,swing_high_simples,structural,BOS_fraco|bear_macro|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C4433,2022-11-11 11:00,swing_high_simples,structural,BOS_fraco|bear_macro|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C4434,2022-11-11 15:00,swing_high_simples,structural,overextended_entry|BOS_fraco|bear_macro|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C4436,2022-11-13 23:00,swing_high_simples,structural,BOS_fraco|bear_macro|cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C4437,2022-11-14 03:00,swing_high_simples,structural,BOS_fraco|bear_macro|cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C4438,2022-11-14 07:00,swing_high_simples,structural,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4439,2022-11-14 11:00,swing_high_simples,structural,overextended_entry|bear_macro,kept,,no,no,,classic_BOS/A
C4440,2022-11-14 15:00,swing_high_simples,structural,overextended_entry|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4444,2022-11-15 07:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4445,2022-11-15 11:00,swing_high_simples,structural,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4446,2022-11-15 15:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4447,2022-11-15 19:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4450,2022-11-16 07:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4452,2022-11-16 15:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4457,2022-11-17 11:00,swing_high_simples,structural,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4458,2022-11-17 15:00,swing_high_simples,structural,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4462,2022-11-18 07:00,swing_high_simples,structural,overextended_entry|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4463,2022-11-18 11:00,swing_high_simples,structural,bear_macro,kept,,no,no,,classic_BOS/B
C4474,2022-11-22 07:00,swing_high_simples,structural,bear_macro,kept,,no,no,,classic_BOS/A
C4484,2022-11-23 23:00,swing_high_simples,structural,overextended_entry|bear_macro,kept,,no,no,,classic_BOS/A
C4513,2022-11-30 23:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4514,2022-12-01 03:00,fractal_3_3,fractal,overextended_entry|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4515,2022-12-01 07:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4516,2022-12-01 11:00,fractal_3_3,fractal,overextended_entry|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4522,2022-12-02 11:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/B
C4523,2022-12-02 15:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C4525,2022-12-04 23:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4533,2022-12-06 07:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4534,2022-12-06 11:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4539,2022-12-07 07:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4540,2022-12-07 11:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4541,2022-12-07 15:00,fractal_3_3,fractal,bear_macro,kept,,no,no,,classic_BOS/A
C4545,2022-12-08 07:00,fractal_3_3,fractal,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4546,2022-12-08 11:00,fractal_3_3,fractal,bear_macro,kept,,no,no,,classic_BOS/A
C4547,2022-12-08 15:00,fractal_3_3,fractal,bear_macro,kept,,no,no,,classic_BOS/B
C4550,2022-12-09 03:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4551,2022-12-09 07:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4552,2022-12-09 11:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4553,2022-12-09 15:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4557,2022-12-12 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4558,2022-12-12 11:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/B
C4563,2022-12-13 07:00,fractal_3_3,fractal,first_retomada|BOS_fraco|bear_macro,kept,,yes,no,GT23,classic_BOS/A
C4574,2022-12-15 03:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4576,2022-12-15 11:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4581,2022-12-16 07:00,fractal_3_3,fractal,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4582,2022-12-16 11:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C4583,2022-12-16 15:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C4585,2022-12-18 23:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4587,2022-12-19 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4588,2022-12-19 11:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C4589,2022-12-19 15:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/B
C4592,2022-12-20 03:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4595,2022-12-20 15:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C4598,2022-12-21 03:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C4599,2022-12-21 07:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C4600,2022-12-21 11:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C4601,2022-12-21 15:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C4611,2022-12-23 07:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C4612,2022-12-23 11:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C4613,2022-12-23 15:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4623,2022-12-28 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4624,2022-12-28 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4625,2022-12-28 15:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/B
C4630,2022-12-29 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4631,2022-12-29 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4633,2022-12-29 23:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4634,2022-12-30 03:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4635,2022-12-30 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C4636,2022-12-30 11:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4637,2022-12-30 15:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4639,2023-01-02 23:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4643,2023-01-03 15:00,fractal_3_3,fractal,overextended_entry|cluster_BUY_climax,kept,,yes,no,GT24,classic_BOS/B
C4646,2023-01-04 03:00,swing_high_simples,structural,BOS_fraco|cluster_BUY_climax,kept,,yes,no,GT25,classic_BOS/A
C4647,2023-01-04 07:00,swing_high_simples,structural,overextended_entry|BOS_fraco|cluster_BUY_climax,kept,,yes,no,GT25,classic_BOS/A
C4648,2023-01-04 11:00,fractal_3_3,fractal,cluster_BUY_climax,kept,,yes,no,GT25,classic_BOS/B
C4653,2023-01-05 07:00,swing_high_simples,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C4655,2023-01-05 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4659,2023-01-06 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4660,2023-01-06 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4661,2023-01-06 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4663,2023-01-08 23:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4666,2023-01-09 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4667,2023-01-09 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4669,2023-01-09 23:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4671,2023-01-10 07:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4672,2023-01-10 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4673,2023-01-10 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/B
C4675,2023-01-10 23:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C4676,2023-01-11 03:00,topo_duplo,structural,overextended_entry,kept,,no,no,,classic_BOS/A
C4677,2023-01-11 07:00,swing_high_simples,structural,BOS_fraco,kept,,no,no,,classic_BOS/A
C4679,2023-01-11 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4683,2023-01-12 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4684,2023-01-12 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/B
C4685,2023-01-12 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4691,2023-01-13 15:00,fractal_3_3,fractal,overextended_entry|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C4693,2023-01-15 23:00,swing_high_simples,structural,overextended_entry|BOS_fraco|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C4695,2023-01-16 07:00,swing_high_simples,structural,BOS_fraco|cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C4696,2023-01-16 11:00,swing_high_simples,structural,BOS_fraco|cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C4701,2023-01-17 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4702,2023-01-17 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4705,2023-01-17 23:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4706,2023-01-18 03:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4707,2023-01-18 07:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4708,2023-01-18 11:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/A
C4711,2023-01-18 23:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4712,2023-01-19 03:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4713,2023-01-19 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4714,2023-01-19 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4715,2023-01-19 15:00,topo_duplo,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C4719,2023-01-20 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4720,2023-01-20 11:00,topo_duplo,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/B
C4721,2023-01-20 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4725,2023-01-23 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4726,2023-01-23 11:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C4727,2023-01-23 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4731,2023-01-24 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4733,2023-01-24 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4736,2023-01-25 03:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4737,2023-01-25 07:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C4738,2023-01-25 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4739,2023-01-25 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4742,2023-01-26 03:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4743,2023-01-26 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4744,2023-01-26 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4745,2023-01-26 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4748,2023-01-27 03:00,topo_duplo,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/B
C4749,2023-01-27 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4751,2023-01-27 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4753,2023-01-29 23:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4754,2023-01-30 03:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4755,2023-01-30 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4756,2023-01-30 11:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C4760,2023-01-31 03:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C4762,2023-01-31 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4763,2023-01-31 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4767,2023-02-01 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4768,2023-02-01 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4769,2023-02-01 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4770,2023-02-01 19:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C4771,2023-02-01 23:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C4773,2023-02-02 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4775,2023-02-02 15:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C4779,2023-02-03 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C4785,2023-02-06 07:00,nivel_interno,proximity,,kept,,no,no,,classic_BOS/B_ctx
C4786,2023-02-06 11:00,nivel_interno,proximity,,kept,,no,no,,classic_BOS/A
C4787,2023-02-06 15:00,nivel_interno,proximity,,kept,,no,no,,classic_BOS/B
C4791,2023-02-07 07:00,nivel_interno,proximity,,kept,,no,no,,classic_BOS/B_ctx
C4792,2023-02-07 11:00,nivel_interno,proximity,,kept,,no,no,,classic_BOS/B
C4793,2023-02-07 15:00,nivel_interno,proximity,,kept,,no,no,,classic_BOS/B
C4794,2023-02-07 19:00,nivel_interno,proximity,,kept,,no,no,,classic_BOS/A
C4797,2023-02-08 07:00,nivel_interno,proximity,BOS_fraco,kept,,no,no,,classic_BOS/A
C4798,2023-02-08 11:00,nivel_interno,proximity,,kept,,no,no,,classic_BOS/B
C4799,2023-02-08 15:00,nivel_interno,proximity,overextended_entry,kept,,no,no,,classic_BOS/A
C4803,2023-02-09 07:00,topo_duplo,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C4821,2023-02-14 07:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/B
C4822,2023-02-14 11:00,nivel_interno,proximity,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/B
C4833,2023-02-16 07:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4835,2023-02-16 15:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4841,2023-02-17 15:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4844,2023-02-20 03:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4845,2023-02-20 07:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/B
C4846,2023-02-20 11:00,topo_duplo,structural,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4849,2023-02-20 23:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/B
C4850,2023-02-21 03:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/B
C4851,2023-02-21 07:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/B
C4852,2023-02-21 11:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4855,2023-02-21 23:00,nivel_interno,proximity,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C4856,2023-02-22 03:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/B
C4858,2023-02-22 11:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4861,2023-02-22 23:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4862,2023-02-23 03:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4883,2023-02-28 15:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4888,2023-03-01 11:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/A
C4889,2023-03-01 15:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/B
C4898,2023-03-03 03:00,topo_duplo,structural,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4899,2023-03-03 07:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4900,2023-03-03 11:00,topo_duplo,structural,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/B
C4901,2023-03-03 15:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4906,2023-03-06 11:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4916,2023-03-08 03:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/A
C4917,2023-03-08 07:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/A
C4918,2023-03-08 11:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C4919,2023-03-08 15:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/B_ctx
C4922,2023-03-09 03:00,nivel_interno,proximity,first_retomada,kept,,no,no,,classic_BOS/A
C4923,2023-03-09 07:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/A
C4924,2023-03-09 11:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C4925,2023-03-09 15:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C4926,2023-03-09 19:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C4927,2023-03-09 23:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C4928,2023-03-10 03:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C4930,2023-03-10 11:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4931,2023-03-10 15:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C4932,2023-03-10 19:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4935,2023-03-13 06:00,swing_high_simples,structural,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C4936,2023-03-13 10:00,swing_high_simples,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C4937,2023-03-13 14:00,fractal_2_2,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C4942,2023-03-14 10:00,fractal_2_2,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4943,2023-03-14 14:00,fractal_2_2,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C4947,2023-03-15 06:00,fractal_2_2,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C4948,2023-03-15 10:00,fractal_2_2,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C4959,2023-03-17 06:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/A
C4960,2023-03-17 10:00,topo_duplo,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
