candidate_id,timestamp,label,gt_id,fragile,anatomy_class,supply_category,demand_category,mfe_atr_36,mae_atr_36
C1231,2020-10-16 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.54,1.44
C1232,2020-10-16 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.41,1.63
C1237,2020-10-19 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.52,1.8
C1240,2020-10-19 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,2.98,1.68
C1241,2020-10-19 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.32,1.58
C1244,2020-10-20 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_TOO_DEEP,3.06,1.8
C1298,2020-11-02 07:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,7.65,3.75
C1299,2020-11-02 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_BUT_BROKEN,DEMAND_SUPPORTING_RETEST,7.41,3.91
C1300,2020-11-02 15:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,7.22,4.16
C1303,2020-11-03 03:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,8.32,4.97
C1316,2020-11-05 07:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_BUT_BROKEN,DEMAND_SUPPORTING_RETEST,3.7,5.3
C1442,2020-12-04 15:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,4.0,1.66
C1464,2020-12-10 07:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,5.22,1.46
C1467,2020-12-10 19:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,4.73,1.39
C1469,2020-12-11 03:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,5.88,1.28
C1476,2020-12-14 07:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,8.41,0.22
C1478,2020-12-14 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,7.53,0.3
C1479,2020-12-14 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,8.31,0.15
C1481,2020-12-15 03:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.3,0.09
C1483,2020-12-15 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,5.64,0.63
C1484,2020-12-15 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,5.49,0.73
C1485,2020-12-15 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,6.0,0.95
C1498,2020-12-17 23:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.52,2.36
C1499,2020-12-18 03:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.2,2.57
C1500,2020-12-18 07:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.59,2.22
C1501,2020-12-18 11:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.21,2.38
C1502,2020-12-18 15:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.27,2.48
C1503,2020-12-18 19:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.61,2.55
C1522,2020-12-23 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,7.07,0.81
C1523,2020-12-24 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,7.41,0.86
C1525,2020-12-24 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,8.35,0.85
C1526,2020-12-24 15:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,8.31,1.06
C1529,2020-12-28 07:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,7.82,1.0
C1533,2020-12-28 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.78,0.52
C1534,2020-12-29 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,6.76,0.57
C1535,2020-12-29 07:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,6.65,0.48
C1536,2020-12-29 11:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,6.66,0.55
C1537,2020-12-29 15:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,6.3,0.14
C1538,2020-12-29 19:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,6.49,0.17
C1539,2020-12-29 23:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.13,0.57
C1540,2020-12-30 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,6.23,0.49
C1541,2020-12-30 07:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,7.16,0.27
C1544,2020-12-30 19:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.26,7.41
C1546,2020-12-31 03:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,9.03,8.86
C1547,2020-12-31 07:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,8.45,9.68
C1549,2020-12-31 15:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,8.2,9.58
C1550,2020-12-31 19:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,7.59,10.1
C1665,2021-01-29 03:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.17,5.54
C1841,2021-03-11 15:00,NAO,GT12,no,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.32,2.7
C1847,2021-03-12 15:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_TOO_DEEP,2.94,0.5
C1848,2021-03-12 19:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.91,0.78
C1849,2021-03-14 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.64,1.05
C1850,2021-03-15 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.09,0.47
C1851,2021-03-15 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.57,0.95
C1853,2021-03-15 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.46,0.94
C1854,2021-03-15 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.47,1.29
C1855,2021-03-15 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.5,1.37
C1857,2021-03-16 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,2.51,1.23
C1860,2021-03-16 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ORIGIN_OF_LEG,2.62,1.34
C1865,2021-03-17 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.4,1.42
C1889,2021-03-23 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,2.07,5.89
C1890,2021-03-23 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,2.34,6.2
C1894,2021-03-24 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,2.13,7.3
C1941,2021-04-06 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,3.54,1.11
C1942,2021-04-06 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,2.28,2.15
C1946,2021-04-07 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,3.21,2.14
C1947,2021-04-07 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.12,2.09
C1948,2021-04-07 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.7,2.34
C1973,2021-04-13 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,5.89,1.38
C1976,2021-04-14 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,6.79,1.43
C1979,2021-04-14 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,7.13,0.18
C1980,2021-04-14 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,7.64,0.24
C1982,2021-04-15 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.8,0.01
C1983,2021-04-15 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,6.02,0.33
C1988,2021-04-16 02:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,4.13,0.59
C1990,2021-04-16 10:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.95,1.04
C1996,2021-04-19 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_TOO_DEEP,2.42,1.01
C1997,2021-04-19 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_TOO_DEEP,2.63,0.79
C1998,2021-04-19 18:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_TOO_DEEP,2.85,0.83
C1999,2021-04-19 22:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,3.2,0.79
C2003,2021-04-20 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,2.15,1.58
C2046,2021-04-29 18:00,BOM,GT13B,yes,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,7.63,0.82
C2053,2021-05-02 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,8.24,0.15
C2054,2021-05-03 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,8.51,0.46
C2055,2021-05-03 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,8.07,0.88
C2063,2021-05-04 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,7.37,0.9
C2069,2021-05-05 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,6.75,0.24
C2070,2021-05-05 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,7.07,0.58
C2071,2021-05-05 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,7.21,0.13
C2072,2021-05-06 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,6.34,0.46
C2076,2021-05-06 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_SUPPORTING_RETEST,3.5,0.69
C2077,2021-05-06 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FRESH_DANGEROUS,DEMAND_ABSENT_OR_IRRELEVANT,5.33,0.83
C2078,2021-05-07 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,4.97,1.23
C2079,2021-05-07 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ABSENT_OR_IRRELEVANT,4.56,1.48
C2100,2021-05-12 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_TOO_DEEP,7.75,0.69
C2110,2021-05-14 10:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_SUPPORTING_RETEST,5.01,0.39
C2115,2021-05-17 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,4.72,0.7
C2132,2021-05-20 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.52,0.76
C2134,2021-05-20 10:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.04,0.6
C2136,2021-05-20 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.09,0.6
C2138,2021-05-21 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_SUPPORTING_RETEST,3.08,0.48
C2139,2021-05-21 06:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.84,0.67
C2141,2021-05-21 14:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,2.93,0.4
C2142,2021-05-21 18:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,3.33,0.93
C2145,2021-05-24 06:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,4.27,1.04
C2146,2021-05-24 10:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,4.31,0.99
C2147,2021-05-24 14:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,4.15,1.28
C2150,2021-05-25 02:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,5.51,0.07
C2222,2021-06-10 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ORIGIN_OF_LEG,2.98,15.23
C2320,2021-07-02 14:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.52,0.41
C2321,2021-07-02 18:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.63,0.36
C2322,2021-07-04 22:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.67,0.6
C2324,2021-07-05 06:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.31,0.27
C2325,2021-07-05 10:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.43,0.17
C2326,2021-07-05 14:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.58,0.11
C2327,2021-07-05 22:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.12,0.75
C2331,2021-07-06 14:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,3.88,0.44
C2332,2021-07-06 18:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_ORIGIN_OF_LEG,3.9,0.66
C2333,2021-07-06 22:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_TOO_DEEP,3.57,1.41
C2334,2021-07-07 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_TOO_DEEP,3.81,1.4
C2337,2021-07-07 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.8,1.42
C2338,2021-07-07 18:00,NAO,GT14_NAO,no,NEEDS_VISUAL_REVIEW,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.88,1.53
C2340,2021-07-08 02:00,NAO,GT14_NAO,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,4.41,0.79
C2343,2021-07-08 14:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,3.44,0.82
C2344,2021-07-08 18:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_PRESENT_NEUTRAL,3.23,1.09
C2347,2021-07-09 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.23,1.41
C2348,2021-07-09 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.26,1.32
C2352,2021-07-12 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.58,1.22
C2353,2021-07-12 06:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.62,1.14
C2355,2021-07-12 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_TOO_DEEP,3.04,1.15
C2364,2021-07-14 02:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.63,2.27
C2365,2021-07-14 06:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,2.53,2.65
C2397,2021-07-21 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,3.3,1.43
C2400,2021-07-22 02:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,4.65,1.26
C2401,2021-07-22 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,4.8,0.92
C2402,2021-07-22 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,4.16,1.18
C2408,2021-07-23 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,3.97,1.26
C2414,2021-07-26 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,3.83,1.26
C2415,2021-07-26 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,4.54,0.79
C2416,2021-07-26 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_PRESENT_NEUTRAL,5.15,0.72
C2418,2021-07-27 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,5.36,0.55
C2419,2021-07-27 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,5.07,0.66
C2428,2021-07-28 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ABSENT_OR_IRRELEVANT,3.52,1.26
C2429,2021-07-28 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ABSENT_OR_IRRELEVANT,2.24,2.32
C2430,2021-07-29 02:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_ABSENT_OR_IRRELEVANT,2.12,2.38
C2440,2021-07-30 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_SUPPORTING_RETEST,2.36,18.27
C2441,2021-08-01 22:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_ORIGIN_OF_LEG,2.79,17.81
C2442,2021-08-02 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,3.11,20.37
C2443,2021-08-02 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,3.51,21.51
C2444,2021-08-02 10:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,3.62,20.53
C2445,2021-08-02 14:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,2.38,20.6
C2446,2021-08-02 18:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,2.84,20.85
C2447,2021-08-02 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.07,21.25
C2448,2021-08-03 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,3.24,20.99
C2449,2021-08-03 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,3.4,21.05
C2450,2021-08-03 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_PRESENT_NEUTRAL,2.76,20.6
C2451,2021-08-03 14:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,3.27,19.84
C2452,2021-08-03 18:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_NEAR_AND_REJECTING,DEMAND_ORIGIN_OF_LEG,3.49,21.4
C2453,2021-08-03 22:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.42,24.33
C2454,2021-08-04 02:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.35,25.1
C2455,2021-08-04 06:00,UNKNOWN,,no,STRONG_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_PRESENT_NEUTRAL,3.31,26.71
C2488,2021-08-11 18:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,4.97,1.12
C2489,2021-08-11 22:00,UNKNOWN,,no,GOOD_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.63,1.14
C2497,2021-08-13 06:00,UNKNOWN,,no,STRONG_CONTINUATION,CLEAN_SKY,DEMAND_SUPPORTING_RETEST,5.46,0.23
C2546,2021-08-25 10:00,UNKNOWN,,no,GOOD_CONTINUATION,SUPPLY_FAR_ENOUGH,DEMAND_ORIGIN_OF_LEG,4.83,1.33
