exit_idx,exit_price,r_outcome,exit_reason,mfe,mae,bars_held,entry_time,entry_price,stop_price,direction,r_planned,strategy,tf
4342,1431.0,0.0,stop,2.7064108604957178,0.5374014083964359,7,2023-01-12 17:00:00,1431.0,1371.7333149813696,LONG,5.0,D_4H_breakout_regime_5R,4H
4372,1514.75,-0.1757782364447902,time_exit,0.513642509863935,0.28642601054372163,30,2023-01-13 21:00:00,1538.5,1403.3865725339122,LONG,5.0,D_4H_breakout_regime_5R,4H
4370,1531.1327342444315,-1.0,stop,0.4237974548559195,1.581126171836627,11,2023-01-16 17:00:00,1585.05,1531.1327342444315,LONG,5.0,D_4H_breakout_regime_5R,4H
4539,1583.2,0.0,stop,1.8754719783943354,0.3419747755797411,2,2023-02-15 09:00:00,1583.2,1532.1728446479203,LONG,5.0,D_4H_breakout_regime_5R,4H
4569,1702.2,0.35083798219109846,time_exit,0.7072228099504347,0.3198680944350977,30,2023-02-15 17:00:00,1664.25,1556.0804119668292,LONG,5.0,D_4H_breakout_regime_5R,4H
4749,1719.5760269327595,-1.0,stop,0.23332748817761365,1.0647412593421575,29,2023-03-17 21:00:00,1821.15,1719.5760269327595,LONG,5.0,D_4H_breakout_regime_5R,4H
4907,2093.95,1.901683039635915,time_exit,2.5966406030502673,0.0029077722318598645,30,2023-04-13 05:00:00,1963.15,1894.3688218153106,LONG,5.0,D_4H_breakout_regime_5R,4H
4881,2004.65,0.0,stop,2.0450295790507718,0.26038921448286256,3,2023-04-13 09:00:00,2004.65,1948.1960488285029,LONG,5.0,D_4H_breakout_regime_5R,4H
4911,1987.2833707274856,-1.0,stop,0.3801937234581287,1.2160838017074278,30,2023-04-13 21:00:00,2099.2,1987.2833707274856,LONG,5.0,D_4H_breakout_regime_5R,4H
5015,1883.845851776463,-1.0,stop,0.2574946703053284,1.061403349546371,6,2023-05-05 13:00:00,1990.45,1883.845851776463,LONG,5.0,D_4H_breakout_regime_5R,4H
5430,1957.221576591581,-1.0,stop,0.10886985868259264,1.9391457437812236,5,2023-07-13 21:00:00,2020.6,1957.221576591581,LONG,5.0,D_4H_breakout_regime_5R,4H
6051,1775.7,0.0,stop,1.0347030856994495,0.24420844640110245,16,2023-10-23 21:00:00,1775.7,1689.2984020579524,LONG,5.0,D_4H_breakout_regime_5R,4H
6058,1749.5520876252415,-1.0,stop,0.6783066964441644,1.1053348950621242,22,2023-10-24 01:00:00,1818.4,1749.5520876252415,LONG,5.0,D_4H_breakout_regime_5R,4H
6148,2012.5236618992114,-1.0,stop,0.4301885673487422,1.011934082543937,12,2023-11-09 21:00:00,2098.3,2012.5236618992114,LONG,5.0,D_4H_breakout_regime_5R,4H
6139,2074.636257477839,-1.0,stop,0.06599630765887143,1.0666430264865414,2,2023-11-10 01:00:00,2130.7,2074.636257477839,LONG,5.0,D_4H_breakout_regime_5R,4H
6176,2015.9491310334158,-1.0,stop,0.23765344748277556,1.6100184259044032,4,2023-11-15 21:00:00,2075.7,2015.9491310334158,LONG,5.0,D_4H_breakout_regime_5R,4H
6303,2339.3,2.6175479388008456,time_exit,2.847381416354088,0.08370478503482508,30,2023-12-02 17:00:00,2154.8,2084.3141849113476,LONG,5.0,D_4H_breakout_regime_5R,4H
6284,2210.3,0.0,stop,1.1316865638402092,0.19395257147576103,4,2023-12-03 21:00:00,2210.3,2154.1006935558353,LONG,5.0,D_4H_breakout_regime_5R,4H
6282,2224.0,0.0,stop,1.1924661149403968,0.11655683830244724,1,2023-12-04 01:00:00,2224.0,2190.539929730419,LONG,5.0,D_4H_breakout_regime_5R,4H
6284,2206.59422046396,-1.0,stop,0.41679139240266694,1.1514388466881613,2,2023-12-04 05:00:00,2254.1,2206.59422046396,LONG,5.0,D_4H_breakout_regime_5R,4H
6295,2238.1819096537124,-1.0,stop,0.024039110667091974,1.0860021760193326,3,2023-12-05 21:00:00,2308.9,2238.1819096537124,LONG,5.0,D_4H_breakout_regime_5R,4H
6323,2220.8622331136,-1.0,stop,0.4940704661454747,1.720998376648634,21,2023-12-07 13:00:00,2342.1,2220.8622331136,LONG,5.0,D_4H_breakout_regime_5R,4H
6447,2387.1,0.19936599541540806,time_exit,0.7398490380324148,0.9053776856020939,30,2023-12-27 13:00:00,2365.3,2255.953368672144,LONG,5.0,D_4H_breakout_regime_5R,4H
6426,2327.0802005387363,-1.0,stop,0.12568536387057042,1.1486508254487346,7,2023-12-27 21:00:00,2432.9,2327.0802005387363,LONG,5.0,D_4H_breakout_regime_5R,4H
6513,2492.7,0.5097128716336972,time_exit,1.6999352599128064,0.2928707361172605,30,2024-01-09 21:00:00,2397.5,2210.728181397752,LONG,5.0,D_4H_breakout_regime_5R,4H
6489,2484.3,0.0,stop,1.3660620933469363,0.1116576934536465,1,2024-01-10 17:00:00,2484.3,2369.663922502,LONG,5.0,D_4H_breakout_regime_5R,4H
6519,2505.6,-0.5907777960633209,time_exit,0.6550315744871245,0.82399521404602,30,2024-01-10 21:00:00,2604.9,2436.816499466143,LONG,5.0,D_4H_breakout_regime_5R,4H
6493,2570.2295915915142,-1.0,stop,0.5438864989192425,1.0538616094166686,1,2024-01-11 09:00:00,2646.9,2570.2295915915142,LONG,5.0,D_4H_breakout_regime_5R,4H
6682,2474.65,0.0,stop,1.2187932070809406,0.28579276652744534,18,2024-02-09 05:00:00,2474.65,2423.738984382665,LONG,5.0,D_4H_breakout_regime_5R,4H
6695,2737.7,3.3028624073732344,time_exit,3.6228730761765107,0.6341495822156583,30,2024-02-09 09:00:00,2512.7,2444.5772712124744,LONG,5.0,D_4H_breakout_regime_5R,4H
6685,2551.9,0.0,stop,1.1168682330917745,0.02554168516426417,1,2024-02-12 13:00:00,2551.9,2465.7662940267414,LONG,5.0,D_4H_breakout_regime_5R,4H
6715,2778.5,1.2483911375867927,time_exit,2.057272078978309,0.5779672942713,30,2024-02-12 17:00:00,2641.45,2531.66870159626,LONG,5.0,D_4H_breakout_regime_5R,4H
6724,2906.85,1.9696791805878084,time_exit,2.2040945920499793,0.004422932291737301,30,2024-02-14 05:00:00,2706.45,2604.7075426622546,LONG,5.0,D_4H_breakout_regime_5R,4H
6714,2737.7,0.0,stop,2.4151684546472816,0.35034851039635884,19,2024-02-14 09:00:00,2737.7,2684.0391467578074,LONG,5.0,D_4H_breakout_regime_5R,4H
6714,2733.730541336335,-1.0,stop,0.568278826229625,1.1741298062595538,16,2024-02-14 21:00:00,2818.9,2733.730541336335,LONG,5.0,D_4H_breakout_regime_5R,4H
6798,3427.15,2.2511053670413963,time_exit,3.0141988895304452,0.20072766675478365,30,2024-02-26 13:00:00,3152.95,3031.143173889333,LONG,5.0,D_4H_breakout_regime_5R,4H
6781,3331.85,0.0,stop,1.473863401572287,1.517907762424553,3,2024-02-28 05:00:00,3331.85,3224.004184824431,LONG,5.0,D_4H_breakout_regime_5R,4H
6781,3280.6241440578,-1.0,stop,0.45424397988866017,1.7782285275153922,1,2024-02-28 13:00:00,3425.15,3280.6241440578,LONG,5.0,D_4H_breakout_regime_5R,4H
6816,3695.7,0.0,stop,1.0738467596982897,0.524349061819887,3,2024-03-05 01:00:00,3695.7,3576.4092363569716,LONG,5.0,D_4H_breakout_regime_5R,4H
6817,3636.302479307797,-1.0,stop,0.5194593833038876,4.675944838788479,2,2024-03-05 09:00:00,3759.7,3636.302479307797,LONG,5.0,D_4H_breakout_regime_5R,4H
6846,3772.671302797137,-1.0,stop,0.4354304910934372,1.2892652267060525,17,2024-03-07 17:00:00,3931.25,3772.671302797137,LONG,5.0,D_4H_breakout_regime_5R,4H
7286,3612.189250950408,-1.0,stop,0.8456971070586813,1.5429872949029886,14,2024-05-21 09:00:00,3792.1,3612.189250950408,LONG,5.0,D_4H_breakout_regime_5R,4H
7654,3419.2,-0.5646613901897788,time_exit,0.572243415923778,0.8112767535376793,30,2024-07-19 13:00:00,3489.95,3364.6536697936413,LONG,5.0,D_4H_breakout_regime_5R,4H
8055,2620.2595617857255,-1.0,stop,0.029946167669991267,1.2009445862137473,15,2024-09-27 13:00:00,2717.1,2620.2595617857255,LONG,5.0,D_4H_breakout_regime_5R,4H
8244,2588.163055591149,-1.0,stop,0.6676214843969953,1.6354826116821932,12,2024-10-29 13:00:00,2667.1,2588.163055591149,LONG,5.0,D_4H_breakout_regime_5R,4H
8242,2629.449766558585,-1.0,stop,0.6685105067767625,1.1209554630206922,5,2024-10-30 09:00:00,2683.6,2629.449766558585,LONG,5.0,D_4H_breakout_regime_5R,4H
8312,3329.35,3.331990464696805,time_exit,3.7499333844986684,0.4570188838483791,30,2024-11-07 01:00:00,2839.05,2691.90071935384,LONG,5.0,D_4H_breakout_regime_5R,4H
8313,3403.464723622318,5.0,target,5.236420245410278,0.3793060795379157,27,2024-11-07 17:00:00,2902.55,2802.3670552755366,LONG,5.0,D_4H_breakout_regime_5R,4H
8325,3202.6,1.830387915669845,time_exit,4.411048374356618,0.4220283054470201,30,2024-11-09 05:00:00,3030.85,2937.0174312151767,LONG,5.0,D_4H_breakout_regime_5R,4H
8305,3086.4,0.0,stop,1.2974399925377404,0.13998590593062116,7,2024-11-09 17:00:00,3086.4,2959.9586994824135,LONG,5.0,D_4H_breakout_regime_5R,4H
8305,3071.522552104734,-1.0,stop,0.6188508040537978,1.0255371146125523,5,2024-11-10 01:00:00,3182.05,3071.522552104734,LONG,5.0,D_4H_breakout_regime_5R,4H
8314,3276.245449399951,-1.0,stop,0.13966428436726985,1.454131774283917,1,2024-11-12 05:00:00,3424.1,3276.245449399951,LONG,5.0,D_4H_breakout_regime_5R,4H
8375,3266.3497780358066,-1.0,stop,0.03642115531122363,1.0613599716238327,3,2024-11-22 01:00:00,3392.65,3266.3497780358066,LONG,5.0,D_4H_breakout_regime_5R,4H
8436,3610.75,-0.11616040914914655,time_exit,0.9647767315443126,0.7005476527081311,30,2024-11-27 17:00:00,3626.95,3487.4876813093047,LONG,5.0,D_4H_breakout_regime_5R,4H
8455,3714.7774433718687,-1.0,stop,0.4733636350592981,1.2948727120422552,7,2024-12-04 17:00:00,3879.45,3714.7774433718687,LONG,5.0,D_4H_breakout_regime_5R,4H
8455,3777.834062714284,-1.0,stop,0.3545405476121819,1.8419512960838869,4,2024-12-05 05:00:00,3910.4,3777.834062714284,LONG,5.0,D_4H_breakout_regime_5R,4H
8522,4003.6,0.5936505968136149,time_exit,1.246978700991123,0.5342855371322535,30,2024-12-12 01:00:00,3908.6,3748.5732089718986,LONG,5.0,D_4H_breakout_regime_5R,4H
8497,3844.3151648788307,-1.0,stop,0.2933614511810541,1.0777648391082426,3,2024-12-12 09:00:00,3955.1,3844.3151648788307,LONG,5.0,D_4H_breakout_regime_5R,4H
8651,3592.559051557078,-1.0,stop,0.0,2.676337419534733,6,2025-01-06 13:00:00,3708.8,3592.559051557078,LONG,5.0,D_4H_breakout_regime_5R,4H
9373,2049.91,0.0,stop,1.3133914313414385,0.11997921994577654,1,2025-05-08 13:00:00,2049.91,1937.0571242593571,LONG,5.0,D_4H_breakout_regime_5R,4H
9403,2688.05,3.065485291609148,time_exit,3.36266590992219,0.12254499648530293,30,2025-05-08 17:00:00,2177.24,2010.607329669403,LONG,5.0,D_4H_breakout_regime_5R,4H
9406,2596.59,0.7698523713371115,time_exit,1.3539954677370354,0.5936730234939775,30,2025-05-09 05:00:00,2410.79,2169.44502670688,LONG,5.0,D_4H_breakout_regime_5R,4H
9409,2548.985719475916,-1.0,stop,0.25599672227718073,1.0176588802434468,6,2025-05-13 17:00:00,2688.05,2548.985719475916,LONG,5.0,D_4H_breakout_regime_5R,4H
9540,2569.6165456451286,-1.0,stop,0.0005455331755046325,1.1869710832586609,6,2025-06-04 13:00:00,2661.27,2569.6165456451286,LONG,5.0,D_4H_breakout_regime_5R,4H
9583,2646.7101471025994,-1.0,stop,0.9688464486948117,1.2610073272727365,14,2025-06-10 09:00:00,2764.83,2646.7101471025994,LONG,5.0,D_4H_breakout_regime_5R,4H
9578,2753.0708061645023,-1.0,stop,0.04734020094495841,1.0931998713592068,2,2025-06-11 13:00:00,2867.35,2753.0708061645023,LONG,5.0,D_4H_breakout_regime_5R,4H
9751,2837.6461415947138,5.0,target,5.09336251919614,0.2987952673704652,12,2025-07-08 17:00:00,2602.87,2555.914771681057,LONG,5.0,D_4H_breakout_regime_5R,4H
9745,2659.09,0.0,stop,1.8322637365797834,0.428081351606484,2,2025-07-09 09:00:00,2659.09,2584.968574525788,LONG,5.0,D_4H_breakout_regime_5R,4H
9775,3006.85,2.4427691849859636,time_exit,3.13292060439083,0.02454723414252447,30,2025-07-09 17:00:00,2739.16,2629.575352524787,LONG,5.0,D_4H_breakout_regime_5R,4H
9777,2936.09,0.0,stop,1.017313283936944,0.22335165616321978,25,2025-07-10 21:00:00,2936.09,2792.1913580462856,LONG,5.0,D_4H_breakout_regime_5R,4H
9756,2936.5635434174606,-1.0,stop,0.5357266622243531,1.0030467626614643,2,2025-07-11 05:00:00,3003.37,2936.5635434174606,LONG,5.0,D_4H_breakout_regime_5R,4H
9810,3799.1908657947515,5.0,target,5.180019670661401,0.3231943588345807,28,2025-07-15 21:00:00,3142.62,3011.3058268410496,LONG,5.0,D_4H_breakout_regime_5R,4H
9786,3163.95,0.0,stop,2.0224037949546694,0.3154207753598965,2,2025-07-16 05:00:00,3163.95,3099.2744884496806,LONG,5.0,D_4H_breakout_regime_5R,4H
9816,3769.48,2.9873268243610087,time_exit,3.549933928555552,0.0851247928428749,30,2025-07-16 13:00:00,3289.05,3128.227288510184,LONG,5.0,D_4H_breakout_regime_5R,4H
9817,3759.76,2.6173912824242125,time_exit,3.3164040666106396,0.5225853060220116,30,2025-07-16 17:00:00,3384.57,3241.2249821880278,LONG,5.0,D_4H_breakout_regime_5R,4H
9820,3650.27,1.3631241168417572,time_exit,2.7834853574527116,0.5998721515976282,30,2025-07-17 05:00:00,3449.03,3301.39854259005,LONG,5.0,D_4H_breakout_regime_5R,4H
9824,3726.17,1.2068224489308113,time_exit,2.0737724888924363,0.4056437140413906,30,2025-07-17 21:00:00,3539.93,3385.607381817847,LONG,5.0,D_4H_breakout_regime_5R,4H
9799,3488.3936402594295,-1.0,stop,0.4106490486745662,1.0831187952325723,4,2025-07-18 01:00:00,3621.5,3488.3936402594295,LONG,5.0,D_4H_breakout_regime_5R,4H
9917,3720.88,0.0,stop,1.3509887457177474,0.06510411421582309,1,2025-08-07 05:00:00,3720.88,3625.187122905516,LONG,5.0,D_4H_breakout_regime_5R,4H
9947,4406.19,3.255420534336821,time_exit,3.3739089332361205,0.3980789326611821,30,2025-08-07 09:00:00,3849.28,3678.2083998408366,LONG,5.0,D_4H_breakout_regime_5R,4H
9947,4379.824679257619,5.000000000000004,target,5.457240693711089,0.10471313440322678,28,2025-08-07 17:00:00,3869.86,3767.8670641484764,LONG,5.0,D_4H_breakout_regime_5R,4H
9949,4550.391007747141,4.9999999999999964,target,5.74924394303333,0.02889370699565112,25,2025-08-08 13:00:00,3970.68,3854.7377984505715,LONG,5.0,D_4H_breakout_regime_5R,4H
9951,4671.460578622347,4.9999999999999964,target,5.08667193314566,0.3709629608378875,26,2025-08-08 17:00:00,4053.07,3929.3918842755306,LONG,5.0,D_4H_breakout_regime_5R,4H
9928,4082.07,0.0,stop,1.1249530456751857,0.05484423088731682,1,2025-08-09 01:00:00,4082.07,3973.763257360024,LONG,5.0,D_4H_breakout_regime_5R,4H
9941,4191.2,0.0,stop,1.0252258700934824,0.25541713210517536,13,2025-08-09 05:00:00,4191.2,4036.590167548594,LONG,5.0,D_4H_breakout_regime_5R,4H
9934,4161.506952661903,-1.0,stop,0.42638560743810594,1.00493949201159,3,2025-08-09 17:00:00,4282.36,4161.506952661903,LONG,5.0,D_4H_breakout_regime_5R,4H
9966,4406.19,0.0,stop,1.9503965507586984,0.27212119540525137,19,2025-08-12 09:00:00,4406.19,4209.25568946167,LONG,5.0,D_4H_breakout_regime_5R,4H
9966,4412.155977137869,-1.0,stop,0.8046425954936006,1.183435494688892,17,2025-08-12 17:00:00,4621.69,4412.155977137869,LONG,5.0,D_4H_breakout_regime_5R,4H
9959,4512.953087430102,-1.0,stop,0.7287430651578606,1.015166329583518,8,2025-08-13 01:00:00,4673.38,4512.953087430102,LONG,5.0,D_4H_breakout_regime_5R,4H
9959,4571.890697835138,-1.0,stop,0.9105995577671967,1.5368827967003587,6,2025-08-13 09:00:00,4686.2,4571.890697835138,LONG,5.0,D_4H_breakout_regime_5R,4H
10038,4630.09,-0.19942934278156355,time_exit,0.3654991543800797,0.753024264154265,30,2025-08-22 13:00:00,4745.17,4168.123521307805,LONG,5.0,D_4H_breakout_regime_5R,4H
10011,4682.437912642962,-1.0,stop,0.31523411277049807,1.1445304571264012,2,2025-08-22 17:00:00,4838.1,4682.437912642962,LONG,5.0,D_4H_breakout_regime_5R,4H
